Time,Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,Machines > Drill Press > MIB > Y-Radial > Band 1,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,Machines > Drill Press > MIB > X-Horizontal > Band 1,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,Machines > Drill Press > MIB > Y-Radial > Temperature,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,Machines > Drill Press > MIB > X-Horizontal > Temperature,Machines > Drill Press > MIB > Battery Voltage
2020-02-17 06:49:00,0.0317538,0.0129469,0.0032119,0.3580688,0.029533,0.0149067,0.0041473,0.3652575,0.0051365,65.4515358,0.0047884,65.4515358,3.207521439
2020-02-17 06:59:00,0.0363093,0.0172554,0.0029673,0.3740654,0.0333368,0.0135134,0.0044493,0.3816923,0.004606,65.65565491,0.0058888,65.65565491,3.20800972
2020-02-17 07:08:00,0.0322875,0.0138013,0.0020308,0.3620725,0.0307422,0.0125436,0.0037388,0.3537423,0.0048268,65.65565491,0.0041968,65.65565491,3.20800972
2020-02-17 07:18:00,0.0301299,0.0124634,0.0043167,0.3612669,0.0385488,0.0129653,0.0036422,0.3527388,0.0051694,65.4515358,0.004097,65.4515358,3.208107471
2020-02-17 07:29:00,0.0313346,0.0111579,0.0033345,0.3532025,0.0300238,0.0121706,0.0033502,0.3792733,0.0043265,65.75773163,0.0043903,65.75773163,3.207521439
2020-02-17 07:39:00,0.0327418,0.0181049,0.0031033,0.366001,0.0355387,0.0113398,0.0049795,0.3561315,0.0037076,65.72372208,0.0051363,65.72372208,3.20761919
2020-02-17 07:49:00,0.0295324,0.0158697,0.0031043,0.3698123,0.0316811,0.012039,0.0059283,0.3656154,0.0044865,65.58762894,0.0048531,65.58762894,3.207130671
2020-02-17 07:59:00,0.0339063,0.0124578,0.0051534,0.3741315,0.0276704,0.0137596,0.0037579,0.3654393,0.0046451,65.8257576,0.0042522,65.8257576,3.207423687
2020-02-17 08:09:00,0.0334057,0.0174268,0.0035477,0.3526735,0.033499,0.0136277,0.0043474,0.3611271,0.004519,65.99586029,0.0054932,65.99586029,3.206935406
2020-02-17 08:18:00,0.0351704,0.0154708,0.0035477,0.3526735,0.033499,0.0136277,0.0028607,0.3545803,0.004519,65.99586029,0.0039975,65.99586029,3.206935406
2020-02-17 08:28:00,0.0321289,0.0144151,0.0035586,0.3593523,0.030791,0.013727,0.0020321,0.3598877,0.0048862,66.16596298,0.0042674,66.16596298,3.206446886
2020-02-17 08:39:00,0.0326874,0.0186907,0.0022624,0.3546543,0.0320042,0.0114181,0.0024878,0.3706923,0.0035448,65.92783432,0.0044425,65.92783432,3.206544638
2020-02-17 08:49:00,0.0308767,0.0157334,0.0036324,0.3777625,0.0348633,0.0141036,0.0046179,0.3699221,0.0045873,65.51960297,0.0047599,65.51960297,3.206349134
2020-02-17 08:59:00,0.0369865,0.0131111,0.002648,0.3837349,0.0373084,0.0117713,0.0040392,0.3664996,0.0042893,65.65565491,0.0054074,65.65565491,3.206935406
2020-02-17 09:09:00,0.0299553,0.0132449,0.0024613,0.3459526,0.0257281,0.013281,0.0029263,0.3705812,0.0044069,65.62163849,0.0043026,65.62163849,3.206349134
2020-02-17 09:19:00,0.0314746,0.0157875,0.0036567,0.3654028,0.0288541,0.0134501,0.0029471,0.3772148,0.0044285,65.65565491,0.0042598,65.65565491,3.206446886
2020-02-17 09:29:00,0.0323458,0.0107781,0.003588,0.3465718,0.0362326,0.0145964,0.0029628,0.3558712,0.0046247,65.8257576,0.0040018,65.8257576,3.20615387
2020-02-17 09:38:00,0.0361783,0.0165935,0.0044142,0.3610655,0.0307964,0.0117881,0.0035743,0.3672156,0.0045228,65.8257576,0.0044848,65.8257576,3.20615387
2020-02-17 09:49:00,0.0356674,0.0209409,0.0015337,0.36133,0.0263135,0.0122056,0.0027147,0.3572787,0.0039807,65.62163849,0.0049924,65.62163849,3.206544638
2020-02-17 09:59:00,0.0387691,0.0194749,0.0026038,0.3664068,0.0321632,0.0115443,0.0022113,0.3564841,0.0036582,65.68970566,0.0046787,65.68970566,3.206642389
2020-02-17 10:09:00,0.035364,0.0133205,0.0032583,0.377014,0.0335154,0.0137528,0.0036757,0.3701473,0.0048489,65.79174461,0.0048926,65.79174461,3.206251383
2020-02-17 10:19:00,0.0340745,0.0119362,0.0026239,0.3652105,0.0318473,0.011491,0.0037208,0.3665973,0.0038734,65.85980835,0.0043545,65.85980835,3.205860853
2020-02-17 10:29:00,0.0311171,0.01432,0.0022744,0.3751625,0.0287938,0.012491,0.0064658,0.3553397,0.0040738,66.02991104,0.0055228,66.02991104,3.205958605
2020-02-17 10:39:00,0.0351217,0.0143649,0.0030073,0.3661122,0.0309909,0.0125374,0.0034702,0.3557329,0.0037975,65.89382477,0.0046821,65.89382477,3.205665588
2020-02-17 10:48:00,0.0349932,0.014599,0.0025976,0.3687753,0.0322335,0.0126506,0.00257,0.3785816,0.0039269,65.89382477,0.0045673,65.89382477,3.205665588
2020-02-17 10:59:00,0.0323964,0.016099,0.0028831,0.3743359,0.0285693,0.0120906,0.0049221,0.3712186,0.0037795,65.75773163,0.0055611,65.75773163,3.205665588
2020-02-17 11:09:00,0.0336052,0.0155613,0.0040952,0.3490065,0.0291429,0.0103522,0.0046333,0.3580029,0.0042607,65.65565491,0.0053429,65.65565491,3.205567837
2020-02-17 11:19:00,0.0306611,0.0119149,0.0050823,0.3629081,0.034217,0.0117323,0.003269,0.3499427,0.0043034,65.72372208,0.0042872,65.72372208,3.205763102
2020-02-17 11:29:00,0.0328575,0.0151577,0.0027788,0.3672995,0.0277682,0.0109543,0.0025462,0.3563757,0.0038988,65.75773163,0.0036948,65.75773163,3.205274582
2020-02-17 11:39:00,0.0295349,0.0131213,0.0043414,0.3641915,0.0318348,0.0141418,0.0042455,0.361138,0.0047452,65.72372208,0.0044929,65.72372208,3.204981804
2020-02-17 11:49:00,0.0326188,0.014426,0.0045554,0.3668696,0.0281447,0.0122155,0.0035785,0.3524622,0.0045151,65.48555222,0.0045973,65.48555222,3.205274582
2020-02-17 11:58:00,0.0341479,0.0204114,0.0030996,0.3668907,0.0280129,0.0111338,0.0028218,0.3670366,0.0042315,65.48555222,0.0049429,65.48555222,3.205274582
2020-02-17 12:09:00,0.037801,0.0132403,0.00311,0.3705487,0.0334076,0.0129683,0.0047775,0.3521232,0.0040017,65.55361595,0.004437,65.55361595,3.205274582
2020-02-17 12:19:00,0.0305805,0.0132148,0.0023186,0.3621506,0.0291203,0.0095446,0.0039298,0.3705975,0.0033967,65.00929489,0.0045048,65.00929489,3.205567837
2020-02-17 12:29:00,0.0328594,0.0139397,0.0042552,0.3753068,0.0298262,0.0125992,0.0053213,0.3699357,0.004915,65.4515358,0.0046215,65.4515358,3.204981804
2020-02-17 12:39:00,0.0341009,0.0135908,0.0026219,0.3501967,0.0290288,0.0123839,0.003528,0.3638879,0.004127,65.31544952,0.0046296,65.31544952,3.204688787
2020-02-17 12:49:00,0.0363852,0.0188134,0.0030407,0.3788626,0.0322332,0.0129943,0.0034955,0.3536121,0.0045223,65.38351326,0.0055276,65.38351326,3.204786301
2020-02-17 12:58:00,0.0332062,0.0129024,0.0037429,0.3542124,0.0366592,0.016862,0.0029696,0.3750941,0.0046737,65.38351326,0.0044427,65.38351326,3.204786301
2020-02-17 13:08:00,0.0372795,0.014607,0.0065207,0.3612008,0.0294683,0.0200255,0.0038585,0.3467154,0.00513,65.58762894,0.0049053,65.58762894,3.204981804
2020-02-17 13:19:00,0.0300847,0.0130252,0.0049454,0.3771192,0.0322662,0.0147397,0.0031116,0.3780176,0.0041878,65.75773163,0.0041834,65.75773163,3.205079317
2020-02-17 13:29:00,0.0350415,0.0144029,0.0031417,0.3643027,0.0282189,0.0147732,0.0050353,0.3675492,0.0041165,65.55361595,0.0046914,65.55361595,3.204884052
2020-02-17 13:39:00,0.0319976,0.0132751,0.0022258,0.3651594,0.026635,0.0122373,0.0026201,0.3643924,0.0040556,65.4515358,0.0043152,65.4515358,3.203711987
2020-02-17 13:49:00,0.0387198,0.0148727,0.0031563,0.3611226,0.0290643,0.0130805,0.0027511,0.3769165,0.0039683,65.85980835,0.0045934,65.85980835,3.204493284
2020-02-17 13:59:00,0.0363417,0.0122162,0.0047905,0.346686,0.029767,0.0156534,0.0045751,0.3631042,0.0048056,65.62163849,0.0042428,65.62163849,3.204395533
2020-02-17 14:08:00,0.0362518,0.0153913,0.0026863,0.367059,0.0284439,0.0119358,0.0040162,0.3546833,0.0038765,65.62163849,0.0050189,65.62163849,3.204395533
2020-02-17 14:18:00,0.0307696,0.0154546,0.0023549,0.3580087,0.0310021,0.0109372,0.0059563,0.3558061,0.0035221,65.62163849,0.0051154,65.62163849,3.204297781
2020-02-17 14:29:00,0.0368617,0.0173047,0.0038008,0.3643839,0.0298924,0.012881,0.0022612,0.3498153,0.0046531,65.85980835,0.0051448,65.85980835,3.203711987
2020-02-17 14:39:00,0.0371436,0.0135544,0.0025529,0.3518259,0.0279402,0.0130335,0.0033913,0.3729678,0.0040407,65.72372208,0.0045065,65.72372208,3.20332098
2020-02-17 14:49:00,0.0307207,0.0133823,0.0029008,0.3526675,0.031298,0.0130043,0.0030938,0.3662013,0.0042689,65.8257576,0.0046495,65.8257576,3.20332098
2020-02-17 14:59:00,0.0343903,0.0127986,0.0035464,0.3722289,0.0285761,0.0155148,0.0043395,0.3576531,0.0045246,65.96184731,0.0047615,65.96184731,3.203223467
2020-02-17 15:09:00,0.0333829,0.0111286,0.0040211,0.3490966,0.0280798,0.0125769,0.0028363,0.3652793,0.0046592,65.96184731,0.0036451,65.96184731,3.20293045
2020-02-17 15:18:00,0.0321732,0.010011,0.0069206,0.3750242,0.0286342,0.0140951,0.002892,0.3692713,0.0052202,65.96184731,0.0036017,65.96184731,3.20293045
2020-02-17 15:28:00,0.0307676,0.0104852,0.0031862,0.3549338,0.0296555,0.0134181,0.0039827,0.3726857,0.0042356,65.89382477,0.0038014,65.89382477,3.203418732
2020-02-17 15:39:00,0.0337986,0.0164254,0.0032936,0.3639751,0.0346359,0.0170107,0.0042734,0.3719155,0.0046141,65.89382477,0.0049704,65.89382477,3.203418732
2020-02-17 15:49:00,0.0307006,0.0130597,0.0033356,0.3678014,0.0262504,0.0155186,0.0032721,0.3787389,0.0043231,65.79174461,0.0045711,65.79174461,3.203223467
2020-02-17 15:59:00,0.0305117,0.0152606,0.0033559,0.3642396,0.0361207,0.011485,0.0049578,0.3518466,0.0039705,66.06392746,0.0049964,66.06392746,3.202637434
2020-02-17 16:09:00,0.0330299,0.0137089,0.0023108,0.36549,0.0306303,0.0117018,0.0016351,0.368371,0.0038974,65.85980835,0.003981,65.85980835,3.20293045
2020-02-17 16:19:00,0.0321506,0.0211366,0.0046977,0.3751234,0.0304499,0.0132366,0.00424,0.3593616,0.0046939,65.79174461,0.0049212,65.79174461,3.202735186
2020-02-17 16:28:00,0.0383219,0.0151467,0.0056426,0.3679096,0.0317213,0.0160026,0.002713,0.3548271,0.0049901,65.79174461,0.0047638,65.79174461,3.202735186
2020-02-17 16:38:00,0.0340081,0.0186682,0.003548,0.3658627,0.0387325,0.0161946,0.003233,0.3598145,0.0047426,65.85980835,0.0052137,65.85980835,3.202344179
2020-02-17 16:49:00,0.0338696,0.0159658,0.0016144,0.379103,0.0302145,0.0144148,0.0034522,0.3581331,0.0037562,65.92783432,0.0049777,65.92783432,3.202539682
2020-02-17 16:59:00,0.0328276,0.016989,0.0038557,0.3757306,0.0288885,0.013554,0.0030388,0.376865,0.0047516,65.96184731,0.0046063,65.96184731,3.202539682
2020-02-17 17:09:00,0.0387109,0.0146636,0.0032904,0.3537285,0.0294099,0.0159687,0.002982,0.3605359,0.005039,66.23403015,0.0043591,66.23403015,3.201758385
2020-02-17 17:19:00,0.0366953,0.0113484,0.0028992,0.3635212,0.0285241,0.0112416,0.0040215,0.3622797,0.003933,66.16596298,0.0039505,66.16596298,3.202344179
2020-02-17 17:29:00,0.0348567,0.0122244,0.0030143,0.3700708,0.0322587,0.0131243,0.0044419,0.3742695,0.0044614,66.54022255,0.0043168,66.54022255,3.202246666
2020-02-17 17:38:00,0.038114,0.0140747,0.0029078,0.3683815,0.0332435,0.0146037,0.0035859,0.3559553,0.0042151,66.54022255,0.0047085,66.54022255,3.202246666
2020-02-17 17:48:00,0.0356697,0.012525,0.003354,0.3510113,0.0316875,0.0157684,0.0033974,0.3629279,0.0048732,66.06392746,0.0042789,66.06392746,3.201660633
2020-02-17 17:59:00,0.036111,0.018942,0.0019119,0.3737227,0.029243,0.0126675,0.0038409,0.370828,0.0035954,66.06392746,0.0046456,66.06392746,3.201562881
2020-02-17 18:09:00,0.0396156,0.0173769,0.0025813,0.3635663,0.0331844,0.0162554,0.0026156,0.3442231,0.0049319,66.09793701,0.0052262,66.09793701,3.201172113
2020-02-17 18:19:00,0.0288723,0.0133694,0.0061028,0.3578133,0.0341508,0.0150659,0.0023284,0.3677689,0.0056366,66.37011986,0.0039584,66.37011986,3.201660633
2020-02-17 18:29:00,0.0301371,0.0150285,0.0021834,0.3641705,0.0318349,0.0147048,0.0038221,0.377966,0.0044347,66.64226151,0.0048292,66.64226151,3.201562881
2020-02-17 18:39:00,0.0311486,0.0129372,0.0024668,0.371252,0.029008,0.0127813,0.0049651,0.3668087,0.0043792,66.30205269,0.0045326,66.30205269,3.201172113
2020-02-17 18:48:00,0.0385576,0.0135832,0.0048323,0.3572062,0.0318252,0.0120276,0.0048295,0.3595677,0.0045569,66.30205269,0.0044098,66.30205269,3.201172113
2020-02-17 18:58:00,0.0315161,0.0115615,0.0025199,0.3688264,0.0308717,0.0136887,0.0024256,0.3647775,0.0046155,66.57423553,0.003929,66.57423553,3.200976849
2020-02-17 19:09:00,0.0293735,0.0127648,0.0015274,0.3586279,0.0294073,0.0152423,0.0027092,0.3553261,0.0036991,66.37011986,0.0047008,66.37011986,3.200976849
2020-02-17 19:19:00,0.0342444,0.0134077,0.0026029,0.3413508,0.0387389,0.0134866,0.0036176,0.3710775,0.0046843,66.47215881,0.0045135,66.47215881,3.200683832
2020-02-17 19:29:00,0.0319815,0.0138316,0.0042636,0.3420782,0.0302441,0.0157983,0.0035344,0.3599746,0.0048351,66.33606567,0.0047758,66.33606567,3.200488329
2020-02-17 19:39:00,0.0379795,0.0125033,0.00304,0.3716097,0.0293832,0.0131459,0.0044276,0.3542575,0.0045355,66.64226151,0.004864,66.64226151,3.200781584
2020-02-17 19:49:00,0.0304372,0.0125743,0.00334,0.3543477,0.0340313,0.0163676,0.0039902,0.3522019,0.0048949,66.91444092,0.0042209,66.91444092,3.200683832
2020-02-17 19:59:00,0.0287309,0.0155676,0.0034405,0.3759079,0.0333749,0.0120892,0.0056101,0.3532731,0.0044892,66.98246689,0.0049263,66.98246689,3.200293064
2020-02-17 20:08:00,0.0373205,0.0207359,0.0048065,0.3705847,0.0283722,0.0131724,0.0055756,0.3741991,0.0051314,66.98246689,0.0055039,66.98246689,3.200293064
2020-02-17 20:19:00,0.0379314,0.018495,0.0023,0.3636054,0.0312754,0.0122212,0.0027502,0.3769925,0.0038782,66.64226151,0.0055131,66.64226151,3.200390577
2020-02-17 20:29:00,0.0365388,0.0141049,0.0031263,0.3663106,0.0353685,0.014453,0.0039402,0.3672508,0.0051229,66.77835121,0.0042862,66.77835121,3.200097799
2020-02-17 20:39:00,0.0336742,0.016783,0.0020863,0.36708,0.0295238,0.0141647,0.0035047,0.3586238,0.0036721,66.88043137,0.0049177,66.88043137,3.200000048
2020-02-17 20:49:00,0.0377493,0.0154797,0.0035197,0.3846126,0.0343154,0.0131757,0.0041962,0.3859963,0.0043093,66.47215881,0.0052227,66.47215881,3.200195313
2020-02-17 20:59:00,0.0327108,0.0149433,0.0021564,0.3694275,0.0258286,0.0134101,0.0027786,0.3610159,0.0041374,66.9484539,0.004811,66.9484539,3.199706793
2020-02-17 21:09:00,0.0345389,0.0163902,0.0025592,0.3647806,0.0293185,0.0153864,0.0068442,0.3767457,0.0046768,66.50616837,0.0050542,66.50616837,3.199804783
2020-02-17 21:18:00,0.0309672,0.0135201,0.0043925,0.3558836,0.0325018,0.0134869,0.0045207,0.3668332,0.0047369,66.50616837,0.0047702,66.50616837,3.199804783
2020-02-17 21:29:00,0.035637,0.0166749,0.0028182,0.3535211,0.0297487,0.0102653,0.0029913,0.3714925,0.0039202,66.4381424,0.0048384,66.4381424,3.200097799
2020-02-17 21:39:00,0.0342952,0.0169939,0.0024903,0.374907,0.0346102,0.0151217,0.0036631,0.3574713,0.0047015,66.84637375,0.0051697,66.84637375,3.199902296
2020-02-17 21:49:00,0.0358941,0.016723,0.0032102,0.3839423,0.0298807,0.0155024,0.0038262,0.3580599,0.0046018,66.84637375,0.0052842,66.84637375,3.199804783
2020-02-17 21:59:00,0.0411006,0.0114435,0.0048965,0.3824785,0.0309283,0.0156838,0.0028353,0.3564,0.0044531,66.91444092,0.0044066,66.91444092,3.198925495
2020-02-17 22:09:00,0.0329258,0.0165393,0.0028445,0.3624542,0.0311224,0.0159535,0.002713,0.3775647,0.004474,66.9484539,0.0051189,66.9484539,3.199706793
2020-02-17 22:19:00,0.0323799,0.0171395,0.0035547,0.3499503,0.0308029,0.0130699,0.0036306,0.374454,0.0041557,67.05053406,0.0048214,67.05053406,3.199218512
2020-02-17 22:28:00,0.0391231,0.0137062,0.0030529,0.3758268,0.0313244,0.0149165,0.0040911,0.37258,0.0044916,67.05053406,0.0046051,67.05053406,3.199218512
2020-02-17 22:39:00,0.0337198,0.0136942,0.0060918,0.3734492,0.033006,0.0125383,0.0033557,0.3698924,0.0047174,67.05053406,0.0045532,67.05053406,3.198729992
2020-02-17 22:49:00,0.0348971,0.014021,0.0048677,0.3597791,0.0318471,0.0103669,0.0027905,0.3680537,0.0040907,66.98246689,0.0052833,66.98246689,3.198339462
2020-02-17 22:59:00,0.032859,0.0139928,0.0030459,0.3600917,0.0299185,0.0173875,0.0031025,0.3717745,0.004682,67.56084213,0.0043178,67.56084213,3.198436975
2020-02-17 23:09:00,0.0411934,0.016071,0.0036551,0.3656854,0.033709,0.0124902,0.0040837,0.3643381,0.003831,67.22063675,0.0052431,67.22063675,3.198046446
2020-02-17 23:19:00,0.0401422,0.0126539,0.0046892,0.3730915,0.0305036,0.0171976,0.0037105,0.3571541,0.0051327,67.49277496,0.0042899,67.49277496,3.198729992
2020-02-17 23:29:00,0.0349088,0.0144711,0.0023158,0.3737678,0.028685,0.0134082,0.003832,0.3735319,0.0040075,67.52678795,0.0044633,67.52678795,3.198046446
2020-02-17 23:38:00,0.0384631,0.0114806,0.0020104,0.3549128,0.0304237,0.0106461,0.0025619,0.3588463,0.0035136,67.52678795,0.0045355,67.52678795,3.198046446
2020-02-17 23:48:00,0.0314682,0.0154429,0.0032376,0.3667524,0.0323709,0.0141653,0.0054787,0.363652,0.0044599,67.6288681,0.0051943,67.6288681,3.198046446
2020-02-17 23:59:00,0.0331498,0.0155578,0.0047523,0.3582702,0.0335576,0.017926,0.0044783,0.3546264,0.0050933,67.6288681,0.0053581,67.6288681,3.198046446
2020-02-18 00:09:00,0.0331587,0.0128849,0.0037202,0.3637887,0.0383623,0.0128879,0.0020861,0.3807459,0.0044942,67.35668182,0.0048102,67.35668182,3.198339462
2020-02-18 00:19:00,0.0324594,0.0123365,0.003759,0.3812461,0.0315449,0.0138696,0.0031038,0.3789098,0.0052926,67.73094482,0.0042741,67.73094482,3.197948694
2020-02-18 00:29:00,0.0366811,0.0184202,0.0027529,0.3627728,0.0289909,0.0108622,0.0031912,0.3804123,0.0037538,67.96907349,0.0051193,67.96907349,3.197753191
2020-02-18 00:39:00,0.0337322,0.014206,0.0032402,0.357627,0.0341739,0.0146594,0.0044144,0.3660033,0.0041139,68.30927887,0.0041743,68.30927887,3.197948694
2020-02-18 00:48:00,0.0326281,0.0148215,0.0031445,0.3354235,0.0370116,0.0121423,0.0037344,0.3654691,0.0037551,68.30927887,0.0040815,68.30927887,3.197948694
2020-02-18 00:58:00,0.0296045,0.011675,0.0021318,0.3612038,0.0274771,0.0153129,0.002213,0.3594836,0.0043086,67.79897079,0.0039629,67.79897079,3.197167397
2020-02-18 01:09:00,0.0368683,0.0134891,0.003423,0.3697762,0.0353377,0.0151976,0.0021169,0.3605115,0.0053179,68.30927887,0.004453,68.30927887,3.196971893
2020-02-18 01:19:00,0.0339337,0.0162324,0.0021129,0.3574586,0.0264637,0.010731,0.0052914,0.3662474,0.003728,68.58145828,0.0052009,68.58145828,3.19687438
2020-02-18 01:29:00,0.0315946,0.0163339,0.0035414,0.361853,0.0309367,0.0135007,0.002742,0.3613332,0.0040382,68.2412529,0.004649,68.2412529,3.197460175
2020-02-18 01:39:00,0.0324845,0.014061,0.0023759,0.3583664,0.0325102,0.0149139,0.0038729,0.3656508,0.0042055,68.20720215,0.0050369,68.20720215,3.197167397
2020-02-18 01:49:00,0.0297396,0.0151191,0.0037956,0.3594845,0.0281192,0.0153542,0.0028432,0.3532568,0.0049809,68.75156097,0.0045811,68.75156097,3.19677639
2020-02-18 01:58:00,0.0333844,0.0186742,0.0035657,0.3696439,0.0345048,0.011171,0.0064436,0.3515781,0.004306,68.75156097,0.0055567,68.75156097,3.19677639
2020-02-18 02:08:00,0.0347026,0.0142273,0.0033237,0.3708042,0.0315753,0.0128882,0.0028539,0.364829,0.0042723,68.61547127,0.0041294,68.61547127,3.196678877
2020-02-18 02:19:00,0.0388121,0.0142261,0.0053898,0.3621326,0.0322615,0.0149461,0.0036071,0.3777491,0.0051662,68.81958694,0.0042289,68.81958694,3.197069645
2020-02-18 02:29:00,0.0335968,0.0151847,0.0051229,0.3515493,0.0322628,0.0150189,0.0056442,0.3724118,0.0044142,68.44536858,0.0049072,68.44536858,3.195995092
2020-02-18 02:39:00,0.0361075,0.0136006,0.0025073,0.3662474,0.0346562,0.0108311,0.0028691,0.3632887,0.0036845,68.92166367,0.0045992,68.92166367,3.196092844
2020-02-18 02:49:00,0.0356028,0.0122039,0.0035654,0.3643358,0.0319884,0.0137811,0.0038158,0.3737814,0.0044167,69.02370262,0.004397,69.02370262,3.196581125
2020-02-18 02:59:00,0.0395341,0.0157798,0.0030307,0.3694756,0.0305992,0.016917,0.0038175,0.3746709,0.0051322,68.61547127,0.0045369,68.61547127,3.195702076
2020-02-18 03:08:00,0.0318443,0.016636,0.0029451,0.3688865,0.0337169,0.0150522,0.0038113,0.3795119,0.0044801,68.61547127,0.0051426,68.61547127,3.195702076
2020-02-18 03:18:00,0.0317098,0.0130825,0.0061454,0.34145,0.0292076,0.0195971,0.0039858,0.3591908,0.0056237,68.34328842,0.0046539,68.34328842,3.196288109
2020-02-18 03:29:00,0.0312958,0.0130669,0.0025556,0.3746665,0.0339329,0.0121042,0.0033848,0.3792082,0.0039643,68.54740753,0.004533,68.54740753,3.196288109
2020-02-18 03:39:00,0.0354549,0.0163338,0.0026755,0.3666863,0.0308268,0.0125476,0.0038,0.3635869,0.0036769,68.44536858,0.0046953,68.44536858,3.196092844
2020-02-18 03:49:00,0.0353059,0.0152625,0.0033312,0.3563555,0.0303821,0.0144086,0.0019933,0.3665782,0.0053158,68.58145828,0.0042873,68.58145828,3.196288109
2020-02-18 03:59:00,0.036992,0.016331,0.0034449,0.3559377,0.0390453,0.0133551,0.0044199,0.3721948,0.0043411,68.27526588,0.0054868,68.27526588,3.195604324
2020-02-18 04:09:00,0.0373052,0.0141227,0.0019873,0.3731396,0.0411515,0.0131395,0.001724,0.3776081,0.0042631,68.2412529,0.0040696,68.2412529,3.196092844
2020-02-18 04:19:00,0.0318135,0.0170167,0.0030804,0.354528,0.032161,0.0127617,0.0029343,0.3611244,0.0046507,68.10516319,0.0045787,68.10516319,3.195604324
2020-02-18 04:28:00,0.0381152,0.0155009,0.0041133,0.3748078,0.028097,0.0133313,0.0032427,0.3676685,0.0048557,68.10516319,0.0046403,68.10516319,3.195604324
2020-02-18 04:39:00,0.0339744,0.0218175,0.0023589,0.3674888,0.0282033,0.0158858,0.003939,0.3680347,0.0045899,68.30927887,0.0057672,68.30927887,3.196190596
2020-02-18 04:49:00,0.0328749,0.0150378,0.0021146,0.3777204,0.0345753,0.0128021,0.003615,0.3640724,0.00406,67.96907349,0.0044567,67.96907349,3.195702076
2020-02-18 04:59:00,0.0351501,0.0125375,0.0033722,0.3574797,0.0341346,0.0137808,0.0030636,0.36548,0.0047399,67.86699333,0.0045807,67.86699333,3.195506573
2020-02-18 05:09:00,0.0297232,0.013298,0.0070434,0.3624392,0.0318438,0.0145341,0.0022873,0.3579432,0.0048398,67.49277496,0.0043778,67.49277496,3.19540906
2020-02-18 05:19:00,0.0361551,0.0126908,0.002689,0.3619252,0.0318563,0.0150487,0.0031335,0.3784433,0.0036315,67.96907349,0.0043027,67.96907349,3.194822788
2020-02-18 05:28:00,0.0391698,0.0159748,0.0024301,0.3684206,0.0304908,0.0115137,0.0045784,0.3575391,0.0032722,67.96907349,0.0047705,67.96907349,3.194822788
2020-02-18 05:38:00,0.0306838,0.0163014,0.0053276,0.3807472,0.0299453,0.0119934,0.0043879,0.359264,0.0042565,67.35668182,0.0051848,67.35668182,3.195116043
2020-02-18 05:49:00,0.0296261,0.0119233,0.0024044,0.3925568,0.034771,0.0120802,0.0036326,0.3747035,0.0036973,67.49277496,0.0038248,67.49277496,3.194920778
2020-02-18 05:59:00,0.0371534,0.0183873,0.0049775,0.3590667,0.0274332,0.0141811,0.0072622,0.3738709,0.0044058,67.45876198,0.005566,67.45876198,3.19540906
2020-02-18 06:09:00,0.0384135,0.0127327,0.0042342,0.3699265,0.0280851,0.0135469,0.004297,0.3610946,0.0044547,67.45876198,0.0044129,67.45876198,3.194920778
2020-02-18 06:19:00,0.0426057,0.0137874,0.0032248,0.3626225,0.0292438,0.0158861,0.00273,0.3751944,0.0048266,67.15256958,0.0047967,67.15256958,3.194822788
2020-02-18 06:29:00,0.0298902,0.0120001,0.0040389,0.3606447,0.0274456,0.0123529,0.0043035,0.368021,0.0044104,67.42474899,0.0043697,67.42474899,3.195311308
2020-02-18 06:38:00,0.03452,0.0153146,0.0040389,0.3606447,0.0274456,0.0123529,0.004346,0.3546942,0.0044104,67.42474899,0.0044969,67.42474899,3.195311308
2020-02-18 06:48:00,0.034471,0.012838,0.003083,0.3721688,0.0315794,0.0162731,0.0032885,0.3728159,0.0045537,66.98246689,0.0047172,66.98246689,3.195116043
2020-02-18 06:59:00,0.0389489,0.0121819,0.0032893,0.3561992,0.0323535,0.0111125,0.0021514,0.3769273,0.0043032,67.05053406,0.0038225,67.05053406,3.194334507
2020-02-18 07:09:00,0.0388757,0.0147121,0.0019835,0.3546302,0.0290787,0.0117001,0.0052769,0.3512878,0.0036784,66.91444092,0.0049833,66.91444092,3.194822788
2020-02-18 07:19:00,0.0303989,0.0150228,0.0032507,0.3731817,0.0402867,0.0141794,0.0019069,0.3760567,0.003835,66.64226151,0.0046326,66.64226151,3.194139242
2020-02-18 07:29:00,0.0340595,0.0136871,0.0036191,0.3657034,0.0306246,0.0154909,0.0042288,0.3759647,0.0047794,66.50616837,0.0047568,66.50616837,3.194334507
2020-02-18 07:39:00,0.0359174,0.0214065,0.0034278,0.3789347,0.0323487,0.0122388,0.003005,0.3640019,0.0037211,66.4381424,0.0059358,66.4381424,3.194334507
2020-02-18 07:49:00,0.0333796,0.0143339,0.0038291,0.3444437,0.0286236,0.0162351,0.0020058,0.3516703,0.0052906,66.30205269,0.0046451,66.30205269,3.194334507
