Time,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Velocity,Machines > Bridgeport Mill 2 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Temperature,Machines > Bridgeport Mill 2 > Spindle > Battery Voltage
2020-02-17 06:12:00,0.0022543,1.009487,0.0434151,0.0118253,0.0034838,62.04270477,0.0024751,0.9887602,0.0441198,0.0109435,0.0032849,62.04270477,3.169914484
2020-02-17 06:22:00,0.0019352,1.02969,0.0470973,0.0096577,0.0030609,62.04270477,0.0016002,0.9876257,0.0464193,0.0099347,0.0034224,62.04270477,3.169914484
2020-02-17 06:32:00,0.0030294,1.0289193,0.0428436,0.0082216,0.0030111,62.21886024,0.0020482,1.009811,0.0412704,0.0109222,0.0033382,62.21886024,3.170012236
2020-02-17 06:42:00,0.0018094,0.9712296,0.0506995,0.0101881,0.0029356,62.21886024,0.0020431,0.9880526,0.0415147,0.0103719,0.0027184,62.21886024,3.1702075
2020-02-17 06:52:00,0.0024767,1.0161785,0.0491845,0.0109665,0.003353,62.35979424,0.0014867,0.968069,0.0431835,0.0091587,0.0030672,62.35979424,3.170012236
2020-02-17 07:02:00,0.001595,1.0157231,0.0468806,0.010394,0.003068,62.18363876,0.0027419,0.9958988,0.0431138,0.0117336,0.0032128,62.18363876,3.169719219
2020-02-17 07:12:00,0.001566,1.0313191,0.051461,0.0112831,0.0030763,61.97225838,0.0018078,0.9927873,0.0439852,0.0070852,0.0024673,61.97225838,3.1692307
2020-02-17 07:22:00,0.0024505,1.0382617,0.0492518,0.0105214,0.0032769,62.07792969,0.0018651,1.0888017,0.0441213,0.0104586,0.0034005,62.07792969,3.169035435
2020-02-17 07:32:00,0.0024611,1.0410411,0.0457768,0.009042,0.0028927,62.07792969,0.00315,1.0203644,0.0435308,0.0096057,0.0032744,62.07792969,3.169035435
2020-02-17 07:42:00,0.0015013,0.9908079,0.052222,0.0120552,0.0033963,62.25408173,0.0022663,0.9958539,0.0438142,0.0082337,0.0027118,62.25408173,3.1692307
2020-02-17 07:52:00,0.0026524,0.9817107,0.0393788,0.0102967,0.0037928,62.00747986,0.0032612,0.9455355,0.0413125,0.0099282,0.0031478,62.00747986,3.1692307
2020-02-17 08:02:00,0.0023685,1.0208147,0.0468056,0.0088931,0.0030253,62.11314774,0.0025318,1.0046157,0.0506907,0.0102962,0.0029309,62.11314774,3.168644667
2020-02-17 08:12:00,0.0038457,1.0172704,0.0419435,0.0092175,0.00317,61.97225838,0.0028788,0.941486,0.0394427,0.0113846,0.0032862,61.97225838,3.168937683
2020-02-17 08:22:00,0.0019012,1.0107891,0.0414858,0.01144,0.0035442,62.11314774,0.0021598,1.0077553,0.0594489,0.0119728,0.0032857,62.11314774,3.168644667
2020-02-17 08:32:00,0.0026436,0.998276,0.0471861,0.0094822,0.0032357,61.9369957,0.0028163,0.9869517,0.044019,0.0078223,0.0029416,61.9369957,3.168449163
2020-02-17 08:42:00,0.0019286,1.0474991,0.0513698,0.0097655,0.0031615,61.9369957,0.0022782,1.0183087,0.0520023,0.0089303,0.0030676,61.9369957,3.168449163
2020-02-17 08:52:00,0.0020823,1.0102227,0.0458259,0.0138673,0.003972,62.11314774,0.0030946,0.9963819,0.0383616,0.009781,0.0029365,62.11314774,3.168058634
2020-02-17 09:02:00,0.0020346,0.9874563,0.0460604,0.0121785,0.0032409,62.18363876,0.0034335,1.0451838,0.0417036,0.0083139,0.0026874,62.18363876,3.167960882
2020-02-17 09:12:00,0.0021679,1.0135685,0.044916,0.0085751,0.0028983,62.18363876,0.001982,1.002678,0.0457645,0.0079035,0.0030554,62.18363876,3.168058634
2020-02-17 09:22:00,0.0029662,0.9698808,0.042113,0.0103319,0.0031714,62.18363876,0.0034341,1.0356526,0.0477218,0.0085431,0.0031757,62.18363876,3.167570353
2020-02-17 09:32:00,0.0025514,1.0220351,0.0471136,0.0097343,0.0033043,62.18363876,0.0021073,0.9713827,0.0422767,0.0122832,0.0038208,62.18363876,3.167570353
2020-02-17 09:42:00,0.0022362,0.9958996,0.0420098,0.0105887,0.0036305,62.21886024,0.0031576,1.0027229,0.0397527,0.0078282,0.0028865,62.21886024,3.167570353
2020-02-17 09:52:00,0.0017689,1.0684495,0.0563681,0.0105601,0.003514,62.11314774,0.0030036,0.9785438,0.0511437,0.0089502,0.0027772,62.11314774,3.168253899
2020-02-17 10:02:00,0.0030389,1.0308929,0.0436866,0.0097868,0.0034815,61.97225838,0.0026909,0.9960898,0.0420951,0.0115069,0.0033702,61.97225838,3.167277098
2020-02-17 10:12:00,0.0024639,1.0142224,0.0398948,0.0081054,0.0025479,61.97225838,0.0012934,1.0067163,0.0452885,0.0104009,0.0029203,61.97225838,3.167472363
2020-02-17 10:22:00,0.0021704,0.9812494,0.0409695,0.0106749,0.0033666,62.25408173,0.0022683,0.9971008,0.044501,0.0100956,0.0034963,62.25408173,3.167570353
2020-02-17 10:32:00,0.0026229,1.033573,0.0490802,0.009967,0.003375,62.11314774,0.0033292,1.0741538,0.0449779,0.0090622,0.0030342,62.11314774,3.166788816
2020-02-17 10:42:00,0.0019679,1.01424,0.0452339,0.0090723,0.0026923,62.07792969,0.0022359,0.9636993,0.0389147,0.0089521,0.0023589,62.07792969,3.166886568
2020-02-17 10:52:00,0.0018258,1.0225314,0.0552301,0.0121208,0.0035093,61.90177078,0.0033705,1.0208081,0.0378644,0.0086239,0.0030213,61.90177078,3.167081833
2020-02-17 11:02:00,0.0017516,0.9568423,0.0552301,0.0121208,0.0035093,61.90177078,0.0033705,1.0208081,0.0446781,0.0086652,0.0028696,61.90177078,3.167081833
2020-02-17 11:12:00,0.001459,0.952971,0.0492492,0.0095848,0.0035124,61.97225838,0.0028533,0.9944105,0.0416511,0.0083071,0.002544,61.97225838,3.166398048
2020-02-17 11:22:00,0.0019456,1.0073499,0.0451076,0.0118289,0.0030708,62.21886024,0.0025831,1.0058457,0.0479922,0.0072373,0.002698,62.21886024,3.166886568
2020-02-17 11:32:00,0.0020979,1.0156413,0.0481633,0.0106531,0.0033639,62.04270477,0.00312,1.0360064,0.0411483,0.0083891,0.0026582,62.04270477,3.166495562
2020-02-17 11:42:00,0.0013267,0.9988016,0.0417613,0.0080361,0.0024696,61.69039383,0.0015785,1.0477505,0.0416331,0.0078956,0.0027725,61.69039383,3.166495562
2020-02-17 11:52:00,0.0023942,1.0281252,0.0440721,0.0099493,0.003045,62.04270477,0.0028288,1.0411961,0.0424946,0.007268,0.0026227,62.04270477,3.165909767
2020-02-17 12:02:00,0.0023241,0.9945799,0.0453328,0.0106872,0.0032533,61.83132439,0.0026166,1.005211,0.0450913,0.0097104,0.0027206,61.83132439,3.16600728
2020-02-17 12:13:00,0.0030169,0.9789839,0.0419756,0.0095001,0.0033065,62.28930664,0.0029262,0.9907766,0.0407232,0.0085455,0.0030119,62.28930664,3.165812016
2020-02-17 12:22:00,0.004872,1.0247853,0.041911,0.0093322,0.0029008,62.28930664,0.0024932,0.9851207,0.0408057,0.012503,0.0036075,62.28930664,3.165812016
2020-02-17 12:32:00,0.0026886,0.9653789,0.050096,0.0095528,0.0030053,62.07792969,0.002582,0.987856,0.0444438,0.0110442,0.0032212,62.07792969,3.166300297
2020-02-17 12:42:00,0.0013915,0.9919699,0.0490657,0.0095492,0.0033521,62.50072823,0.002366,0.9925402,0.0445768,0.0078045,0.0024672,62.50072823,3.165909767
2020-02-17 12:52:00,0.0026908,0.9919465,0.0460592,0.0094982,0.0034101,62.25408173,0.001772,1.0148602,0.0392986,0.0077418,0.0028207,62.25408173,3.165323496
2020-02-17 13:02:00,0.0025533,1.0064215,0.0451041,0.0098595,0.0037955,62.35979424,0.0037381,0.9941577,0.0490624,0.009093,0.0028788,62.35979424,3.165616751
2020-02-17 13:13:00,0.0020712,0.9942062,0.0410493,0.0085438,0.0030375,62.28930664,0.0024852,0.9728262,0.0393198,0.0103951,0.0029273,62.28930664,3.165030479
2020-02-17 13:22:00,0.0033077,1.0050844,0.0408805,0.0110525,0.0032975,62.28930664,0.0017379,0.9947418,0.0411047,0.0100801,0.0030412,62.28930664,3.165030479
2020-02-17 13:32:00,0.0024303,0.9882387,0.0447995,0.0077342,0.0027076,62.04270477,0.0022378,1.0240488,0.043068,0.008149,0.0030299,62.04270477,3.165128231
2020-02-17 13:42:00,0.0023278,1.0103862,0.0448916,0.0088797,0.0030141,62.32457275,0.0018482,1.0017232,0.0505855,0.0115493,0.003451,62.32457275,3.165128231
2020-02-17 13:52:00,0.0035566,1.0339817,0.0400044,0.0081999,0.0030385,62.07792969,0.00267,0.9908271,0.0437832,0.0082392,0.0028971,62.07792969,3.165128231
2020-02-17 14:02:00,0.003817,1.0140473,0.0463199,0.0093566,0.0029442,62.46546555,0.0016631,0.9789482,0.0428802,0.0102012,0.0031721,62.46546555,3.16463995
2020-02-17 14:12:00,0.0040104,1.0084418,0.0426643,0.008435,0.0031786,62.04270477,0.0018592,0.9867383,0.0407339,0.0105721,0.0038641,62.04270477,3.163858414
2020-02-17 14:23:00,0.0024552,1.0266012,0.0427664,0.009496,0.0030484,62.39501572,0.0021531,0.9692597,0.0444747,0.0115148,0.0031582,62.39501572,3.164346695
2020-02-17 14:32:00,0.0019568,1.0165113,0.0505738,0.0124844,0.0032455,62.39501572,0.0019606,1.0161857,0.0412616,0.0117709,0.0032228,62.39501572,3.164346695
2020-02-17 14:42:00,0.001803,0.978254,0.0511833,0.010376,0.003681,62.39501572,0.0029796,0.9584535,0.0507825,0.0087653,0.0027686,62.39501572,3.165128231
2020-02-17 14:52:00,0.002883,1.0256669,0.0443236,0.0087828,0.0028219,62.53594971,0.0025201,0.9912596,0.0411194,0.0076887,0.0029764,62.53594971,3.164053679
2020-02-17 15:02:00,0.0032563,0.9776351,0.0465305,0.0083524,0.0030527,62.39501572,0.0020594,1.0286151,0.0451482,0.0101446,0.0033855,62.39501572,3.16454196
2020-02-17 15:12:00,0.0024063,0.9969681,0.0442332,0.0114513,0.0032473,62.18363876,0.0015533,0.9894005,0.0498309,0.009045,0.0032862,62.18363876,3.163760662
2020-02-17 15:22:00,0.0017565,1.0006992,0.0398646,0.0124138,0.0036583,62.57117462,0.0022814,0.9948991,0.0486075,0.0073097,0.0025261,62.57117462,3.163956165
2020-02-17 15:32:00,0.0018742,1.0031516,0.0490816,0.0094505,0.003281,62.57117462,0.0023099,0.9801726,0.0443105,0.0074129,0.0026632,62.57117462,3.163956165
2020-02-17 15:42:00,0.0021294,1.0725602,0.0419993,0.0074131,0.0028231,61.97225838,0.0028125,0.9960224,0.0458427,0.0092559,0.0029413,61.97225838,3.163760662
2020-02-17 15:52:00,0.0021965,0.9920867,0.0389673,0.010006,0.0031064,62.57117462,0.0021529,0.9753031,0.0438723,0.0087449,0.0030877,62.57117462,3.163663149
2020-02-17 16:02:00,0.0021247,1.0051135,0.0448353,0.0102863,0.0032432,62.32457275,0.0029029,1.0125743,0.042339,0.0097489,0.0027435,62.32457275,3.163663149
2020-02-17 16:12:00,0.0017473,1.0027079,0.0481985,0.0084436,0.003047,62.25408173,0.0022979,1.0496489,0.0504262,0.0105969,0.0028044,62.25408173,3.163467646
2020-02-17 16:22:00,0.003802,0.9702136,0.0482132,0.0101038,0.0034048,62.25408173,0.0021294,0.9921807,0.0488855,0.0102968,0.0033406,62.25408173,3.163565159
2020-02-17 16:32:00,0.0017191,1.0118226,0.0467988,0.0100825,0.0033202,62.28930664,0.0031291,0.9665357,0.0399933,0.0078669,0.0028819,62.28930664,3.162490845
2020-02-17 16:43:00,0.0034089,0.9798189,0.0420429,0.0085983,0.0027833,62.14841385,0.0023648,1.0008751,0.0528992,0.0091767,0.0030099,62.14841385,3.163369894
2020-02-17 16:52:00,0.0018116,1.006223,0.0424422,0.0098801,0.0036329,62.14841385,0.0029742,0.9666761,0.0441858,0.0098827,0.0030278,62.14841385,3.163369894
2020-02-17 17:02:00,0.0020577,1.0061529,0.0447437,0.0090217,0.0030414,62.50072823,0.0034037,0.9980781,0.0416656,0.0079366,0.0028612,62.50072823,3.163174629
2020-02-17 17:12:00,0.00282,1.0191681,0.0418384,0.009672,0.0030089,62.57117462,0.0020854,0.9718545,0.0476691,0.0073944,0.0027679,62.57117462,3.162588358
2020-02-17 17:22:00,0.0030237,1.0025385,0.0488526,0.0109074,0.0028686,62.46546555,0.0019157,1.0135853,0.0477135,0.0113713,0.0030956,62.46546555,3.162783861
2020-02-17 17:32:00,0.0012444,1.0140414,0.0512588,0.0100016,0.0032263,62.99393196,0.0028217,0.9778361,0.0447892,0.0087468,0.0027755,62.99393196,3.162100077
2020-02-17 17:42:00,0.0028826,0.9469042,0.0433702,0.010599,0.0036824,62.78255157,0.0040303,1.0011784,0.0459242,0.0116061,0.0039101,62.78255157,3.162100077
2020-02-17 17:53:00,0.003176,0.9776701,0.0417702,0.0127087,0.0041411,62.71210861,0.0046988,0.9601441,0.0426999,0.0110999,0.0031956,62.71210861,3.162295341
2020-02-17 18:02:00,0.0013779,0.9846828,0.0494493,0.0115099,0.0037158,62.71210861,0.0033662,0.9597285,0.0440656,0.0101742,0.0029255,62.71210861,3.162295341
2020-02-17 18:12:00,0.0027627,1.0411462,0.0432378,0.0122922,0.0031307,62.53594971,0.0032866,1.0139054,0.0423182,0.0082888,0.003276,62.53594971,3.162197828
2020-02-17 18:22:00,0.0016267,0.9857513,0.0522089,0.0129113,0.0031765,62.6768837,0.0036824,1.0620221,0.0485727,0.0087655,0.0029681,62.6768837,3.162295341
2020-02-17 18:32:00,0.0027595,1.0252641,0.0495144,0.0078246,0.0028316,63.13486595,0.0021596,0.9820317,0.0521122,0.0083768,0.0028567,63.13486595,3.161904812
2020-02-17 18:42:00,0.0029875,1.0212293,0.0462025,0.0098324,0.0031405,62.6768837,0.0026545,0.9949384,0.0422187,0.008336,0.0028468,62.6768837,3.162002563
2020-02-17 18:52:00,0.0032978,0.9961331,0.0445839,0.0093974,0.0031792,62.88826408,0.0040143,1.0166126,0.0445739,0.0105402,0.0033576,62.88826408,3.161416292
2020-02-17 19:03:00,0.0020205,1.0387697,0.046144,0.0110522,0.0035869,62.81777649,0.0020163,1.0259585,0.0500239,0.0116817,0.0035113,62.81777649,3.161611557
2020-02-17 19:12:00,0.0017826,1.0340051,0.045209,0.009211,0.0025521,62.81777649,0.0016573,0.9895241,0.0381928,0.012348,0.0030592,62.81777649,3.161611557
2020-02-17 19:22:00,0.0027415,1.0115657,0.0472767,0.0083955,0.0027747,63.02919807,0.0014647,1.0364726,0.0406384,0.0092857,0.00322,63.02919807,3.161611557
2020-02-17 19:32:00,0.0026282,1.0078053,0.0418124,0.0115932,0.0034559,63.09964447,0.0026994,1.0179549,0.0417158,0.0135863,0.0035949,63.09964447,3.160928011
2020-02-17 19:42:00,0.0019288,0.9731624,0.041041,0.0097657,0.0026822,63.17008743,0.0020046,0.9665806,0.04291,0.0082695,0.0027843,63.17008743,3.161221027
2020-02-17 19:52:00,0.0020045,1.092664,0.0414718,0.0094279,0.0031017,63.17008743,0.0033383,1.0549678,0.0410968,0.0121211,0.003645,63.17008743,3.161221027
2020-02-17 20:02:00,0.0021744,0.970599,0.0449028,0.0089667,0.0034751,63.27579994,0.003305,0.9810319,0.0450841,0.009225,0.0032057,63.27579994,3.161123276
2020-02-17 20:12:00,0.002061,1.0271325,0.0451185,0.0105689,0.0028324,63.13486595,0.0012266,1.0378936,0.0488981,0.0086086,0.0028338,63.13486595,3.161611557
2020-02-17 20:23:00,0.0017639,1.0545935,0.0428788,0.0096103,0.0029932,63.38151245,0.0030033,0.9900633,0.0400114,0.0081869,0.0023518,63.38151245,3.160048962
2020-02-17 20:32:00,0.0021173,1.0265019,0.0413935,0.0089491,0.0032657,63.38151245,0.0021163,0.9902374,0.0505774,0.0097624,0.0032006,63.38151245,3.160048962
2020-02-17 20:42:00,0.0020599,1.0150341,0.0511601,0.0104518,0.0033719,63.20535355,0.0026676,1.0068005,0.0429505,0.0087032,0.0030847,63.20535355,3.160634756
2020-02-17 20:52:00,0.0010925,0.9662606,0.0513482,0.0089503,0.0035333,63.20535355,0.0027011,0.9841098,0.0442997,0.0133916,0.0033858,63.20535355,3.160634756
2020-02-17 21:02:00,0.002502,0.9855294,0.0555773,0.0089431,0.0033912,63.34624634,0.0030525,0.9831156,0.041376,0.0090828,0.0027616,63.34624634,3.160244226
2020-02-17 21:12:00,0.0019321,1.026461,0.0424545,0.0106705,0.0031224,63.06441956,0.0016191,0.9914955,0.0443882,0.0093355,0.0027824,63.06441956,3.160634756
2020-02-17 21:22:00,0.0029522,1.0162369,0.0447342,0.0108666,0.0037004,63.17008743,0.0046115,1.0227795,0.0395796,0.0096245,0.0032984,63.17008743,3.160439491
2020-02-17 21:33:00,0.0017334,1.004226,0.0471467,0.00832,0.0030152,63.24057846,0.0017933,0.9718208,0.043471,0.0092551,0.0027053,63.24057846,3.159755945
2020-02-17 21:42:00,0.0040174,0.9915144,0.0428138,0.0092318,0.0033216,63.24057846,0.0024442,0.9390203,0.0410899,0.0116857,0.0036,63.24057846,3.159755945
2020-02-17 21:52:00,0.0027757,0.9731624,0.0404893,0.0085085,0.0027413,62.95871048,0.0021674,0.9904059,0.0413635,0.010516,0.0031801,62.95871048,3.159657955
2020-02-17 22:02:00,0.0024423,0.9991577,0.0478945,0.0092143,0.0028845,62.99393196,0.0022352,1.0178875,0.0471672,0.0106066,0.0034428,62.99393196,3.159755945
2020-02-17 22:12:00,0.0021799,1.0303674,0.0467244,0.009561,0.0028588,63.06441956,0.0008996,0.995208,0.0415896,0.0092276,0.002792,63.06441956,3.15995121
2020-02-17 22:22:00,0.0014467,1.0176908,0.057509,0.0094981,0.0033012,63.6633358,0.0018087,0.9644014,0.0428753,0.0074277,0.0025272,63.6633358,3.159560442
2020-02-17 22:32:00,0.0013007,1.0482114,0.0523952,0.009566,0.0029655,63.38151245,0.002441,1.0562203,0.0414745,0.0072146,0.002282,63.38151245,3.159560442
2020-02-17 22:42:00,0.0020776,1.0693137,0.0523952,0.009566,0.0029655,63.38151245,0.002441,1.0562203,0.0419178,0.0084702,0.0028819,63.38151245,3.159560442
2020-02-17 22:52:00,0.0030434,1.0055631,0.0446349,0.0097472,0.0033078,63.34624634,0.0038505,0.9764039,0.0451177,0.0094083,0.0032378,63.34624634,3.159364939
2020-02-17 23:02:00,0.0030451,0.9993387,0.050801,0.0090161,0.003066,63.5928894,0.002409,1.0176516,0.0408436,0.0092119,0.0027302,63.5928894,3.159169674
2020-02-17 23:12:00,0.0012985,0.9859031,0.0444323,0.007977,0.0029878,63.73382339,0.0029437,0.9828348,0.0430517,0.0096473,0.0031398,63.73382339,3.159169674
2020-02-17 23:22:00,0.0027081,0.9759242,0.0444323,0.007977,0.0029878,64.15658417,0.0029437,0.9828348,0.0403911,0.009273,0.0029624,64.15658417,3.159072161
2020-02-17 23:32:00,0.0023075,0.9926122,0.0519238,0.01337,0.0034149,63.9099823,0.0026063,0.988749,0.046533,0.008328,0.0029372,63.9099823,3.158583641
2020-02-17 23:42:00,0.002775,0.9606026,0.0542307,0.0098451,0.0032613,63.9099823,0.0017042,1.0013806,0.0393916,0.0088321,0.0028077,63.9099823,3.15946269
2020-02-17 23:53:00,0.0023826,1.0114606,0.0415427,0.0096039,0.0028583,64.05087166,0.0022181,0.993113,0.0415865,0.0111187,0.003701,64.05087166,3.158876657
2020-02-18 00:02:00,0.0026439,1.0157464,0.0434612,0.0096101,0.0033777,64.05087166,0.0030232,0.973708,0.0432107,0.0081057,0.002877,64.05087166,3.158876657
2020-02-18 00:12:00,0.0025672,1.0364516,0.0516961,0.0114701,0.0029978,64.29751816,0.0028029,0.9717871,0.0493977,0.0083152,0.0028494,64.29751816,3.158388138
2020-02-18 00:22:00,0.0022591,0.9828843,0.0440912,0.0096659,0.0028818,64.50889511,0.0020599,0.9737698,0.0427457,0.0074992,0.0030315,64.50889511,3.158388138
2020-02-18 00:32:00,0.0025676,1.0221927,0.0460003,0.0115804,0.0034976,64.75549698,0.0033824,1.0010885,0.0454955,0.0103678,0.0029669,64.75549698,3.158290625
2020-02-18 00:42:00,0.0027002,0.9764205,0.0495933,0.0112265,0.0034556,65.74199371,0.0030592,1.0156241,0.0477138,0.0080694,0.0025465,65.74199371,3.157899857
2020-02-18 00:52:00,0.002361,1.0247794,0.0427713,0.012128,0.0034739,66.58755302,0.0025206,1.0013019,0.0449903,0.0116038,0.0033929,66.58755302,3.158485889
2020-02-18 01:03:00,0.0025334,0.9730456,0.049374,0.0119506,0.0038583,67.11602287,0.0043744,1.0399661,0.042346,0.0087637,0.0035267,67.11602287,3.157802343
2020-02-18 01:12:00,0.0145026,9.4620472,0.8243235,0.1432112,0.0317657,67.11602287,0.0264395,10.1241531,0.5623443,0.0514397,0.0160198,67.11602287,3.157802343
2020-02-18 01:22:00,0.0019848,1.0356575,0.0447437,0.0111952,0.0030241,68.03202858,0.0028933,1.0340238,0.0416567,0.0089903,0.0029423,68.03202858,3.157899857
2020-02-18 01:32:00,0.0032641,0.9814596,0.0449822,0.0105544,0.0037045,68.17296257,0.0032814,0.9812453,0.0428565,0.0104321,0.0031696,68.17296257,3.15760684
2020-02-18 01:42:00,0.00345,0.9747214,0.0451065,0.0118988,0.0033528,68.63094482,0.0033578,1.0429597,0.0441208,0.0110378,0.0031892,68.63094482,3.157509089
2020-02-18 01:52:00,0.0034116,0.9777577,0.0487309,0.0136708,0.0038121,69.75837212,0.0029027,0.9942532,0.0424076,0.0123209,0.0038461,69.75837212,3.157216072
2020-02-18 02:02:00,0.0018118,1.0192557,0.0520011,0.0102983,0.0035372,69.86403999,0.0017151,0.9976175,0.0475627,0.0097003,0.0032694,69.86403999,3.156434536
2020-02-18 02:13:00,0.0027057,0.9920283,0.0583684,0.0114639,0.0038556,70.18112946,0.0031273,0.9841828,0.0427182,0.0082754,0.003011,70.18112946,3.157313824
2020-02-18 02:22:00,0.0040267,0.974336,0.0445691,0.0123436,0.0033574,70.18112946,0.0011948,0.9707368,0.0378673,0.0094687,0.0031782,70.18112946,3.157313824
2020-02-18 02:32:00,0.003388,1.0069645,0.0456766,0.0099248,0.0032409,69.93452759,0.0016187,1.0041158,0.050702,0.0095325,0.0034772,69.93452759,3.156727552
2020-02-18 02:42:00,0.0024876,1.0537644,0.0395793,0.0077712,0.0027574,69.65265961,0.0028413,1.0192636,0.040226,0.0083154,0.0029123,69.65265961,3.157313824
2020-02-18 02:52:00,0.0022724,0.948872,0.0434189,0.0091351,0.0031188,69.19468079,0.0019957,1.0047224,0.0429865,0.0086444,0.0028531,69.19468079,3.157411337
2020-02-18 03:02:00,0.0021209,1.0041443,0.0444687,0.0087391,0.0030515,69.0537468,0.0025347,1.0452175,0.0436292,0.0082956,0.0027754,69.0537468,3.157509089
2020-02-18 03:12:00,0.0026288,1.0009445,0.0438967,0.0116544,0.0035418,68.91281281,0.0019679,1.0227458,0.059499,0.0112026,0.0032524,68.91281281,3.157216072
2020-02-18 03:23:00,0.0015421,0.9980074,0.0433253,0.0081799,0.0028568,68.70143242,0.0028556,0.9886704,0.0467038,0.0081705,0.0025285,68.70143242,3.15760684
2020-02-18 03:32:00,0.0018707,1.0052303,0.0428594,0.0110468,0.0036329,68.70143242,0.0030655,0.9873112,0.0489621,0.0104074,0.0028633,68.70143242,3.15760684
2020-02-18 03:42:00,0.00208,0.9911057,0.0485261,0.0085331,0.0029341,68.27863045,0.0022513,0.9667547,0.0394542,0.0088289,0.0032061,68.27863045,3.157704353
2020-02-18 03:52:00,0.0031042,0.9687714,0.0489619,0.0118646,0.003737,67.9968071,0.0021513,1.010558,0.0432399,0.0111787,0.0039112,67.9968071,3.15760684
2020-02-18 04:02:00,0.0029233,1.0012656,0.0461724,0.0087561,0.0031462,67.60927124,0.0018961,0.9888838,0.0461796,0.0099843,0.0032443,67.60927124,3.157509089
2020-02-18 04:12:00,0.0026853,1.065641,0.0442323,0.0117579,0.0030886,67.39784622,0.0033918,1.022611,0.0447544,0.0113472,0.0032291,67.39784622,3.157313824
2020-02-18 04:22:00,0.0023238,1.0183214,0.0489645,0.0103349,0.0029581,67.39784622,0.0015115,0.9959045,0.0500657,0.008818,0.0028926,67.39784622,3.157313824
2020-02-18 04:33:00,0.0028771,1.0543658,0.0470365,0.0111417,0.0034055,67.01031036,0.0021623,1.0237624,0.0408893,0.0088736,0.0029304,67.01031036,3.15760684
2020-02-18 04:42:00,0.0030166,0.9952923,0.0507684,0.0093707,0.0029292,67.01031036,0.0010803,0.9838739,0.0404745,0.010885,0.0035964,67.01031036,3.157997608
2020-02-18 04:52:00,0.0027312,1.0453854,0.0429227,0.0106066,0.0029484,66.65799942,0.0015441,1.0061827,0.0468827,0.0087938,0.0029037,66.65799942,3.157411337
2020-02-18 05:02:00,0.0030259,0.9646432,0.0531233,0.0081399,0.0028367,66.34090652,0.0025737,1.0001393,0.0430467,0.0096999,0.0030274,66.34090652,3.157509089
2020-02-18 05:12:00,0.0017606,1.0110518,0.047541,0.0110369,0.0029931,66.12952957,0.0018697,1.0124058,0.0437532,0.0096904,0.0030153,66.12952957,3.15760684
2020-02-18 05:22:00,0.0024194,1.0025852,0.0539851,0.0112742,0.003625,66.02386169,0.0036235,0.9990834,0.0485385,0.0107828,0.0032885,66.02386169,3.15809536
2020-02-18 05:32:00,0.0037423,0.9914619,0.0484264,0.0117863,0.0034252,65.8829277,0.0034804,0.9636432,0.0468134,0.009177,0.0035236,65.8829277,3.157118559
2020-02-18 05:43:00,0.001846,1.0355174,0.0440812,0.0086114,0.0027322,65.56583481,0.0015906,1.026537,0.0423704,0.0097304,0.0028006,65.56583481,3.157509089
2020-02-18 05:52:00,0.0042655,1.0004715,0.0422957,0.0145216,0.0034211,65.56583481,0.0046107,0.9952024,0.044021,0.0108851,0.0038088,65.56583481,3.157509089
2020-02-18 06:02:00,0.0024868,1.0452219,0.0380967,0.0094139,0.0029793,65.6362812,0.0027796,0.957319,0.0494505,0.0077408,0.0026494,65.6362812,3.157020807
2020-02-18 06:12:00,0.0020929,1.0107716,0.0398596,0.0083803,0.0027805,64.79076309,0.0022128,0.9782686,0.0466149,0.0093986,0.0032675,64.79076309,3.157313824
2020-02-18 06:22:00,0.0020669,0.9921743,0.042403,0.009916,0.0033816,65.14307747,0.002862,1.0137818,0.042411,0.0144164,0.00329,65.14307747,3.156825542
2020-02-18 06:32:00,0.0029811,0.9843383,0.0455639,0.0086375,0.0028812,64.966922,0.0021019,0.9706357,0.0386282,0.0096961,0.0027918,64.966922,3.156727552
2020-02-18 06:42:00,0.002174,1.019571,0.041111,0.0091955,0.0029027,64.7202755,0.0013865,1.0023803,0.048298,0.0098033,0.0028583,64.7202755,3.156434536
2020-02-18 06:53:00,0.0020818,1.0561992,0.0437432,0.0101753,0.00342,64.40318604,0.0020149,1.007907,0.045636,0.008673,0.0027242,64.40318604,3.156532288
2020-02-18 07:02:00,0.002585,0.9948952,0.0389516,0.0088207,0.0030529,64.40318604,0.0026391,0.9968761,0.0466069,0.0091785,0.0029372,64.40318604,3.156532288
