Time,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Velocity,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 3 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Temperature,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 3 > Spindle > Battery Voltage
2020-02-24 06:19:00,0.0037439,0.9852198,0.0480111,0.0167828,0.0458452,0.0172547,0.0048922,62.68000793,0.0056512,62.68000793,0.0043085,1.0400261,3.1183393
2020-02-24 06:29:00,0.0057916,0.9921737,0.0431031,0.021482,0.0551487,0.0203286,0.0064267,62.68000793,0.0047542,62.68000793,0.0045275,1.0035561,3.1183393
2020-02-24 06:39:00,0.0052948,1.0081071,0.049017,0.0145409,0.0496543,0.0115306,0.0051226,62.46002045,0.0040302,62.46002045,0.0021134,1.04695,3.1183393
2020-02-24 06:49:00,0.0057637,0.9619148,0.0503189,0.0168278,0.0419003,0.0107488,0.0054012,62.64335136,0.0041047,62.64335136,0.0039384,1.0432674,3.118046522
2020-02-24 06:59:00,0.0048351,0.9616642,0.0479017,0.0159063,0.0454833,0.0152854,0.005257,62.49667358,0.0048536,62.49667358,0.0039232,1.0464442,3.118241787
2020-02-24 07:09:00,0.0044233,0.9915889,0.0523472,0.0164273,0.0434041,0.0176233,0.0050513,62.49667358,0.0051965,62.49667358,0.0029648,1.04999,3.118046522
2020-02-24 07:19:00,0.0049393,0.9832986,0.0506815,0.0176882,0.0435333,0.0157835,0.0053099,62.53333359,0.0048776,62.53333359,0.0031393,1.025035,3.118437052
2020-02-24 07:29:00,0.0042793,0.9951181,0.0513171,0.0215989,0.0406903,0.0134432,0.0060873,62.53333359,0.0040918,62.53333359,0.0035255,1.0535359,3.118437052
2020-02-24 07:38:00,0.003508,0.9850945,0.0511592,0.0167456,0.0406903,0.0134432,0.0050563,62.53333359,0.0040918,62.53333359,0.0035255,1.0535359,3.117948771
2020-02-24 07:49:00,0.0051946,0.9989187,0.0483594,0.018707,0.0484395,0.0147245,0.0057071,62.60664673,0.0050733,62.60664673,0.0049903,1.0406274,3.118144035
2020-02-24 07:59:00,0.0034316,0.987308,0.0498463,0.0196441,0.0391146,0.0127943,0.0053282,62.64335136,0.0046896,62.64335136,0.0031809,1.0411048,3.118144035
2020-02-24 08:09:00,0.0051892,0.9874751,0.0428467,0.0221319,0.0411942,0.0178959,0.0057635,62.60664673,0.0054914,62.60664673,0.0061943,1.0428855,3.117948771
2020-02-24 08:19:00,0.0021792,1.0038053,0.0530169,0.0132412,0.0461628,0.0130394,0.0042045,62.2766861,0.0045227,62.2766861,0.0044767,1.038279,3.117851019
2020-02-24 08:29:00,0.0038712,1.0295744,0.0466969,0.0151641,0.0466369,0.0168491,0.0052099,62.38665924,0.0052106,62.38665924,0.0048877,1.0409913,3.118144035
2020-02-24 08:39:00,0.0038065,0.9949928,0.0436801,0.0188886,0.0439215,0.0139396,0.0056181,62.34999924,0.0046497,62.34999924,0.0037318,1.0278454,3.118144035
2020-02-24 08:49:00,0.0037132,1.0001508,0.0499443,0.0151574,0.0439215,0.0139396,0.0041153,62.34999924,0.0046497,62.34999924,0.0037318,1.0278454,3.118144035
2020-02-24 08:59:00,0.0040445,0.9922572,0.0489669,0.0131056,0.0468693,0.0124539,0.0046777,62.42331581,0.0046118,62.42331581,0.0036851,1.0485036,3.117655516
2020-02-24 09:09:00,0.0036369,0.9914219,0.046495,0.0169352,0.039569,0.0185981,0.0050327,62.56999359,0.0051046,62.56999359,0.0046392,1.0110194,3.117655516
2020-02-24 09:19:00,0.0035181,1.0067288,0.0420073,0.0147136,0.0418912,0.0190326,0.0049606,62.42331581,0.0043053,62.42331581,0.0036398,1.0565449,3.117655516
2020-02-24 09:29:00,0.002085,0.9960578,0.0448954,0.0142246,0.0488102,0.0157825,0.0043189,62.49667358,0.0052364,62.49667358,0.003939,1.0243176,3.117460251
2020-02-24 09:39:00,0.0043743,0.9608915,0.0471948,0.0202373,0.0434228,0.0201497,0.0062999,62.56999359,0.005641,62.56999359,0.0034678,1.0257447,3.117264986
2020-02-24 09:49:00,0.0025688,0.9895216,0.0450323,0.017802,0.0430514,0.0141484,0.00528,62.49667358,0.004416,62.49667358,0.0032667,1.0334325,3.117069721
2020-02-24 09:59:00,0.0040012,1.0062485,0.042431,0.0157342,0.0478387,0.0129135,0.0048749,62.34999924,0.0046323,62.34999924,0.0036549,1.0519178,3.117655516
2020-02-24 10:09:00,0.0038285,0.9716461,0.0520543,0.0157263,0.0413514,0.0139674,0.0049787,62.34999924,0.0048482,62.34999924,0.002881,0.9865728,3.117655516
2020-02-24 10:19:00,0.0041717,1.000109,0.0561812,0.0182311,0.039899,0.017764,0.0054619,62.42331581,0.0058412,62.42331581,0.007083,1.0167279,3.117460251
2020-02-24 10:29:00,0.0029075,0.9959952,0.049424,0.0151946,0.0422375,0.0120452,0.0046141,62.42331581,0.0042895,62.42331581,0.0044061,1.0323667,3.117362499
2020-02-24 10:39:00,0.0055368,0.9835909,0.0488353,0.0194622,0.0424116,0.0162617,0.0048638,62.68000793,0.0051495,62.68000793,0.0040646,0.9959612,3.117558002
2020-02-24 10:49:00,0.0056956,0.945689,0.0465774,0.01842,0.0454079,0.0147163,0.0050057,62.20332489,0.0045321,62.20332489,0.0029966,1.0569036,3.117167234
2020-02-24 10:59:00,0.0019831,1.0004432,0.0506265,0.0157467,0.0393788,0.0176823,0.0045242,62.56999359,0.0054492,62.56999359,0.003972,1.0307409,3.11697197
2020-02-24 11:09:00,0.0086249,0.9950137,0.046076,0.0221668,0.0465672,0.0193726,0.0064666,62.56999359,0.0058329,62.56999359,0.0067124,1.0628314,3.117264986
2020-02-24 11:19:00,0.0028123,0.9519956,0.0456473,0.018689,0.047526,0.0155294,0.0055056,62.56999359,0.0053166,62.56999359,0.0040651,1.0534868,3.117264986
2020-02-24 11:29:00,0.0038812,0.9700381,0.0448275,0.0166435,0.0463098,0.0163477,0.0055342,62.56999359,0.0048726,62.56999359,0.0033691,1.0171795,3.117264986
2020-02-24 11:39:00,0.0026342,0.9616433,0.0523015,0.0136068,0.0430275,0.0173428,0.0042485,62.53333359,0.0055011,62.53333359,0.0038065,1.0310299,3.116776705
2020-02-24 11:49:00,0.0034343,1.0106339,0.0446594,0.0165272,0.0426539,0.0129743,0.0055926,62.34999924,0.0047979,62.34999924,0.0030047,1.0446274,3.116581202
2020-02-24 11:59:00,0.0043917,0.9688478,0.0499944,0.0207654,0.0423444,0.0157112,0.005289,62.34999924,0.0048755,62.34999924,0.0024569,1.0219614,3.117362499
2020-02-24 12:09:00,0.0052227,0.9704558,0.0508157,0.0169608,0.040971,0.0127356,0.0055386,62.49667358,0.0043792,62.49667358,0.0029111,1.0430945,3.116678715
2020-02-24 12:19:00,0.0017842,0.9944081,0.0482001,0.0153486,0.0476717,0.0191591,0.0048333,62.78998108,0.0054742,62.78998108,0.0027597,1.0172053,3.116874218
2020-02-24 12:29:00,0.003782,0.9853242,0.0539508,0.0158476,0.0461395,0.0143672,0.0050015,62.78998108,0.0046185,62.78998108,0.0030459,1.0321602,3.116874218
2020-02-24 12:39:00,0.003246,1.0234558,0.0584572,0.0172408,0.0433773,0.0125469,0.0055785,62.46002045,0.0042312,62.46002045,0.0040296,1.057572,3.116874218
2020-02-24 12:49:00,0.0024248,0.9633348,0.0448389,0.0145209,0.044588,0.0160625,0.004916,62.38665924,0.0047209,62.38665924,0.0048219,1.008,3.116874218
2020-02-24 12:59:00,0.0048255,0.9697875,0.0469688,0.0188276,0.0498562,0.0142211,0.0053181,62.56999359,0.0048111,62.56999359,0.0025234,1.0173395,3.116776705
2020-02-24 13:09:00,0.0037238,0.972022,0.0468505,0.015246,0.0495422,0.0231748,0.004863,62.49667358,0.0059515,62.49667358,0.0076965,1.0447306,3.116678715
2020-02-24 13:19:00,0.0040063,1.0076059,0.0434685,0.01396,0.0430022,0.0118656,0.0048515,62.53333359,0.0040303,62.53333359,0.0034361,1.0705192,3.116581202
2020-02-24 13:29:00,0.003934,0.9909625,0.0495207,0.0168988,0.0463737,0.0164924,0.0048859,62.53333359,0.004993,62.53333359,0.0046397,1.0509578,3.11697197
2020-02-24 13:49:00,0.0041888,0.9855748,0.0470083,0.0175401,0.0412687,0.013852,0.0049036,62.56999359,0.004418,62.56999359,0.0027084,1.019804,3.11648345
2020-02-24 13:59:00,0.0032731,0.9720011,0.0563981,0.0157366,0.0418095,0.0163066,0.004641,62.93665543,0.0052927,62.93665543,0.0036143,1.0698999,3.115799904
2020-02-24 14:09:00,0.0023845,0.9732958,0.0493359,0.0181403,0.0510704,0.0149932,0.0049102,62.71666794,0.0045236,62.71666794,0.0038467,1.0442352,3.116190434
2020-02-24 14:19:00,0.0069711,0.9819203,0.0450356,0.0185072,0.046582,0.0159211,0.0060136,62.71666794,0.0041115,62.71666794,0.0022104,1.0293421,3.115799904
2020-02-24 14:29:00,0.004187,0.9917978,0.0436656,0.019391,0.0439033,0.0164852,0.0057545,62.90000229,0.0045265,62.90000229,0.0029636,1.0448777,3.115897417
2020-02-24 14:39:00,0.0050692,0.9853242,0.0516953,0.0191485,0.0467786,0.0155706,0.0058505,62.90000229,0.0049928,62.90000229,0.0030548,1.0522326,3.115799904
2020-02-24 14:49:00,0.0026233,1.0047032,0.0480408,0.0146925,0.043617,0.0148872,0.0047848,63.01001663,0.005008,63.01001663,0.0035389,1.0413397,3.11609292
2020-02-24 14:59:00,0.0023832,1.047429,0.048827,0.0140657,0.0453104,0.0142033,0.0042898,63.01001663,0.0047095,63.01001663,0.0040762,1.0212234,3.11609292
2020-02-24 15:09:00,0.005329,0.9950346,0.0518618,0.0140065,0.0507913,0.0157666,0.0049035,62.93665543,0.0050699,62.93665543,0.0034717,1.0556365,3.115799904
2020-02-24 15:19:00,0.0031525,1.0335003,0.0582223,0.0194187,0.0459571,0.0152798,0.0049022,63.26666756,0.0047845,63.26666756,0.0025753,1.0165008,3.115506649
2020-02-24 15:29:00,0.0051149,0.969871,0.0463146,0.015038,0.0423016,0.0127902,0.0051473,63.11998978,0.0040143,63.11998978,0.0026285,1.0575591,3.115897417
2020-02-24 15:39:00,0.0038159,0.9842591,0.0430943,0.0177375,0.045075,0.0192506,0.0051449,63.48665848,0.0053123,63.48665848,0.0028007,1.0392338,3.115701914
2020-02-24 15:49:00,0.0031816,1.0072091,0.0550364,0.0203274,0.0426561,0.0148816,0.005669,63.7066494,0.0050435,63.7066494,0.0038633,1.0206143,3.115408897
2020-02-24 15:59:00,0.0058075,0.9699546,0.0512906,0.0222468,0.0421783,0.0154837,0.0059584,63.66999283,0.0045635,63.66999283,0.0028873,1.0414403,3.115995169
2020-02-24 16:09:00,0.0036924,0.9832359,0.0467128,0.015506,0.051495,0.0170501,0.005317,63.66999283,0.0062544,63.66999283,0.0043751,1.0465036,3.115995169
2020-02-24 16:19:00,0.0047509,0.9826512,0.0456003,0.0178684,0.0443667,0.0205333,0.0052016,63.78000717,0.0050191,63.78000717,0.0040213,1.0476081,3.115604401
2020-02-24 16:29:00,0.0064137,0.9699337,0.050776,0.0181608,0.0457062,0.0130201,0.0055265,64.11001587,0.0044438,64.11001587,0.0032131,1.0556701,3.115311384
2020-02-24 16:39:00,0.0039368,1.0091721,0.0533907,0.017308,0.0444991,0.0133222,0.0064031,63.78000717,0.0045469,63.78000717,0.0018799,1.0409758,3.114920616
2020-02-24 16:49:00,0.003313,1.0124298,0.051438,0.0190308,0.0473667,0.0130436,0.0052524,63.78000717,0.004376,63.78000717,0.0041181,1.0595127,3.114920616
2020-02-24 16:59:00,0.0046845,0.9822335,0.0474904,0.0162576,0.038748,0.0156808,0.0055982,63.81666718,0.0049391,63.81666718,0.0036268,1.0319615,3.115213633
2020-02-24 17:09:00,0.002565,0.9763446,0.0460474,0.0149103,0.0402274,0.0153458,0.0044432,63.88998032,0.0047837,63.88998032,0.0044729,1.0134943,3.115701914
2020-02-24 17:19:00,0.003449,0.9561094,0.0485653,0.015982,0.0479921,0.0134342,0.0050824,64.14667587,0.0042825,64.14667587,0.0045207,1.0405809,3.115311384
2020-02-24 17:29:00,0.0032164,0.9933222,0.0577593,0.0158605,0.0430349,0.0178736,0.0044761,64.25664902,0.0047372,64.25664902,0.0027033,1.0515746,3.115213633
2020-02-24 17:39:00,0.0031978,1.0016961,0.0494426,0.0146368,0.0490473,0.0125213,0.0046863,64.18333588,0.003851,64.18333588,0.0027154,1.0599669,3.114823103
2020-02-24 17:49:00,0.0039209,0.9808971,0.0456719,0.0144857,0.0430422,0.0138983,0.0047885,64.21998901,0.0045488,64.21998901,0.0035514,1.0423461,3.115408897
2020-02-24 17:59:00,0.0069456,1.0022182,0.0443224,0.0174764,0.0575546,0.0181476,0.0066081,64.25664902,0.00535,64.25664902,0.0026096,1.0458042,3.115408897
2020-02-24 18:09:00,0.0046737,1.0048494,0.0489705,0.0156086,0.0445218,0.0150587,0.0053134,64.36666679,0.0043195,64.36666679,0.002783,1.0267021,3.115311384
2020-02-24 18:19:00,0.0055105,0.9998376,0.0471267,0.0162025,0.0448557,0.0137874,0.0055123,64.76999207,0.0052595,64.76999207,0.0048009,1.0364957,3.115311384
2020-02-24 18:29:00,0.0034506,0.9801662,0.0442428,0.0163359,0.0457741,0.0149939,0.0043463,64.76999207,0.0047438,64.76999207,0.0037955,1.0332544,3.115311384
2020-02-24 18:39:00,0.0035931,1.0654205,0.1027078,0.0202341,0.0557021,0.0211258,0.0057948,64.73333206,0.0078676,64.73333206,0.0098385,1.095211,3.114920616
2020-02-24 18:49:00,0.0035474,0.994596,0.0469756,0.0179758,0.0414032,0.0157019,0.0053577,64.66001892,0.0048626,64.66001892,0.0029528,1.0318041,3.115116119
2020-02-24 18:59:00,0.0157492,13.7934874,0.8001509,0.1205595,0.7600656,0.1120202,0.0362416,64.66001892,0.0338634,64.66001892,0.0259226,14.9107911,3.115116119
2020-02-24 19:09:00,0.0039987,0.9594715,0.0501376,0.0193857,0.0463664,0.016183,0.0060943,65.76001816,0.0062472,65.76001816,0.004972,1.0263924,3.114920616
2020-02-24 19:19:00,0.0038398,0.9934684,0.0471338,0.0185787,0.0437225,0.0183246,0.0062901,66.2,0.0045215,66.2,0.0060858,1.0289112,3.114432096
2020-02-24 19:29:00,0.0064607,0.983048,0.0531029,0.0168766,0.0441158,0.015659,0.0050477,66.8600174,0.0053555,66.8600174,0.0047107,1.042981,3.114334583
2020-02-24 19:39:00,0.0040982,1.0112812,0.0445944,0.0239203,0.0433506,0.0162361,0.0056103,66.8600174,0.0044392,66.8600174,0.0025214,1.0442868,3.114334583
2020-02-24 19:49:00,0.0062082,0.980897,0.0565985,0.0168973,0.0410253,0.0207122,0.0066611,67.26334267,0.0056117,67.26334267,0.007044,1.0401784,3.1146276
2020-02-24 19:59:00,0.0053012,0.9562765,0.0531191,0.0194189,0.0443168,0.0172857,0.0057444,67.63000793,0.0050457,67.63000793,0.003858,1.0167562,3.114432096
2020-02-24 20:09:00,0.0034925,1.0173581,0.0465939,0.0173086,0.0455066,0.0190582,0.0050117,67.81334229,0.0056061,67.81334229,0.0038459,1.0425087,3.114334583
2020-02-24 20:19:00,0.0025272,0.993531,0.0486345,0.0140673,0.0510322,0.017855,0.0045553,68.32668533,0.0052055,68.32668533,0.0038703,1.0214737,3.115116119
2020-02-24 20:29:00,0.0029768,1.0013411,0.044316,0.0183565,0.0434296,0.0161862,0.0051844,68.54667625,0.005508,68.54667625,0.003564,1.0507668,3.114432096
2020-02-24 20:39:00,0.0060094,1.0923057,0.0470353,0.0169707,0.04321,0.0159747,0.0052336,68.83998032,0.0048283,68.83998032,0.0039354,1.1191106,3.114432096
2020-02-24 20:49:00,0.0032129,0.9999837,0.0499579,0.0151832,0.0451422,0.0128373,0.0048545,68.83998032,0.0042427,68.83998032,0.0033004,1.0546869,3.114432096
2020-02-24 20:59:00,0.0027893,0.9945125,0.0468143,0.0141676,0.0412123,0.0149349,0.0046795,69.57331772,0.0041406,69.57331772,0.0020803,1.0381912,3.114725113
2020-02-24 21:09:00,0.0030731,0.9602024,0.0477442,0.0151591,0.0515973,0.0137091,0.0053377,69.90332642,0.0043712,69.90332642,0.0028966,1.0352622,3.114823103
2020-02-24 21:19:00,0.0019734,0.9839459,0.0502117,0.0140017,0.0463981,0.0147872,0.0044807,70.1233139,0.0045645,70.1233139,0.0041301,1.0549217,3.114334583
2020-02-24 21:29:00,0.0048069,1.1707082,0.2529542,0.0194455,0.1777185,0.028238,0.0067222,70.01334076,0.0090736,70.01334076,0.0079165,1.2162804,3.114823103
2020-02-24 21:39:00,0.0032229,1.005622,0.0517311,0.0178244,0.0477505,0.0139507,0.0057633,69.75664864,0.0050403,69.75664864,0.0027227,1.0445655,3.1146276
2020-02-24 21:49:00,0.0052761,0.9694534,0.0505914,0.0209073,0.0432846,0.0136624,0.0064186,69.75664864,0.0061349,69.75664864,0.0070485,1.0719825,3.1146276
2020-02-24 21:59:00,0.0034602,0.98286,0.0495365,0.0205974,0.0443979,0.0177907,0.0056338,69.83000984,0.0057904,69.83000984,0.004473,1.0465784,3.1146276
2020-02-24 22:09:00,0.0038664,0.97789,0.0452173,0.0207118,0.0444426,0.0281968,0.0065232,70.08665733,0.0094178,70.08665733,0.0060065,1.0198711,3.114920616
2020-02-24 22:19:00,0.0028587,0.9715834,0.0521387,0.014655,0.0414737,0.0138299,0.0046386,69.79335327,0.0043687,69.79335327,0.002912,1.0521088,3.114823103
2020-02-24 22:29:00,0.0050631,1.0107174,0.05097,0.0191081,0.043647,0.01761,0.0060676,69.90332642,0.005274,69.90332642,0.0039975,1.0167072,3.1146276
2020-02-24 22:39:00,0.0048389,0.991756,0.0488569,0.0226084,0.0441684,0.015364,0.0060211,70.05000076,0.0044463,70.05000076,0.0044655,1.0245576,3.115116119
2020-02-24 22:49:00,0.0051434,0.989626,0.0474677,0.0177387,0.0479221,0.0145507,0.0052359,70.4533226,0.0050137,70.4533226,0.004344,1.0107123,3.1146276
2020-02-24 22:59:00,0.0036934,0.9854912,0.0481638,0.017057,0.0503048,0.0152899,0.0051503,70.38000946,0.0053568,70.38000946,0.003415,1.060834,3.114334583
2020-02-24 23:09:00,0.0050371,1.0005267,0.0595477,0.0171267,0.0435115,0.0124579,0.0053055,70.38000946,0.0041552,70.38000946,0.0021346,0.9966322,3.114334583
2020-02-24 23:19:00,0.0051223,0.9740684,0.0492691,0.01799,0.0412735,0.0167444,0.0057112,70.34334946,0.0058444,70.34334946,0.0062085,1.0086246,3.115213633
2020-02-24 23:29:00,0.0033829,0.999399,0.0533129,0.0168138,0.0446897,0.0167445,0.004356,69.97668419,0.0046043,69.97668419,0.0033159,1.0115407,3.115213633
2020-02-24 23:39:00,0.0065991,0.9902942,0.0445504,0.015232,0.0439909,0.0190728,0.0054721,69.97668419,0.0055434,69.97668419,0.0043538,1.0131536,3.115213633
2020-02-24 23:49:00,0.0041771,0.9847186,0.0520596,0.018233,0.0420782,0.0168775,0.0057007,69.53665771,0.0052135,69.53665771,0.0046719,1.0258015,3.115213633
2020-02-24 23:59:00,0.0033689,0.9814609,0.0501209,0.0173241,0.0441215,0.0132733,0.0055887,69.13333588,0.0041096,69.13333588,0.0028461,1.0479694,3.115311384
2020-02-25 00:09:00,0.005148,0.9790594,0.0468261,0.0192559,0.0409394,0.0141824,0.0060972,68.87668495,0.0046097,68.87668495,0.0038651,1.0352235,3.115311384
2020-02-25 00:19:00,0.006584,0.9542509,0.051146,0.016347,0.0498093,0.0126578,0.0055416,68.87668495,0.0046782,68.87668495,0.0035143,1.0419487,3.115311384
2020-02-25 00:29:00,0.0064284,1.0215137,0.0493987,0.0187529,0.0418019,0.0149154,0.0055018,68.9866581,0.0046681,68.9866581,0.0038869,1.0381345,3.114920616
2020-02-25 00:39:00,0.0045289,0.9973525,0.0525687,0.0162693,0.0396907,0.0158902,0.0063828,68.51001968,0.0055457,68.51001968,0.0034403,1.0458248,3.115311384
2020-02-25 00:49:00,0.0048596,0.9959952,0.0509577,0.0188214,0.044838,0.0154372,0.0051785,68.87668495,0.0041692,68.87668495,0.002913,1.0421913,3.114529848
2020-02-25 00:59:00,0.0030426,0.9717087,0.0482924,0.0163458,0.0430413,0.0115072,0.0052127,68.91334152,0.0041688,68.91334152,0.0025881,1.0722225,3.115213633
2020-02-25 01:09:00,0.0053429,0.9793726,0.050881,0.0165766,0.0494371,0.0187695,0.0058298,68.6566494,0.0056269,68.6566494,0.0054638,1.0443152,3.115408897
2020-02-25 01:19:00,0.0045482,0.9740058,0.0462931,0.016305,0.0428302,0.0134259,0.0046752,68.6566494,0.0045401,68.6566494,0.0031734,1.0128594,3.115213633
2020-02-25 01:29:00,0.0041582,0.9944081,0.0484486,0.0200596,0.0429565,0.0183852,0.0066484,68.6566494,0.0046173,68.6566494,0.0037079,1.046501,3.115213633
2020-02-25 01:39:00,0.0034526,0.9832777,0.0456163,0.0176991,0.0454607,0.0148575,0.0053257,68.32668533,0.0042683,68.32668533,0.0043897,1.0668108,3.114920616
2020-02-25 01:49:00,0.0032066,1.0129936,0.0469916,0.0178333,0.0423591,0.0140724,0.0056459,68.28998413,0.004356,68.28998413,0.0026527,1.0194375,3.115018368
2020-02-25 01:59:00,0.0044148,0.9771799,0.0499159,0.0222531,0.0453426,0.0146962,0.0057913,68.54667625,0.005609,68.54667625,0.0051636,1.0174272,3.115018368
2020-02-25 02:09:00,0.0109069,14.0867115,0.7073631,0.1137324,0.7349424,0.0795996,0.0314435,68.32668533,0.0269195,68.32668533,0.0195585,19.1538974,3.115506649
2020-02-25 02:19:00,0.0236127,16.3624985,0.8714039,0.1237087,0.8341243,0.0964994,0.0386934,68.32668533,0.0363303,68.32668533,0.0305735,16.9797206,3.115506649
2020-02-25 02:29:00,0.0018321,0.9854912,0.0434296,0.0184187,0.0520563,0.0146805,0.0045836,68.83998032,0.0047804,68.83998032,0.0031023,1.0531643,3.115116119
2020-02-25 02:39:00,0.0050199,1.0091094,0.0478883,0.0155193,0.0520563,0.0146805,0.0053173,69.13333588,0.0047804,69.13333588,0.0031023,1.0531643,3.115311384
2020-02-25 02:49:00,0.0029158,1.0302008,0.0437225,0.0171508,0.0431149,0.0155372,0.0057258,69.68333206,0.0053125,69.68333206,0.0035165,1.0444984,3.114823103
2020-02-25 02:59:00,0.0074546,0.9726484,0.0462081,0.0163621,0.0521485,0.0162905,0.0054094,69.71999207,0.0046848,69.71999207,0.0050046,1.0601811,3.114920616
2020-02-25 03:09:00,0.0039182,0.9989396,0.0549327,0.0135883,0.0471716,0.0150254,0.0049949,69.68333206,0.0054952,69.68333206,0.0044038,1.0397293,3.115018368
2020-02-25 03:19:00,0.0030832,1.0040558,0.055005,0.0194098,0.040479,0.0150525,0.0050354,69.93998299,0.004771,69.93998299,0.0051397,1.028315,3.115116119
2020-02-25 03:29:00,0.0046696,0.9922781,0.045708,0.0231665,0.0425588,0.0143575,0.0059136,70.08665733,0.0036573,70.08665733,0.0029911,1.0367848,3.114725113
2020-02-25 03:39:00,0.002534,0.9943454,0.0508155,0.0185922,0.0445946,0.0125446,0.0063512,69.97668419,0.0045687,69.97668419,0.004535,1.0365061,3.115116119
2020-02-25 03:49:00,0.0043667,1.024124,0.0465042,0.0214052,0.0410929,0.0141414,0.0061323,69.97668419,0.0053639,69.97668419,0.0045557,1.0412338,3.115116119
2020-02-25 03:59:00,0.0017774,0.9720428,0.0476756,0.0158502,0.0452313,0.0170356,0.0043722,70.01334076,0.0044678,70.01334076,0.0031788,1.053203,3.115018368
2020-02-25 04:09:00,0.0057658,0.9914428,0.0559184,0.0182429,0.0414865,0.0130852,0.0057699,69.57331772,0.0044065,69.57331772,0.0036455,1.0454945,3.115116119
2020-02-25 04:19:00,0.0035438,0.9984384,0.0443388,0.0180591,0.0443961,0.0205576,0.0062197,69.16998901,0.0052382,69.16998901,0.0033901,1.0366506,3.115506649
2020-02-25 04:29:00,0.0022246,0.9782658,0.0569788,0.0210744,0.0400086,0.0142436,0.0051361,69.38998337,0.0057285,69.38998337,0.0048985,1.0347099,3.115116119
2020-02-25 04:39:00,0.0044497,0.9836118,0.0475462,0.0174083,0.0434685,0.0164298,0.0053091,69.02331467,0.0052181,69.02331467,0.0050799,1.0762535,3.115018368
2020-02-25 04:49:00,0.0058541,1.0060815,0.0509465,0.0216731,0.0393059,0.0135991,0.0051619,68.87668495,0.0046718,68.87668495,0.0024022,1.0505604,3.115799904
2020-02-25 05:00:00,0.0042331,0.9937398,0.0446585,0.0174781,0.0436159,0.0184723,0.0052286,68.25332413,0.0051206,68.25332413,0.0030269,1.0307538,3.115311384
2020-02-25 05:09:00,0.0038979,0.9962458,0.0463412,0.0161738,0.0470675,0.0145536,0.0057491,68.25332413,0.0044345,68.25332413,0.0028717,1.0619592,3.115311384
2020-02-25 05:19:00,0.0057709,0.9813356,0.0524395,0.0189289,0.0479304,0.0145414,0.0054258,68.06998978,0.0045792,68.06998978,0.0041831,1.0484958,3.115604401
2020-02-25 05:29:00,0.0070005,1.0270267,0.0565036,0.0209149,0.0439915,0.0172607,0.0059521,67.99667664,0.0061647,67.99667664,0.0039347,1.04439,3.115018368
2020-02-25 05:39:00,0.0061651,0.9699128,0.0432068,0.0174168,0.0436575,0.0156706,0.0059226,67.63000793,0.0047895,67.63000793,0.0037731,1.0641166,3.115408897
2020-02-25 05:49:00,0.0038432,0.9668639,0.0536563,0.0172318,0.04456,0.0136311,0.005181,67.51999359,0.003751,67.51999359,0.0033273,1.0430893,3.115018368
2020-02-25 05:59:00,0.0055385,0.9887489,0.0443237,0.0156045,0.0417861,0.0169362,0.0049636,67.51999359,0.0048955,67.51999359,0.0031609,1.0628779,3.115213633
2020-02-25 06:10:00,0.0036558,0.998877,0.0457062,0.0141434,0.0459486,0.0165799,0.0053217,67.51999359,0.0053577,67.51999359,0.0050431,1.0475797,3.115799904
2020-02-25 06:19:00,0.0049034,0.9901272,0.0425199,0.0219156,0.045763,0.0167226,0.0053236,67.18998146,0.0049468,67.18998146,0.0028673,1.0410532,3.115018368
2020-02-25 06:29:00,0.0033321,0.9963293,0.0476835,0.0201372,0.043407,0.0175154,0.0061347,66.96999054,0.0055204,66.96999054,0.0038096,1.0655618,3.115604401
2020-02-25 06:39:00,0.0064426,0.9723352,0.0461008,0.0151392,0.0503927,0.010854,0.0056864,66.8600174,0.0041952,66.8600174,0.0046422,1.0450636,3.115408897
2020-02-25 06:49:00,0.002919,0.9764073,0.0506555,0.0204813,0.0395988,0.020567,0.0053367,66.78665619,0.0058199,66.78665619,0.0040754,1.0337473,3.114920616
2020-02-25 06:59:00,0.0035111,1.0110515,0.0467949,0.0145311,0.0408175,0.0115622,0.0047719,66.78665619,0.0045124,66.78665619,0.0036856,1.0294376,3.114920616
2020-02-25 07:09:00,0.0050475,0.9951599,0.0426212,0.0157317,0.0433036,0.0152787,0.0059984,66.45664749,0.0047014,66.45664749,0.0039101,1.0368312,3.115799904
2020-02-25 07:20:00,0.0052538,0.9730243,0.0445845,0.0150764,0.0456876,0.0149073,0.0052345,66.23666,0.0044402,66.23666,0.0042189,1.0551385,3.115116119
