Time,Machines > Lathe 1 > MIB > Y-Vertical > RMS Velocity,Machines > Lathe 1 > MIB > Y-Vertical > Temperature,Machines > Lathe 1 > MIB > Y-Vertical > Band 1,Machines > Lathe 1 > MIB > Y-Vertical > Damage Accumulation,Machines > Lathe 1 > MIB > X-Axial > Peak Acceleration,Machines > Lathe 1 > MIB > X-Axial > Peak Velocity,Machines > Lathe 1 > MIB > X-Axial > Band 1,Machines > Lathe 1 > MIB > X-Axial > Damage Accumulation,Machines > Lathe 1 > MIB > X-Axial > RMS Velocity,Machines > Lathe 1 > MIB > X-Axial > Temperature,Machines > Lathe 1 > MIB > Y-Vertical > Peak Acceleration,Machines > Lathe 1 > MIB > Y-Vertical > Peak Velocity,Machines > Lathe 1 > MIB > Battery Voltage
2020-02-17 06:58:00,0.0049965,65.21352386,0.0055625,1.0322184,0.0548646,0.0200634,0.005212,0.9970274,0.005469,65.21352386,0.0489807,0.0143759,3.177045107
2020-02-17 07:08:00,0.0041495,65.17829895,0.0022249,1.0081611,0.0435137,0.0146955,0.0040546,0.9959372,0.0053024,65.17829895,0.0508113,0.013484,3.176361561
2020-02-17 07:18:00,0.0045833,65.31923294,0.0020406,1.011269,0.0478871,0.0121741,0.0035475,1.0104132,0.0042095,65.31923294,0.0475213,0.0190763,3.17675209
2020-02-17 07:29:00,0.0037391,65.14307747,0.0021581,1.0050484,0.0439292,0.0163589,0.0046078,0.9999363,0.0053856,65.14307747,0.04287,0.0128555,3.176068306
2020-02-17 07:39:00,0.0039223,65.35445786,0.0018685,1.0063283,0.0572929,0.0193118,0.0038347,1.0092365,0.0051177,65.35445786,0.0454292,0.0121548,3.176166058
2020-02-17 07:49:00,0.0046145,65.17829895,0.0050014,1.0139436,0.0511159,0.0133853,0.0041445,0.9876658,0.0047828,65.17829895,0.0449862,0.0134163,3.175873041
2020-02-17 07:59:00,0.0044495,65.10781136,0.0024676,1.0307894,0.0432022,0.0195338,0.0051274,0.999192,0.0054963,65.10781136,0.0464287,0.0139234,3.176166058
2020-02-17 08:08:00,0.005312,65.10781136,0.005001,1.0111784,0.047205,0.0159886,0.0049177,0.9666459,0.0054043,65.10781136,0.0465437,0.0167695,3.176166058
2020-02-17 08:18:00,0.0039965,65.46012573,0.0017646,1.0255185,0.0428085,0.0143758,0.0026461,0.9956845,0.0045913,65.46012573,0.0392487,0.0164923,3.175970554
2020-02-17 08:28:00,0.004021,65.42490082,0.0029926,0.9842898,0.0560739,0.0129979,0.0041882,1.0009469,0.0051573,65.42490082,0.0406386,0.0113506,3.17538476
2020-02-17 08:39:00,0.0042568,64.89643097,0.0026811,1.0107111,0.047275,0.0131886,0.0027831,0.9957073,0.0044634,64.89643097,0.0452384,0.0120274,3.174993753
2020-02-17 08:49:00,0.0049427,65.28396683,0.0022392,1.0040012,0.0487194,0.0153819,0.003089,1.0068602,0.0049528,65.28396683,0.050674,0.0132683,3.17528677
2020-02-17 08:59:00,0.0041267,65.24874535,0.0027959,1.0033379,0.0476578,0.0167795,0.0036263,1.0008672,0.0049211,65.24874535,0.044911,0.0117833,3.174798489
2020-02-17 09:09:00,0.0049358,65.38967934,0.0046352,0.9928669,0.0507417,0.0191139,0.0032411,0.9862205,0.005571,65.38967934,0.0397272,0.0132697,3.175091505
2020-02-17 09:19:00,0.0048432,65.07258987,0.0045146,1.0304101,0.0507984,0.0151959,0.0052784,0.991146,0.0049473,65.07258987,0.0456693,0.0123571,3.17489624
2020-02-17 09:28:00,0.0048256,65.28396683,0.0027969,1.0010524,0.0465723,0.0146969,0.0052967,0.985178,0.0049598,65.28396683,0.0536404,0.0162081,3.17489624
2020-02-17 09:38:00,0.0043513,65.28396683,0.0043884,1.0046154,0.0472501,0.014598,0.0038937,0.9948378,0.0048602,65.28396683,0.0456033,0.012594,3.17489624
2020-02-17 09:49:00,0.0047912,65.14307747,0.0037724,1.014996,0.0564527,0.0181713,0.0051215,1.0074088,0.0055628,65.14307747,0.0428112,0.0158395,3.174505472
2020-02-17 09:59:00,0.0046097,65.17829895,0.0030395,1.0054473,0.0409816,0.0198305,0.0030886,0.9969637,0.0061425,65.17829895,0.0411147,0.0139511,3.174407959
2020-02-17 10:09:00,0.0054233,65.03736496,0.0065145,0.9997824,0.0543029,0.0148008,0.0029495,1.0155709,0.0050675,65.03736496,0.0464025,0.0168627,3.174407959
2020-02-17 10:19:00,0.004302,65.24874535,0.0034427,1.0116312,0.0444832,0.0169406,0.0025292,0.9881688,0.0052125,65.24874535,0.0509504,0.0123261,3.174114704
2020-02-17 10:29:00,0.0045774,65.24874535,0.0036224,1.0358842,0.04575,0.0172939,0.0067595,1.0000114,0.0063978,65.24874535,0.0446312,0.0122621,3.173919439
2020-02-17 10:38:00,0.0049203,65.24874535,0.0047281,1.0252736,0.0427888,0.0174447,0.0084689,0.9806053,0.0051746,65.24874535,0.0492657,0.0152854,3.173919439
2020-02-17 10:48:00,0.0050807,64.966922,0.0052225,0.9861032,0.0534915,0.0213584,0.0065316,0.9870558,0.0052158,64.966922,0.0426818,0.0158433,3.173626423
2020-02-17 10:59:00,0.0043465,65.28396683,0.0020184,0.9912958,0.0476488,0.0188876,0.0033026,1.005144,0.0050086,65.28396683,0.0429913,0.0123225,3.173821688
2020-02-17 11:09:00,0.0046534,65.10781136,0.0020938,1.0096637,0.0446635,0.0137988,0.0029011,0.9657651,0.0045877,65.10781136,0.044848,0.0135521,3.174016953
2020-02-17 11:19:00,0.0042022,65.00214348,0.0032284,1.0056578,0.0498679,0.0158468,0.0034112,1.0240403,0.0052334,65.00214348,0.0480942,0.0132489,3.173431158
2020-02-17 11:29:00,0.0050516,65.35445786,0.0032058,0.9933514,0.0513137,0.0143038,0.0029543,1.0008536,0.0043144,65.35445786,0.0480226,0.0173844,3.173431158
2020-02-17 11:39:00,0.0049934,65.03736496,0.0041539,0.9649627,0.0507859,0.0169286,0.0034807,0.992111,0.0049494,65.03736496,0.0431835,0.0162963,3.173431158
2020-02-17 11:48:00,0.0042918,65.03736496,0.0032938,1.012539,0.0467243,0.0147639,0.0035846,0.9985206,0.0047422,65.03736496,0.0404183,0.0133986,3.173431158
2020-02-17 11:58:00,0.0045744,65.07258987,0.0041109,0.9843364,0.0585898,0.0201547,0.0069839,0.9778603,0.0062104,65.07258987,0.0389147,0.0151604,3.173431158
2020-02-17 12:09:00,0.0038382,64.86120949,0.0020375,1.0010988,0.0457245,0.0169704,0.0030181,1.0084194,0.005174,64.86120949,0.0489527,0.0133546,3.173235655
2020-02-17 12:19:00,0.0045856,64.61460762,0.0026785,0.9787814,0.0502199,0.0138035,0.0034907,0.983867,0.0044518,64.61460762,0.0480987,0.0128552,3.17255187
2020-02-17 12:29:00,0.0049805,64.89643097,0.0033752,0.9959673,0.0450918,0.0154648,0.0039878,1.0361105,0.0053415,64.89643097,0.0405805,0.0188495,3.172063351
2020-02-17 12:39:00,0.0046418,65.17829895,0.0043748,1.0168385,0.050174,0.0187305,0.002184,1.0097714,0.0060622,65.17829895,0.043763,0.0140498,3.172161102
2020-02-17 12:48:00,0.0047829,65.17829895,0.0033047,1.0273758,0.0461485,0.0152966,0.0049533,1.0049551,0.0056855,65.17829895,0.0534583,0.0135927,3.172161102
2020-02-17 12:58:00,0.0055926,65.17829895,0.0034309,1.0274247,0.0466348,0.0146555,0.0039397,0.9952634,0.0046348,65.17829895,0.0519342,0.015982,3.17255187
2020-02-17 13:08:00,0.0047003,64.93165588,0.0025398,0.9859393,0.0535517,0.0163234,0.0032282,1.0085559,0.0046494,64.93165588,0.0454085,0.0156747,3.172258854
2020-02-17 13:19:00,0.0052884,65.00214348,0.0057628,1.0280487,0.0434682,0.0129789,0.004124,0.9956777,0.0049439,65.00214348,0.0439894,0.017174,3.171965837
2020-02-17 13:29:00,0.0045913,65.03736496,0.0068241,1.014039,0.0431359,0.0142398,0.0044627,0.9981245,0.004856,65.03736496,0.043331,0.0142257,3.171575069
2020-02-17 13:39:00,0.0044807,65.14307747,0.0032286,1.032544,0.0519404,0.0212456,0.0025387,0.9927028,0.0060199,65.14307747,0.0438355,0.0138734,3.171770573
2020-02-17 13:49:00,0.004302,64.68505402,0.003137,0.992977,0.0446687,0.0139699,0.0051507,0.9914806,0.0051807,64.68505402,0.0415258,0.0128536,3.171184301
2020-02-17 13:58:00,0.0043661,64.68505402,0.0029668,0.9918024,0.0457235,0.0126137,0.0032354,0.9961966,0.0043726,64.68505402,0.0471734,0.0117008,3.171184301
2020-02-17 14:08:00,0.0045302,64.75549698,0.0040331,0.9925219,0.0633187,0.0172526,0.0035487,1.0031798,0.0052595,64.75549698,0.0426522,0.0146444,3.171672821
2020-02-17 14:18:00,0.0051111,64.75549698,0.0059831,0.9801371,0.0476417,0.0150633,0.0049724,1.0324392,0.0051317,64.75549698,0.0484857,0.0138756,3.170891285
2020-02-17 14:29:00,0.0047257,64.82598801,0.0044421,1.0066464,0.053583,0.0188309,0.0052103,0.9944327,0.0051126,64.82598801,0.0444317,0.0141797,3.170598269
2020-02-17 14:39:00,0.0050463,65.10781136,0.0041171,0.9865142,0.0492675,0.0176813,0.0037523,0.9894958,0.005182,65.10781136,0.0450771,0.014397,3.170598269
2020-02-17 14:49:00,0.0047661,65.10781136,0.0024134,0.9904075,0.049199,0.0169806,0.0046579,1.0202324,0.0048131,65.10781136,0.0464613,0.0162165,3.170402765
2020-02-17 14:59:00,0.0046609,65.17829895,0.0041651,1.0011674,0.0485639,0.0142799,0.0026495,1.0101424,0.0050949,65.17829895,0.0441368,0.0141422,3.170500755
2020-02-17 15:08:00,0.0043836,65.17829895,0.0034941,0.9959233,0.0466957,0.0173943,0.0028709,0.961684,0.0051518,65.17829895,0.0437513,0.0147935,3.170500755
2020-02-17 15:18:00,0.0054622,65.46012573,0.003784,1.0172448,0.0573645,0.0145003,0.003951,1.0081121,0.0042913,65.46012573,0.0592311,0.0161595,3.169719219
2020-02-17 15:28:00,0.0046112,64.86120949,0.0036071,1.0062426,0.0468812,0.0155609,0.0044744,1.0065006,0.0048454,64.86120949,0.0461226,0.0135088,3.1702075
2020-02-17 15:39:00,0.0046927,64.86120949,0.0031422,1.003776,0.041412,0.0132542,0.0038571,0.9854534,0.0039573,64.86120949,0.044589,0.0182876,3.1702075
2020-02-17 15:49:00,0.0050617,64.966922,0.0037771,1.0274271,0.0464822,0.0117127,0.0017057,0.982103,0.0041075,64.966922,0.0475432,0.0125384,3.170012236
2020-02-17 15:59:00,0.0044951,65.03736496,0.0039693,1.042183,0.0546149,0.016643,0.0033699,0.9934949,0.0055984,65.03736496,0.0571054,0.0138362,3.169523954
2020-02-17 16:09:00,0.0049833,64.33273964,0.0037344,1.0225305,0.0470592,0.0136982,0.0039285,1.0351045,0.0043289,64.33273964,0.0451777,0.0181069,3.169523954
2020-02-17 16:19:00,0.0043556,64.86120949,0.0026316,1.0077329,0.0475519,0.0151553,0.0035351,1.0063049,0.0046104,64.86120949,0.0462941,0.0141996,3.169621468
2020-02-17 16:28:00,0.0046521,64.86120949,0.0023349,1.00914,0.0510502,0.0182586,0.0031156,0.9881392,0.0062505,64.86120949,0.0547065,0.01306,3.169621468
2020-02-17 16:38:00,0.0042328,65.03736496,0.0025676,0.9834725,0.0499553,0.0189962,0.0035875,0.9819163,0.0056399,65.03736496,0.0508099,0.0134889,3.169328451
2020-02-17 16:49:00,0.0020492,64.68505402,0.0014215,0.4105967,0.0488596,0.0168219,0.0031492,1.0088222,0.0053139,64.68505402,0.0228416,0.0064699,3.169621468
2020-02-17 16:59:00,0.0044732,65.24874535,0.0026138,1.019643,0.0490113,0.0164588,0.0035687,1.0350043,0.0058578,65.24874535,0.0432894,0.0144748,3.1692307
2020-02-17 17:09:00,0.0048956,65.31923294,0.0022324,1.0297004,0.0483088,0.0190207,0.0051291,1.0275387,0.0061077,65.31923294,0.0572958,0.0188721,3.16835165
2020-02-17 17:19:00,0.0047046,65.17829895,0.0040096,1.0186641,0.0479294,0.021143,0.0049414,0.9982611,0.0068279,65.17829895,0.0438761,0.0150086,3.168253899
2020-02-17 17:38:00,0.0041725,65.14307747,0.0037128,0.9865436,0.0473002,0.013637,0.0021714,0.9814406,0.0047736,65.14307747,0.0450734,0.0138543,3.167960882
2020-02-17 17:48:00,0.0040159,65.24874535,0.0021914,0.9994494,0.0487486,0.0122681,0.0032292,0.9971981,0.0045326,65.24874535,0.0464776,0.0121019,3.167667866
2020-02-17 17:59:00,0.0054599,65.28396683,0.0026777,0.9990068,0.0479676,0.0166347,0.0060389,1.0075135,0.0056753,65.28396683,0.0426353,0.0178094,3.167081833
2020-02-17 18:09:00,0.004402,65.46012573,0.0032639,1.0088756,0.0588994,0.0175676,0.0036012,0.9875725,0.005338,65.46012573,0.0415583,0.0142696,3.167081833
2020-02-17 18:19:00,0.0052278,65.31923294,0.0031851,0.9904466,0.0506185,0.0206326,0.0034967,1.0109345,0.0059829,65.31923294,0.0496601,0.0146739,3.167179346
2020-02-17 18:29:00,0.0046183,65.31923294,0.0035134,0.9797871,0.0475342,0.0201155,0.0061703,0.9991761,0.0060778,65.31923294,0.0468528,0.0192598,3.166984081
2020-02-17 18:38:00,0.0046565,65.31923294,0.0037437,1.0147121,0.0485374,0.0139436,0.0031694,1.0260865,0.0056734,65.31923294,0.0418036,0.0134281,3.166984081
2020-02-17 18:48:00,0.0044351,65.53061333,0.0038962,0.9975579,0.0454712,0.0140152,0.0035871,0.9876749,0.0046392,65.53061333,0.0422413,0.0147838,3.166495562
2020-02-17 18:58:00,0.004156,65.6362812,0.0037116,0.9890298,0.0485419,0.014989,0.0044254,1.0073724,0.0053211,65.6362812,0.0427381,0.0146007,3.166495562
2020-02-17 19:09:00,0.0044398,65.46012573,0.0043878,1.007459,0.0426232,0.0150988,0.0031248,1.003503,0.0046661,65.46012573,0.0453968,0.0133665,3.166202545
2020-02-17 19:19:00,0.0062822,65.67154732,0.0057586,0.9894605,0.0461482,0.0148608,0.0047179,0.9912029,0.0052353,65.67154732,0.0413578,0.019681,3.166105032
2020-02-17 19:29:00,0.005226,65.77721519,0.003028,0.9789723,0.0497285,0.01755,0.0043445,1.0131446,0.0047474,65.77721519,0.0458643,0.0207746,3.165812016
2020-02-17 19:39:00,0.0045729,65.84770279,0.002262,0.9966085,0.0538381,0.0185529,0.0053162,1.0068102,0.0055832,65.84770279,0.0427907,0.0147261,3.166300297
2020-02-17 19:49:00,0.0046422,65.46012573,0.0034657,1.0100846,0.0478522,0.0177971,0.0029981,1.0110369,0.004799,65.46012573,0.0420359,0.0138384,3.166105032
2020-02-17 19:58:00,0.0048845,65.46012573,0.0028645,1.0043486,0.0518932,0.0155468,0.0038879,0.995375,0.0051035,65.46012573,0.0458115,0.0158649,3.166105032
2020-02-17 20:08:00,0.0044596,66.12952957,0.0030958,1.0161973,0.0451359,0.0144506,0.003918,1.0222877,0.0049585,66.12952957,0.0470947,0.0123054,3.165421247
2020-02-17 20:19:00,0.0059226,65.6362812,0.0057628,0.9978931,0.0555258,0.0186313,0.00366,1.0152136,0.0047961,65.6362812,0.0519174,0.018754,3.165518761
2020-02-17 20:29:00,0.0048449,66.20001717,0.0035563,1.0085822,0.0443647,0.0200705,0.0038934,0.9959668,0.005981,66.20001717,0.0452008,0.0177325,3.164835215
2020-02-17 20:39:00,0.0044014,65.84770279,0.0040122,1.0006682,0.0452825,0.0173281,0.0065053,1.0008399,0.0054134,65.84770279,0.0417156,0.0137049,3.165421247
2020-02-17 20:49:00,0.0044364,65.98859558,0.0037301,1.0352554,0.0500821,0.0167616,0.0021379,0.9856423,0.0046101,65.98859558,0.0515852,0.01533,3.164444447
2020-02-17 20:59:00,0.0053722,65.77721519,0.0062289,0.9747756,0.0489476,0.0226262,0.0058197,0.9864321,0.0053757,65.77721519,0.0431873,0.0185291,3.164346695
2020-02-17 21:08:00,0.0039291,65.77721519,0.0040503,1.0378614,0.0436442,0.0144535,0.0043964,0.9945078,0.0049712,65.77721519,0.0435113,0.0130782,3.164346695
2020-02-17 21:18:00,0.0051742,66.05908318,0.0067272,1.0042531,0.0486391,0.0134147,0.0038588,1.0086493,0.0048906,66.05908318,0.0494227,0.0171948,3.16463995
2020-02-17 21:29:00,0.004691,66.51706543,0.0031634,0.9840206,0.0437533,0.0153128,0.0030094,0.9960965,0.0054334,66.51706543,0.0456665,0.012436,3.164053679
2020-02-17 21:39:00,0.0047112,66.02386169,0.0027343,1.0015907,0.0467645,0.016167,0.0038543,1.0132766,0.0051987,66.02386169,0.049542,0.0160162,3.163467646
2020-02-17 21:49:00,0.0052135,66.20001717,0.0038074,0.9855623,0.0518083,0.018533,0.0047196,0.9855923,0.0053408,66.20001717,0.0436715,0.0154537,3.163760662
2020-02-17 21:59:00,0.0047254,66.34090652,0.0043441,0.9916605,0.0445547,0.0162926,0.0042425,1.0322935,0.0046448,66.34090652,0.0448093,0.0156419,3.163565159
2020-02-17 22:09:00,0.0318146,65.91814919,0.043712,28.2821932,0.7341722,0.1635082,0.0801948,31.7533833,0.051698,65.91814919,0.5150306,0.0900158,3.163760662
2020-02-17 22:18:00,0.0051153,65.91814919,0.0035479,1.0021217,0.0464475,0.0160774,0.0040664,0.9718309,0.0046866,65.91814919,0.0426589,0.0141898,3.163760662
2020-02-17 22:28:00,0.0255006,67.6797142,0.0297537,0.5381392,0.3192206,0.2155837,0.0803362,0.4554838,0.082926,67.6797142,0.1004779,0.0854911,3.163663149
2020-02-17 22:39:00,0.0051193,69.15941467,0.0036093,1.032025,0.045349,0.0128243,0.0027932,1.0434783,0.0039442,69.15941467,0.0467905,0.0152535,3.162881613
2020-02-17 22:49:00,0.0294542,73.03485909,0.0270053,25.9593411,0.7308668,0.1550521,0.0702627,28.6795759,0.05191,73.03485909,0.5215329,0.0822736,3.162197828
2020-02-17 22:59:00,0.0316114,75.64198341,0.0325113,26.918558,0.8032244,0.149847,0.070754,29.6583535,0.0488406,75.64198341,0.6512623,0.0884225,3.161611557
2020-02-17 23:09:00,0.0348202,77.05123749,0.0379633,26.164128,0.8304281,0.1756553,0.0634536,28.6923699,0.0519237,77.05123749,0.5925618,0.0967533,3.161416292
2020-02-17 23:19:00,0.0045832,78.49571304,0.0047833,1.0017497,0.0530222,0.0157538,0.0027358,1.0153206,0.0040502,78.49571304,0.041642,0.0181359,3.161416292
2020-02-17 23:29:00,0.0045325,79.27082596,0.0027392,0.9877867,0.046688,0.0161343,0.003275,0.9817889,0.0054983,79.27082596,0.0451399,0.017246,3.161221027
2020-02-17 23:38:00,0.0047133,79.27082596,0.003917,1.0049921,0.0523906,0.0165634,0.0038208,1.0077548,0.0051997,79.27082596,0.044006,0.0143371,3.161221027
2020-02-17 23:48:00,0.0047963,80.29254417,0.0034778,1.0179202,0.0467993,0.0125513,0.0035267,1.0123776,0.0046322,80.29254417,0.0424836,0.0172043,3.161221027
2020-02-17 23:59:00,0.0048673,80.29254417,0.0038221,0.9832179,0.0507531,0.0127158,0.0028933,1.0171574,0.0044756,80.29254417,0.0432805,0.0134338,3.161221027
2020-02-18 00:09:00,0.0333209,81.13806229,0.0357799,26.6685463,0.7955611,0.1693839,0.0701747,28.4410487,0.0586097,81.13806229,0.5980148,0.0899653,3.161025763
2020-02-18 00:19:00,0.0050729,81.84268761,0.004201,0.9775357,0.0485438,0.0137779,0.0033225,1.0110028,0.0044219,81.84268761,0.045172,0.0174354,3.161221027
2020-02-18 00:29:00,0.0310841,82.2302681,0.0368096,26.79741,0.7674954,0.1852066,0.0558747,28.2315554,0.0498658,82.2302681,0.6423278,0.0862385,3.161025763
2020-02-18 00:39:00,0.0565445,83.07578278,0.0543221,4.2955995,3.5434136,0.7836244,0.2184092,4.6114202,0.1424684,83.07578278,2.7199199,0.3710597,3.161611557
2020-02-18 00:49:00,0.0322684,83.49858475,0.0342104,26.9484788,0.8463762,0.160225,0.0453011,27.4854965,0.0515968,83.49858475,0.6015681,0.091094,3.161416292
2020-02-18 00:58:00,0.0314176,83.49858475,0.0365395,26.7531104,0.7565775,0.1581857,0.0407512,27.7293158,0.0535919,83.49858475,0.5898905,0.080013,3.161416292
2020-02-18 01:09:00,0.0044328,83.92134552,0.004259,0.9919149,0.0516098,0.0143478,0.0060229,0.9986526,0.0055429,83.92134552,0.0468792,0.0127635,3.161611557
2020-02-18 01:19:00,0.0046496,84.80212631,0.0035956,1.0045199,0.0533617,0.0185838,0.004115,1.0174169,0.0054657,84.80212631,0.0484604,0.0183107,3.161611557
2020-02-18 01:29:00,0.0048428,85.96477509,0.0064482,0.9798312,0.0483861,0.0186384,0.0045644,0.9793808,0.0053514,85.96477509,0.0492162,0.0149262,3.161709547
2020-02-18 01:39:00,0.0315478,85.85906601,0.0382747,26.3242923,0.8011333,0.1647541,0.0421235,27.9650025,0.0529011,85.85906601,0.5979533,0.0897182,3.16180706
2020-02-18 01:49:00,0.0048711,85.75339813,0.0033653,0.9642579,0.0454544,0.0193634,0.0052757,1.0093208,0.005134,85.75339813,0.040437,0.0143075,3.161904812
2020-02-18 01:59:00,0.0044479,86.38753586,0.0044416,1.0025891,0.0491286,0.0156437,0.0034277,1.0057973,0.005058,86.38753586,0.0439968,0.0157363,3.162393093
2020-02-18 02:08:00,0.0046822,86.38753586,0.0050379,1.019638,0.0542058,0.0154227,0.0032944,0.9893752,0.0051293,86.38753586,0.0481117,0.0135034,3.162393093
2020-02-18 02:19:00,0.0057303,85.96477509,0.0049656,0.9963197,0.0474021,0.0174451,0.0031123,0.9873472,0.0052293,85.96477509,0.0445324,0.0182977,3.162393093
2020-02-18 02:29:00,0.0049618,84.73167992,0.0039285,1.0100161,0.045076,0.013146,0.0023941,0.9850802,0.0043704,84.73167992,0.0446406,0.0154249,3.162783861
2020-02-18 02:39:00,0.0050179,82.82918091,0.0046648,1.0198558,0.0583017,0.0164761,0.0050407,1.0042405,0.0049638,82.82918091,0.0517724,0.0168982,3.163174629
2020-02-18 02:49:00,0.0382607,81.80746613,0.0348637,0.4117715,0.1894175,0.1477061,0.0343652,0.3535619,0.0440448,81.80746613,0.1631194,0.1416108,3.163663149
2020-02-18 02:59:00,0.004199,80.8562355,0.0019709,0.9957275,0.0493695,0.0169994,0.0024337,0.9969137,0.004709,80.8562355,0.0403512,0.0121299,3.163272142
2020-02-18 03:09:00,0.0042016,79.8697422,0.0032577,1.0180768,0.0469583,0.0154021,0.0037788,0.9744621,0.0050345,79.8697422,0.04689,0.0145817,3.163174629
2020-02-18 03:18:00,0.0048625,79.8697422,0.0039053,0.9948001,0.0612142,0.0166014,0.0038039,0.9865847,0.0057864,79.8697422,0.0391845,0.015085,3.163174629
2020-02-18 03:29:00,0.0050963,78.00250931,0.0028343,1.0044001,0.0509635,0.0150248,0.0045509,1.0112919,0.0050888,78.00250931,0.0459468,0.0167033,3.163760662
2020-02-18 03:39:00,0.0048418,77.57970734,0.004286,0.9962682,0.0552628,0.0203366,0.0033497,0.99568,0.0054753,77.57970734,0.0441721,0.0133012,3.163663149
2020-02-18 03:49:00,0.0046607,76.59325523,0.0023882,1.009419,0.0541606,0.0157208,0.0042464,1.0053011,0.0049828,76.59325523,0.0429543,0.0143756,3.164248943
2020-02-18 03:59:00,0.0048127,76.10000687,0.0029348,1.0113962,0.0462917,0.0160607,0.0042418,0.9982634,0.0055127,76.10000687,0.0443,0.0143614,3.164248943
2020-02-18 04:09:00,0.0052398,75.32489395,0.0064615,1.0086823,0.0472038,0.0172735,0.0050999,1.0118541,0.0046282,75.32489395,0.0473813,0.0163053,3.164737463
2020-02-18 04:19:00,0.0046923,75.32489395,0.0030266,1.004236,0.0407294,0.0149084,0.0056874,1.0122114,0.0049438,75.32489395,0.0450968,0.0122127,3.164737463
2020-02-18 04:28:00,0.0042077,74.76119919,0.0032545,0.9965178,0.0544452,0.0154725,0.0023758,1.035455,0.0041886,74.76119919,0.040089,0.0136802,3.163956165
2020-02-18 04:39:00,0.0051641,74.26795425,0.0033204,1.0073904,0.0477078,0.0171417,0.0040182,1.0073132,0.0051373,74.26795425,0.0451664,0.0145835,3.164053679
2020-02-18 04:49:00,0.0051478,74.02135239,0.0047408,1.0124167,0.0491407,0.0137743,0.0022635,1.0017345,0.0046266,74.02135239,0.0489925,0.0182049,3.164248943
2020-02-18 04:59:00,0.0043649,73.21101456,0.0020974,1.0048012,0.0538544,0.0175242,0.0035378,1.0079665,0.0057577,73.21101456,0.0508288,0.0154397,3.164248943
2020-02-18 05:09:00,0.0052822,72.92919121,0.0048826,1.0036953,0.0459759,0.0187221,0.0043537,0.9998681,0.0057269,72.92919121,0.0451526,0.0186281,3.16463995
2020-02-18 05:19:00,0.0047693,71.8370266,0.0037921,1.0182528,0.0589597,0.0154264,0.0029443,0.98221,0.004744,71.8370266,0.0399229,0.0160603,3.16415143
2020-02-18 05:29:00,0.0046152,71.30856018,0.0048275,0.9798655,0.0458469,0.0147725,0.0023129,0.9837031,0.0053701,71.30856018,0.0516332,0.015866,3.16463995
2020-02-18 05:38:00,0.001808,71.30856018,0.0008718,0.400889,0.0513543,0.0143547,0.003397,0.9875156,0.0049339,71.30856018,0.0228215,0.0056968,3.16463995
2020-02-18 05:49:00,0.0050627,71.30856018,0.0038592,1.0190628,0.0474816,0.0170131,0.0044562,1.0331607,0.0055616,71.30856018,0.0480216,0.0166962,3.164053679
2020-02-18 05:59:00,0.004758,70.81531181,0.0033609,1.0011625,0.0448416,0.0190808,0.0035182,1.005424,0.0056269,70.81531181,0.0556037,0.015605,3.163565159
2020-02-18 06:09:00,0.0052053,70.49822235,0.0037676,1.0082859,0.0486707,0.0122557,0.0019226,1.0134337,0.0042627,70.49822235,0.0465311,0.0185261,3.163565159
2020-02-18 06:19:00,0.0043765,70.14590797,0.0024618,1.0205776,0.0474526,0.0153088,0.0024847,1.0074771,0.0041977,70.14590797,0.0489749,0.0130092,3.16415143
2020-02-18 06:29:00,0.0041467,69.47650414,0.0025474,1.0078822,0.0513792,0.0131728,0.0025642,0.9780606,0.0042419,69.47650414,0.0469178,0.014124,3.163565159
2020-02-18 06:39:00,0.0042102,69.58221664,0.0020938,1.0056357,0.0419955,0.0152988,0.0027651,0.9873631,0.0050567,69.58221664,0.0390337,0.0121125,3.163272142
2020-02-18 06:48:00,0.0041274,69.58221664,0.0029175,1.0060101,0.0467389,0.0181483,0.0045807,1.0248802,0.0052412,69.58221664,0.0488644,0.0131478,3.163272142
2020-02-18 06:59:00,0.0043693,69.40605774,0.0024513,0.9732435,0.0486737,0.0153168,0.0017101,1.0028338,0.004326,69.40605774,0.0454691,0.0149706,3.163467646
2020-02-18 07:09:00,0.0050254,68.94803429,0.0024312,1.0082982,0.0546448,0.0147432,0.0040358,1.0089065,0.0045428,68.94803429,0.0432758,0.0161197,3.163565159
2020-02-18 07:19:00,0.0053125,68.77187881,0.0024103,0.9785661,0.0504273,0.017066,0.0039342,0.9645997,0.005722,68.77187881,0.0408345,0.0180754,3.163076878
2020-02-18 07:29:00,0.0041241,68.45478592,0.0038343,1.0311809,0.048124,0.0203578,0.0040081,1.0081531,0.0049487,68.45478592,0.0475665,0.0140433,3.163369894
2020-02-18 07:39:00,0.004878,68.63094482,0.0059926,0.9994177,0.0567208,0.014751,0.0050627,1.0146172,0.0053043,68.63094482,0.0513147,0.0146255,3.162686348
2020-02-18 07:49:00,0.0041897,68.03202858,0.0024161,1.0308823,0.0451619,0.0166659,0.0034363,1.002588,0.0049593,68.03202858,0.0444781,0.0135456,3.162881613
2020-02-18 07:58:00,0.0046187,68.03202858,0.0033102,1.0206804,0.0510075,0.0135373,0.0050089,1.0232391,0.0048931,68.03202858,0.048594,0.0137359,3.162881613
2020-02-18 08:09:00,0.0047887,68.20818405,0.0032071,1.026967,0.0464242,0.015486,0.0028792,0.9998817,0.0046142,68.20818405,0.0453092,0.0134686,3.162393093
