Time,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Velocity,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Temperature,Machines > Bridgeport Mill 1 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 1 > Spindle > Battery Voltage
2020-02-24 06:19:00,0.040064,0.0114465,0.0025254,0.9369506,0.0023911,63.8613987,0.0034956,63.8613987,0.0414509,0.0075452,0.0016115,0.980182,3.14686203
2020-02-24 06:29:00,0.0458692,0.0090512,0.0017129,0.9740579,0.0032805,63.8613987,0.0030927,63.8613987,0.0399515,0.0093893,0.0026443,0.9410007,3.14686203
2020-02-24 06:39:00,0.0474706,0.0107347,0.0017506,0.9701936,0.0033888,63.35473328,0.0028641,63.35473328,0.0481579,0.0100243,0.0032103,0.9775066,3.146471262
2020-02-24 06:49:00,0.0463317,0.0110035,0.0029052,0.9760467,0.0029132,63.6665184,0.0035994,63.6665184,0.0473349,0.0103024,0.0019858,0.9838757,3.146178246
2020-02-24 06:59:00,0.0531608,0.0086326,0.0022346,0.9831105,0.002667,63.7444973,0.0028697,63.7444973,0.0414631,0.0095014,0.0023939,1.022965,3.146178246
2020-02-24 07:09:00,0.0473099,0.0108347,0.0023494,0.9637068,0.0029825,63.6665184,0.003396,63.6665184,0.0396762,0.009307,0.0037347,0.9712181,3.146178246
2020-02-24 07:19:00,0.0453972,0.0094977,0.0021622,0.9330863,0.0030147,63.70553017,0.0028831,63.70553017,0.0440978,0.0100269,0.0014107,0.9900607,3.146275997
2020-02-24 07:29:00,0.0422678,0.0091891,0.0019307,0.9894428,0.0028906,63.70553017,0.0030957,63.70553017,0.0385696,0.0082878,0.0019086,0.9887662,3.146275997
2020-02-24 07:38:00,0.0493319,0.0077426,0.0018732,0.9674525,0.0030647,63.549617,0.0029921,63.549617,0.053147,0.0101083,0.0019045,0.9935301,3.145885229
2020-02-24 07:49:00,0.0426217,0.0102652,0.0031172,0.9854858,0.0028215,63.62755127,0.0029289,63.62755127,0.0455596,0.0073059,0.0026352,0.9885073,3.146178246
2020-02-24 07:59:00,0.0518175,0.007919,0.0022734,0.9211483,0.0026701,63.70553017,0.0029095,63.70553017,0.046437,0.0077911,0.0013796,1.013184,3.146178246
2020-02-24 08:09:00,0.0494216,0.0105864,0.0022318,0.9729655,0.0026869,63.6665184,0.0027594,63.6665184,0.0401595,0.0078101,0.001814,0.9505227,3.145592213
2020-02-24 08:19:00,0.0458135,0.0078508,0.0026211,1.0189245,0.0029878,64.09529419,0.0025634,64.09529419,0.0493336,0.0089899,0.0022005,1.001188,3.145982742
2020-02-24 08:29:00,0.0491189,0.0115065,0.0017613,0.9502076,0.0027837,63.70553017,0.0032622,63.70553017,0.040497,0.0078578,0.0019695,0.960085,3.145885229
2020-02-24 08:39:00,0.0547752,0.0099827,0.0022725,0.9720175,0.0027315,63.90041046,0.0031831,63.90041046,0.0405019,0.0093603,0.0018348,1.0181723,3.145982742
2020-02-24 08:48:00,0.0488013,0.0094496,0.0016983,0.9388157,0.0033571,63.90041046,0.002867,63.90041046,0.0425009,0.0098581,0.0015743,0.9632265,3.145982742
2020-02-24 08:59:00,0.0481453,0.007787,0.0020903,0.9488474,0.0025603,63.82243156,0.0027416,63.82243156,0.049077,0.0075916,0.0024924,0.9486989,3.145787477
2020-02-24 09:09:00,0.0500041,0.0100457,0.0024054,0.9269138,0.0027861,63.82243156,0.0031469,63.82243156,0.0437801,0.0086464,0.0028915,0.9417084,3.145689726
2020-02-24 09:19:00,0.0482208,0.010996,0.0020577,0.9225807,0.002781,63.7444973,0.0030616,63.7444973,0.0391551,0.0095578,0.0013835,0.9857571,3.145396948
2020-02-24 09:29:00,0.0482034,0.0116201,0.0012438,0.9488783,0.0030853,64.09529419,0.0033418,64.09529419,0.041133,0.0114326,0.0017534,0.9667533,3.145299196
2020-02-24 09:39:00,0.0473639,0.0119033,0.0027127,1.0011902,0.00288,63.549617,0.0034696,63.549617,0.0463924,0.0108986,0.0025997,0.928366,3.145787477
2020-02-24 09:49:00,0.0445785,0.0094468,0.0027663,0.9659893,0.0028208,63.39370041,0.0032314,63.39370041,0.0408644,0.0081182,0.0017031,0.9621563,3.145592213
2020-02-24 09:58:00,0.0461679,0.0102826,0.0026,0.9675659,0.0033116,63.39370041,0.0037273,63.39370041,0.0440833,0.0111034,0.0035583,0.966224,3.145592213
2020-02-24 10:09:00,0.0432467,0.0090854,0.0018607,0.9560401,0.0025423,63.78346443,0.0033855,63.78346443,0.0405359,0.0074028,0.0017349,0.9834615,3.145103931
2020-02-24 10:19:00,0.054489,0.0083285,0.0019849,0.9533608,0.0033915,63.549617,0.0031632,63.549617,0.0449997,0.010694,0.0020897,0.9882024,3.145396948
2020-02-24 10:29:00,0.0488919,0.0094611,0.0015918,0.9835176,0.0031375,63.78346443,0.0029892,63.78346443,0.0458607,0.0094106,0.0040054,1.0160032,3.145592213
2020-02-24 10:39:00,0.0478593,0.0092093,0.0032828,0.9786486,0.0030897,63.62755127,0.0033594,63.62755127,0.042422,0.0087562,0.0023953,1.0523135,3.145299196
2020-02-24 10:49:00,0.0426661,0.0086043,0.0030024,0.9455653,0.0026778,63.58858414,0.0033129,63.58858414,0.0453353,0.0094864,0.0022227,0.9708441,3.145103931
2020-02-24 10:59:00,0.0452604,0.0105399,0.0040502,0.9608163,0.0026817,63.6665184,0.0039988,63.6665184,0.0434746,0.0087889,0.0022144,0.9872473,3.145103931
2020-02-24 11:09:00,0.0477993,0.01017,0.002192,0.8795173,0.0026918,63.97834473,0.0029634,63.97834473,0.0377062,0.0087905,0.0013839,0.9692216,3.144908428
2020-02-24 11:19:00,0.0478466,0.0103207,0.0021311,0.9676792,0.0024978,63.97834473,0.0034079,63.97834473,0.0424902,0.0090189,0.0018561,1.0208534,3.144908428
2020-02-24 11:29:00,0.0447511,0.0097369,0.0033874,0.967638,0.0032655,63.62755127,0.0034719,63.62755127,0.0471729,0.0100003,0.0032847,0.9519036,3.144810677
2020-02-24 11:39:00,0.0441962,0.0093712,0.0021459,0.9698175,0.0029936,63.43266754,0.0032155,63.43266754,0.0444858,0.0094339,0.0029705,0.9811025,3.145201445
2020-02-24 11:49:00,0.0469067,0.0087017,0.0012437,0.9200097,0.0027566,63.549617,0.0027606,63.549617,0.0397024,0.009527,0.0014543,0.9134645,3.145005941
2020-02-24 11:59:00,0.0481202,0.0097157,0.0019815,0.9448955,0.0030052,63.8613987,0.0027679,63.8613987,0.0455121,0.0107223,0.0017781,0.9753606,3.144908428
2020-02-24 12:09:00,0.0398745,0.0094929,0.0012621,0.9800706,0.0033577,63.8613987,0.0030068,63.8613987,0.0459394,0.0109716,0.0030198,0.9511038,3.145103931
2020-02-24 12:19:00,0.0453072,0.0129689,0.0022329,0.9131673,0.0031316,64.13426132,0.0035649,64.13426132,0.0384889,0.0098701,0.0028494,1.0042028,3.144712925
2020-02-24 12:29:00,0.0445645,0.0125176,0.0037023,0.973692,0.0034633,64.13426132,0.0035422,64.13426132,0.0425158,0.0103974,0.0022781,1.0130057,3.144712925
2020-02-24 12:39:00,0.0472037,0.0080147,0.0016471,0.946807,0.0026727,63.7444973,0.0026994,63.7444973,0.0412811,0.0084038,0.0028714,0.966644,3.14451766
2020-02-24 12:49:00,0.0426729,0.0095055,0.0023022,0.952217,0.0025655,63.62755127,0.0029112,63.62755127,0.0408981,0.0104793,0.0012759,1.0066365,3.145103931
2020-02-24 12:59:00,0.0500807,0.0122464,0.0021687,0.9137959,0.0024807,64.05627899,0.0032848,64.05627899,0.0436655,0.0077709,0.0021376,0.9651884,3.144322395
2020-02-24 13:09:00,0.0508258,0.0086744,0.0026391,1.0021176,0.0027483,64.17322845,0.0028085,64.17322845,0.0453928,0.008169,0.0021281,0.9843475,3.14451766
2020-02-24 13:19:00,0.0454577,0.0110409,0.0024673,0.9155065,0.0022825,63.90041046,0.0037728,63.90041046,0.0581673,0.0069891,0.0018536,0.9992893,3.144127131
2020-02-24 13:29:00,0.0380538,0.007566,0.0025966,0.9411601,0.0024543,63.78346443,0.0028381,63.78346443,0.0434259,0.0088343,0.0013392,1.004502,3.144127131
2020-02-24 13:38:00,0.0418301,0.0107999,0.0026985,0.9316334,0.0030743,63.78346443,0.0032837,63.78346443,0.0481428,0.0101639,0.0028997,0.9181421,3.144127131
2020-02-24 13:49:00,0.0471607,0.0115284,0.0021556,0.9304226,0.0025278,64.01731186,0.0032758,64.01731186,0.0393796,0.0073539,0.0010491,0.9797332,3.144712925
2020-02-24 13:59:00,0.0500944,0.0089854,0.0024729,0.9728522,0.0029779,64.01731186,0.0029538,64.01731186,0.0427719,0.0090665,0.0027781,1.0474288,3.144322395
2020-02-24 14:09:00,0.0493648,0.0089185,0.0037704,0.9719969,0.0024412,63.93937759,0.0033813,63.93937759,0.041392,0.0070276,0.0013039,1.0089955,3.14451766
2020-02-24 14:19:00,0.0441909,0.009915,0.001674,0.9648042,0.0027367,64.17322845,0.0029076,64.17322845,0.0348753,0.0099709,0.0018965,0.9624095,3.144224644
2020-02-24 14:29:00,0.0515439,0.0098915,0.0015721,0.970951,0.0033527,64.25116272,0.0030854,64.25116272,0.0452091,0.0084829,0.003011,0.9743652,3.14451766
2020-02-24 14:39:00,0.0431685,0.0104125,0.0035315,0.9953474,0.0032456,63.93937759,0.0034625,63.93937759,0.0470819,0.009165,0.002502,0.9367201,3.143833876
2020-02-24 14:49:00,0.049525,0.0105036,0.002493,0.962192,0.0027653,64.36811218,0.0031627,64.36811218,0.0394694,0.0080091,0.0029224,0.9850494,3.143833876
2020-02-24 14:59:00,0.0458517,0.0110082,0.0033926,0.933277,0.0029588,64.36811218,0.0026707,64.36811218,0.0452582,0.008852,0.0022526,0.9651999,3.143833876
2020-02-24 15:09:00,0.0509107,0.0076683,0.0020351,0.9926424,0.0023634,64.21219559,0.0026792,64.21219559,0.0444052,0.0073084,0.001743,0.984336,3.14402914
2020-02-24 15:19:00,0.0448639,0.0075479,0.0016615,0.9766701,0.0024308,64.56299248,0.0029027,64.56299248,0.0408048,0.0082674,0.0020341,0.9957624,3.144322395
2020-02-24 15:29:00,0.0484129,0.008092,0.002416,0.8998176,0.0030408,64.60195961,0.002735,64.60195961,0.0451085,0.0082581,0.0016493,0.9509312,3.143833876
2020-02-24 15:39:00,0.0505976,0.0098438,0.0025288,0.9481724,0.0033098,64.36811218,0.0033714,64.36811218,0.0518075,0.0124053,0.0017668,0.9561784,3.143540859
2020-02-24 15:49:00,0.0442414,0.0088087,0.0030406,0.9426182,0.0028382,64.56299248,0.0031304,64.56299248,0.0435911,0.0090951,0.0030786,0.9676566,3.144127131
2020-02-24 15:59:00,0.0507444,0.0102177,0.0018599,0.9963109,0.0027789,65.03069077,0.0028544,65.03069077,0.0445146,0.008921,0.0020332,1.014352,3.14402914
2020-02-24 16:09:00,0.0450113,0.0105803,0.0037597,0.9732541,0.0031373,65.03069077,0.0034497,65.03069077,0.0403896,0.0111148,0.0030569,0.9542452,3.14402914
2020-02-24 16:19:00,0.0414533,0.0089852,0.0012593,0.9335758,0.0030571,64.91378937,0.0030782,64.91378937,0.0461676,0.0074859,0.0017379,0.9748945,3.143540859
2020-02-24 16:29:00,0.0443633,0.0085933,0.0025049,0.9645054,0.00274,64.7968399,0.0026295,64.7968399,0.0425736,0.0093754,0.0021573,0.9920687,3.14315033
2020-02-24 16:39:00,0.0467568,0.0118299,0.0043312,0.9747689,0.0033061,65.30355339,0.0036648,65.30355339,0.0421161,0.0118278,0.0017753,0.9685714,3.143833876
2020-02-24 16:49:00,0.0423655,0.0089441,0.0023832,0.9846356,0.0033787,65.30355339,0.0031682,65.30355339,0.0431307,0.0092458,0.003313,1.0098412,3.143833876
2020-02-24 16:59:00,0.0592159,0.0099439,0.0023648,0.9521552,0.0027368,65.06970596,0.0035858,65.06970596,0.0402547,0.0084406,0.0011976,0.9788644,3.143540859
2020-02-24 17:09:00,0.0455666,0.0103835,0.0035444,0.9254351,0.0031218,64.91378937,0.0034233,64.91378937,0.0441084,0.0102778,0.0022788,0.9446599,3.143638611
2020-02-24 17:19:00,0.0469942,0.0072707,0.0018593,0.9763919,0.0030089,64.91378937,0.0023725,64.91378937,0.0395994,0.0139914,0.0023209,0.9492109,3.143638611
2020-02-24 17:29:00,0.0431153,0.0078304,0.0014282,0.9729295,0.0026858,65.34251709,0.0028062,65.34251709,0.0409386,0.0073965,0.0026534,0.9899342,3.143736124
2020-02-24 17:39:00,0.0480448,0.0101276,0.0021567,0.9527219,0.0032704,65.34251709,0.0031122,65.34251709,0.0490184,0.0108707,0.0022011,0.9386418,3.14315033
2020-02-24 17:49:00,0.044859,0.0101911,0.0027236,0.9487649,0.0029125,65.57636795,0.003667,65.57636795,0.0403314,0.0090881,0.0023569,0.9734907,3.143540859
2020-02-24 17:59:00,0.0497781,0.0087788,0.0022702,0.9600795,0.0027947,65.45946655,0.0030466,65.45946655,0.0473185,0.0092589,0.0020356,0.955419,3.143345594
2020-02-24 18:09:00,0.0456383,0.011934,0.0021333,0.916537,0.002473,65.61533508,0.0036617,65.61533508,0.0417047,0.0067453,0.0017113,0.9534685,3.142954826
2020-02-24 18:19:00,0.0465649,0.0080755,0.0023503,0.9631142,0.0029896,65.42045135,0.0029601,65.42045135,0.0382824,0.0084603,0.0015868,0.9855097,3.143247843
2020-02-24 18:29:00,0.0488623,0.0110706,0.0030871,0.9226167,0.0031729,65.42045135,0.0035728,65.42045135,0.0415105,0.0090083,0.0028398,1.0047264,3.143247843
2020-02-24 18:39:00,0.0495942,0.0092656,0.0019636,0.971018,0.0025985,65.92716484,0.0030865,65.92716484,0.0387635,0.0077651,0.0024718,0.9276008,3.143540859
2020-02-24 18:49:00,0.0424005,0.009652,0.0032521,0.9793132,0.0029489,65.81021881,0.0032268,65.81021881,0.0408774,0.007229,0.0025392,0.993041,3.143443346
2020-02-24 18:59:00,0.054931,0.0091874,0.0031901,0.9683336,0.0031555,66.1999794,0.0031829,66.1999794,0.038413,0.009447,0.0032107,0.9670295,3.14315033
2020-02-24 19:09:00,0.0453515,0.0100389,0.0025626,0.9484043,0.003618,65.57636795,0.0031275,65.57636795,0.0420501,0.0112156,0.0041492,1.0004285,3.14315033
2020-02-24 19:19:00,0.0425563,0.0095204,0.0035098,0.9502797,0.0027204,66.16101227,0.0031912,66.16101227,0.0451847,0.0078933,0.0021415,0.9357535,3.142857075
2020-02-24 19:29:00,0.0402445,0.0121055,0.0020284,0.9297115,0.0032549,66.12204514,0.0034103,66.12204514,0.0436883,0.0123742,0.0017953,0.9363979,3.14305234
2020-02-24 19:39:00,0.0435558,0.0077837,0.0013256,0.9383933,0.0028383,66.12204514,0.0026074,66.12204514,0.0414573,0.0095933,0.0017824,0.9660629,3.14305234
2020-02-24 19:49:00,0.0434016,0.0102489,0.001748,0.9330245,0.0033065,66.083078,0.0035908,66.083078,0.0395382,0.0109187,0.0022522,0.9597398,3.14315033
2020-02-24 19:59:00,0.0496939,0.0085596,0.0021104,0.9454829,0.0030211,66.58974686,0.0029647,66.58974686,0.0449936,0.0103764,0.0021021,0.9306732,3.14315033
2020-02-24 20:09:00,0.0511084,0.0081531,0.0018304,1.0130303,0.0029908,66.1999794,0.0027295,66.1999794,0.0388121,0.0095843,0.0036052,1.0139032,3.14305234
2020-02-24 20:19:00,0.0413796,0.0112987,0.0019197,0.9157796,0.00271,66.16101227,0.0032957,66.16101227,0.0435857,0.0069226,0.0017563,0.9959408,3.142954826
2020-02-24 20:29:00,0.043839,0.0092296,0.0026509,0.9738518,0.003533,66.355896,0.0029761,66.355896,0.0412044,0.0118706,0.0023714,0.9891977,3.14305234
2020-02-24 20:39:00,0.0469154,0.010473,0.0031473,0.9476572,0.0030119,66.39486313,0.0033736,66.39486313,0.0382191,0.009795,0.0033755,0.9740085,3.142954826
2020-02-24 20:49:00,0.0515325,0.0084188,0.0016668,0.9532423,0.002761,66.39486313,0.0029597,66.39486313,0.0443118,0.0077411,0.0020683,0.9638306,3.142954826
2020-02-24 20:59:00,0.0471576,0.0131105,0.0033254,0.9677514,0.0029804,66.47284546,0.0036149,66.47284546,0.0441875,0.009651,0.0025686,0.9832256,3.143443346
2020-02-24 21:09:00,0.0490195,0.0090694,0.0018262,0.9662675,0.0028339,66.39486313,0.0026991,66.39486313,0.0419475,0.0098001,0.0023574,0.9718164,3.142954826
2020-02-24 21:19:00,0.0454702,0.0090053,0.003367,0.9872324,0.0026787,66.66772575,0.0032891,66.66772575,0.0478692,0.0099274,0.0026876,1.0203586,3.142564058
2020-02-24 21:29:00,0.0546421,0.0095942,0.0027275,0.9630679,0.0030311,66.43387833,0.0029274,66.43387833,0.0453086,0.0087963,0.0021927,0.9541474,3.14315033
2020-02-24 21:39:00,0.0522073,0.0087182,0.002078,0.9665921,0.00341,66.55077972,0.0027853,66.55077972,0.0430295,0.0087286,0.0038629,1.0009751,3.14315033
2020-02-24 21:49:00,0.0441391,0.0141051,0.0015995,0.9392073,0.003224,66.55077972,0.0034831,66.55077972,0.0386008,0.0090588,0.0025219,1.004594,3.14315033
2020-02-24 21:59:00,0.0410232,0.0090578,0.0016809,0.9158981,0.0030456,66.70669289,0.003019,66.70669289,0.0460016,0.0094715,0.0027072,1.0103073,3.142368793
2020-02-24 22:09:00,0.0514592,0.0111115,0.0026529,0.9742433,0.0029957,66.78462715,0.0034754,66.78462715,0.0460941,0.0106017,0.0015792,0.9611897,3.142564058
2020-02-24 22:19:00,0.0529026,0.0115689,0.0020482,0.9231526,0.0033656,66.97950745,0.0032897,66.97950745,0.0394585,0.0101495,0.0024237,0.9840599,3.142564058
2020-02-24 22:29:00,0.0454916,0.0086123,0.0021269,0.9107509,0.0029635,67.29134064,0.0031084,67.29134064,0.0396085,0.0082943,0.0019966,0.9550047,3.142271042
2020-02-24 22:39:00,0.0687388,0.0102118,0.0018024,0.9493214,0.002955,67.21340637,0.0034379,67.21340637,0.0499447,0.0090569,0.0022534,0.9617305,3.142173529
2020-02-24 22:49:00,0.0482885,0.0094315,0.0023892,0.9550405,0.0036458,67.29134064,0.0030857,67.29134064,0.0450341,0.0117601,0.003634,0.9791176,3.142564058
2020-02-24 22:59:00,0.0501999,0.00876,0.0026068,1.0039467,0.0027772,67.01852264,0.0030453,67.01852264,0.0384501,0.0075693,0.0020734,0.9838182,3.142466545
2020-02-24 23:09:00,0.4816985,0.0512717,0.0072836,7.8068175,0.0122738,67.01852264,0.0145454,67.01852264,0.4333173,0.0484564,0.0071739,12.6795836,3.142466545
2020-02-24 23:19:00,0.0416025,0.0085857,0.0023764,0.9893655,0.0042088,67.2523735,0.002698,67.2523735,0.0379461,0.0099654,0.0041851,0.961322,3.142857075
2020-02-24 23:29:00,0.0400499,0.0094452,0.0031193,0.9584874,0.0034158,67.40828667,0.0030454,67.40828667,0.0438901,0.0105745,0.0021743,0.9864303,3.142173529
2020-02-24 23:39:00,0.041425,0.0135171,0.0022962,0.9709561,0.0032418,68.07086525,0.0041056,68.07086525,0.0447202,0.0094616,0.0019212,1.015307,3.142075539
2020-02-24 23:49:00,0.051095,0.0092744,0.0019985,0.9344672,0.0021897,69.20119019,0.0031151,69.20119019,0.0434475,0.0068544,0.002175,0.9973159,3.142173529
2020-02-24 23:59:00,0.0538234,0.0081975,0.002801,0.9660356,0.0030918,69.98071823,0.0030016,69.98071823,0.044437,0.0107188,0.0022106,0.9661089,3.141782522
2020-02-25 00:09:00,0.0455429,0.0128325,0.0016281,0.9368888,0.0028835,69.9417511,0.003336,69.9417511,0.0437931,0.0085728,0.0014213,0.9660111,3.141978025
2020-02-25 00:19:00,0.054691,0.0091202,0.0020106,0.945725,0.0029607,69.9417511,0.0029475,69.9417511,0.0423979,0.0096979,0.002696,0.9779266,3.141978025
2020-02-25 00:29:00,0.0550416,0.0095188,0.0020197,0.9600589,0.0025934,70.01968536,0.0029163,70.01968536,0.0419316,0.0087273,0.0016534,0.9733929,3.142173529
2020-02-25 00:39:00,0.0582765,0.0187821,0.0047852,1.2618272,0.0042933,70.68226395,0.004816,70.68226395,0.0456886,0.0140818,0.0028351,1.1402614,3.141880274
2020-02-25 00:49:00,0.0439403,0.0126311,0.0016866,0.9816679,0.0030567,71.26690826,0.0034099,71.26690826,0.0390451,0.0093182,0.0027841,1.0022351,3.141587257
2020-02-25 00:59:00,0.2643244,0.021695,0.0042133,2.8455581,0.003764,71.42282486,0.0077797,71.42282486,0.2471147,0.0146307,0.0025569,3.2154075,3.141880274
2020-02-25 01:09:00,0.0487993,0.0093945,0.002061,0.9284544,0.0030865,71.96850204,0.0030268,71.96850204,0.044409,0.0108422,0.0029246,0.9961422,3.141978025
2020-02-25 01:19:00,0.0511321,0.0123321,0.00171,0.9630782,0.0027087,72.24132004,0.0030881,72.24132004,0.0488953,0.0073557,0.0021616,1.017384,3.141391993
2020-02-25 01:29:00,0.7140867,0.0548432,0.0080758,13.394799,0.0074135,72.24132004,0.0179366,72.24132004,0.342477,0.0245666,0.00422,7.7940413,3.141391993
2020-02-25 01:39:00,0.0447141,0.0096737,0.001951,0.9351576,0.0032615,73.37164497,0.003096,73.37164497,0.0431997,0.0103123,0.0039331,1.011176,3.141196728
2020-02-25 01:49:00,0.0430619,0.0074772,0.0012913,0.9507537,0.0030902,73.25474358,0.002404,73.25474358,0.0449262,0.0103863,0.0025886,0.9761373,3.141587257
2020-02-25 01:59:00,3.7128398,0.1445332,0.0069285,69.7275889,0.0503575,73.05986328,0.0324634,73.05986328,1.2332239,0.1179834,0.0642167,19.918108,3.141489744
2020-02-25 02:09:00,0.0460412,0.0105266,0.0026892,1.0047968,0.0038945,73.37164497,0.0031047,73.37164497,0.0455056,0.0105894,0.0031468,0.9729153,3.141196728
2020-02-25 02:19:00,0.0479702,0.0099463,0.0034539,0.9502694,0.0035219,73.37164497,0.003499,73.37164497,0.045453,0.0098081,0.0023766,1.0162334,3.141196728
2020-02-25 02:29:00,0.0553148,0.0095362,0.0019219,0.9620941,0.0030578,73.44962387,0.0029225,73.44962387,0.0455105,0.0094566,0.0027683,0.9622829,3.141978025
2020-02-25 02:39:00,0.0468848,0.0114636,0.0019779,1.0074039,0.0030842,73.6445076,0.0032138,73.6445076,0.0455539,0.0117414,0.0013241,0.9634911,3.141391993
2020-02-25 02:49:00,0.0449028,0.0071813,0.0027449,0.9401193,0.0028766,74.11220589,0.0029619,74.11220589,0.0386908,0.0103826,0.0017271,0.9764997,3.141391993
2020-02-25 02:59:00,0.0467424,0.0098442,0.0027224,0.9587141,0.0027965,74.22915192,0.0033277,74.22915192,0.0433176,0.0075597,0.0022845,0.9694172,3.141685009
2020-02-25 03:09:00,0.0443866,0.0107533,0.0026087,0.9696526,0.0034238,73.87835503,0.0034973,73.87835503,0.037992,0.0102494,0.0028551,0.9707233,3.141196728
2020-02-25 03:19:00,0.0459415,0.0114057,0.0018364,0.9621044,0.0025382,73.761409,0.0033822,73.761409,0.0428116,0.0090859,0.0017285,0.9489866,3.141978025
2020-02-25 03:29:00,0.047336,0.0107505,0.0032643,0.9406345,0.0030812,73.25474358,0.00304,73.25474358,0.0407178,0.010164,0.0022134,0.9962803,3.141978025
2020-02-25 03:39:00,0.0416572,0.0088784,0.003443,0.9662829,0.002854,72.70906296,0.003173,72.70906296,0.0405019,0.0116923,0.0040355,0.9909583,3.141880274
2020-02-25 03:49:00,0.0499856,0.0114606,0.0025334,0.9397277,0.0027703,72.70906296,0.003209,72.70906296,0.0374955,0.0081657,0.0022746,0.9507241,3.141880274
2020-02-25 03:59:00,0.0518305,0.0107679,0.0021865,0.920226,0.0029904,72.43620033,0.0030244,72.43620033,0.0441645,0.008488,0.0032489,0.9692849,3.142564058
2020-02-25 04:09:00,0.0579005,0.0122886,0.0016354,0.9538555,0.0024627,72.28033524,0.0030082,72.28033524,0.0399718,0.0083978,0.0016293,0.9663448,3.142271042
2020-02-25 04:19:00,0.0456341,0.013112,0.0042569,0.982652,0.0022477,72.04643631,0.003971,72.04643631,0.0389398,0.0065057,0.0014867,1.016055,3.141880274
2020-02-25 04:29:00,0.0515378,0.0106476,0.0041227,0.935678,0.0032519,71.34489059,0.0036087,71.34489059,0.0412352,0.0107785,0.0040418,0.9510521,3.142173529
2020-02-25 04:39:00,0.0442056,0.0083231,0.0023498,1.012448,0.0029174,71.11104317,0.0026682,71.11104317,0.0420687,0.0079316,0.0032356,0.9891287,3.142368793
2020-02-25 04:49:00,0.0539633,0.0130847,0.0016365,1.0073008,0.003028,70.83818054,0.0031245,70.83818054,0.0463975,0.008478,0.0017107,0.9675473,3.142857075
2020-02-25 05:00:00,0.0486832,0.0114423,0.002944,0.9231526,0.0031047,70.76024628,0.0033604,70.76024628,0.0395124,0.008781,0.0032471,0.9492225,3.142564058
2020-02-25 05:09:00,0.0552685,0.011727,0.0036916,0.9606514,0.0033891,70.76024628,0.0034391,70.76024628,0.0494027,0.0101983,0.0016022,0.9771556,3.142564058
2020-02-25 05:19:00,0.0422278,0.0073757,0.0012835,0.9299434,0.0028523,70.76024628,0.0029807,70.76024628,0.0425759,0.0102062,0.0024047,0.9853256,3.14266181
2020-02-25 05:29:00,0.0453206,0.0124798,0.0021601,0.9367342,0.0028942,70.13663483,0.0038137,70.13663483,0.0557918,0.0103846,0.0022874,0.9526228,3.142271042
2020-02-25 05:39:00,0.0517013,0.0090574,0.0017349,0.9570654,0.0031862,69.43504105,0.0027433,69.43504105,0.0393347,0.0090191,0.0027828,0.9395969,3.14266181
2020-02-25 05:49:00,0.0567948,0.0103928,0.0019605,0.9572612,0.0032033,69.66888847,0.0034972,69.66888847,0.0425775,0.0087829,0.0017465,1.033373,3.14266181
2020-02-25 05:59:00,0.0428631,0.0083036,0.0028251,0.9585235,0.0027645,69.12320786,0.0026432,69.12320786,0.0383435,0.0084271,0.0020311,1.0255598,3.142759323
2020-02-25 06:09:00,0.0433978,0.0095108,0.0020662,0.9688952,0.0033824,69.12320786,0.0032431,69.12320786,0.0389247,0.009861,0.0030872,0.9273247,3.142759323
2020-02-25 06:19:00,0.0526613,0.0120996,0.0030288,0.93355,0.0032223,68.69448013,0.0038016,68.69448013,0.0404131,0.0090952,0.0016017,0.9685197,3.142857075
2020-02-25 06:29:00,0.0496952,0.0118686,0.0037533,0.9476005,0.0028721,68.88936043,0.0033549,68.88936043,0.0390286,0.0082503,0.0027102,0.9958257,3.142759323
2020-02-25 06:39:00,0.0403899,0.0082081,0.0021193,0.9694207,0.0028424,68.77246246,0.0031004,68.77246246,0.0466237,0.0107815,0.0017329,0.9642966,3.142759323
2020-02-25 06:49:00,0.0426077,0.0082716,0.0018016,0.9282328,0.0038351,68.46062927,0.0028608,68.46062927,0.0406175,0.0115073,0.003849,0.997897,3.142954826
2020-02-25 06:59:00,0.0434185,0.0102789,0.0029921,0.9464155,0.0030944,68.46062927,0.0030723,68.46062927,0.0423692,0.0103824,0.0030207,0.9771269,3.142954826
2020-02-25 07:09:00,0.0456428,0.0103258,0.0024134,0.9758921,0.0023546,68.22678185,0.0033811,68.22678185,0.0408123,0.0078965,0.0016142,1.0027184,3.142075539
