Time,Machines > Lathe 1 > MIB > X-Axial > Peak Acceleration,Machines > Lathe 1 > MIB > X-Axial > Peak Velocity,Machines > Lathe 1 > MIB > X-Axial > Band 1,Machines > Lathe 1 > MIB > X-Axial > Damage Accumulation,Machines > Lathe 1 > MIB > Y-Vertical > RMS Velocity,Machines > Lathe 1 > MIB > Y-Vertical > Temperature,Machines > Lathe 1 > MIB > X-Axial > RMS Velocity,Machines > Lathe 1 > MIB > X-Axial > Temperature,Machines > Lathe 1 > MIB > Y-Vertical > Band 1,Machines > Lathe 1 > MIB > Y-Vertical > Damage Accumulation,Machines > Lathe 1 > MIB > Y-Vertical > Peak Acceleration,Machines > Lathe 1 > MIB > Y-Vertical > Peak Velocity,Machines > Lathe 1 > MIB > Battery Voltage
2020-02-24 06:31:00,0.0575138,0.0161901,0.0035603,1.0128828,0.0047735,66.34090652,0.0052239,66.34090652,0.0028294,1.0421902,0.04756,0.0184312,3.10759449
2020-02-24 06:40:00,0.0477389,0.0166774,0.003495,1.0049005,0.0050165,66.34090652,0.0054703,66.34090652,0.005585,1.0339021,0.051025,0.0143975,3.10759449
2020-02-24 06:50:00,0.0433896,0.0155691,0.0040107,0.9927233,0.0044056,66.16475105,0.004767,66.16475105,0.0025075,0.9857555,0.0487447,0.0138003,3.107399225
2020-02-24 07:00:00,0.0510327,0.0173663,0.0048677,1.005556,0.0055358,66.62277451,0.0055941,66.62277451,0.0053129,1.0114941,0.0416761,0.0161318,3.107496977
2020-02-24 07:10:00,0.0458015,0.016679,0.0040879,1.0088723,0.005577,66.05908318,0.0051803,66.05908318,0.003859,1.0100453,0.0447456,0.0158788,3.107789993
2020-02-24 07:20:00,0.0543893,0.0165979,0.0038955,0.9975009,0.0048841,66.12952957,0.0047755,66.12952957,0.0041817,1.0047254,0.0445064,0.0145974,3.107887506
2020-02-24 07:30:00,0.0464504,0.0137028,0.0037268,1.001409,0.005363,66.12952957,0.0050927,66.12952957,0.0043419,1.0022221,0.043173,0.0162175,3.107887506
2020-02-24 07:41:00,0.0566831,0.0171309,0.004602,0.9892454,0.0052324,66.05908318,0.005564,66.05908318,0.0033408,0.9968091,0.0438825,0.0188532,3.107985497
2020-02-24 07:50:00,0.0490542,0.0177196,0.0055805,0.995111,0.0041588,66.41139755,0.0053001,66.41139755,0.0042236,1.0321059,0.0465155,0.0149518,3.108180761
2020-02-24 08:00:00,0.0489909,0.0151372,0.0038177,0.9936178,0.0044795,66.16475105,0.0050753,66.16475105,0.0032931,0.9940097,0.0438462,0.0133315,3.107399225
2020-02-24 08:10:00,0.0478908,0.0132522,0.0023199,1.0051737,0.004441,65.91814919,0.004317,65.91814919,0.0027651,1.0015052,0.048152,0.0151075,3.107399225
2020-02-24 08:20:00,0.0475587,0.0134556,0.0029461,0.9879048,0.0051286,66.30568504,0.0042733,66.30568504,0.0044409,0.9961068,0.0452381,0.0151595,3.107301712
2020-02-24 08:30:00,0.0525289,0.0184551,0.0026373,0.9987095,0.0052224,65.8829277,0.0047663,65.8829277,0.0028826,1.0080754,0.0428876,0.0176505,3.107106209
2020-02-24 08:40:00,0.0470541,0.0152163,0.0037252,0.9908387,0.0051733,66.02386169,0.0049655,66.02386169,0.0066524,0.9988574,0.0532485,0.0158526,3.10720396
2020-02-24 08:51:00,0.0544924,0.0133036,0.0025346,1.0135088,0.0041409,65.91814919,0.0044436,65.91814919,0.003255,1.0187498,0.0434633,0.0120168,3.106813192
2020-02-24 09:00:00,0.0497396,0.0142853,0.0033307,1.016734,0.0049758,65.91814919,0.0051098,65.91814919,0.0042087,1.0193712,0.0470632,0.0193201,3.106813192
2020-02-24 09:10:00,0.0487015,0.0194221,0.0036265,1.008037,0.0045254,65.95337067,0.0054487,65.95337067,0.0030945,0.9946923,0.0448136,0.014145,3.106813192
2020-02-24 09:20:00,0.0528891,0.0150817,0.0052858,1.0126234,0.0050983,66.23523865,0.0052977,66.23523865,0.001962,0.995216,0.0413795,0.0166987,3.10720396
2020-02-24 09:30:00,0.0473885,0.0161394,0.0043429,0.9813359,0.0040369,65.7067688,0.0050895,65.7067688,0.0034153,0.9898617,0.0489537,0.0120898,3.106813192
2020-02-24 09:40:00,0.0547425,0.0176843,0.0047965,1.0071926,0.0048298,66.16475105,0.0052219,66.16475105,0.0029556,1.0414294,0.0461297,0.0159037,3.106910706
2020-02-24 09:50:00,0.0494981,0.0162646,0.0021696,0.9752291,0.0049398,66.05908318,0.004101,66.05908318,0.0034193,0.9613433,0.0457589,0.0167106,3.107399225
2020-02-24 10:01:00,0.045391,0.0157068,0.0032819,0.9744075,0.0054286,66.02386169,0.0050808,66.02386169,0.0071364,0.9844832,0.0446082,0.0174767,3.106617689
2020-02-24 10:10:00,0.0445229,0.0146558,0.0033319,0.9916581,0.0054286,66.02386169,0.0047634,66.02386169,0.0071364,0.9844832,0.0446082,0.0174767,3.106617689
2020-02-24 10:20:00,0.0495685,0.0178375,0.0017735,0.982845,0.0044473,66.09430466,0.0049803,66.09430466,0.0032976,0.9990872,0.0407963,0.0167657,3.106715441
2020-02-24 10:30:00,0.0565318,0.0138907,0.0044051,0.9949767,0.0047957,66.20001717,0.0048385,66.20001717,0.0029677,1.018757,0.0485707,0.0141388,3.106520176
2020-02-24 10:40:00,0.04919,0.0163666,0.0029629,0.9978537,0.0040357,65.95337067,0.0051608,65.95337067,0.0026203,1.0150274,0.04502,0.0132265,3.106520176
2020-02-24 10:50:00,0.0495973,0.01881,0.0026548,1.0020008,0.0044343,65.91814919,0.0051214,65.91814919,0.0039134,1.0155415,0.0509299,0.0133909,3.106617689
2020-02-24 11:00:00,0.0472514,0.0157657,0.0035463,0.9697551,0.0040577,66.20001717,0.0048892,66.20001717,0.0044588,1.0102313,0.0420742,0.0137566,3.106813192
2020-02-24 11:10:00,0.0417272,0.0143758,0.001614,1.0252057,0.0048899,65.91814919,0.0043416,65.91814919,0.0050506,1.0013606,0.0499114,0.017799,3.106617689
2020-02-24 11:21:00,0.0482025,0.0200866,0.0057971,0.9736996,0.0047474,66.09430466,0.0056224,66.09430466,0.0031897,1.0115235,0.0548191,0.0149665,3.106520176
2020-02-24 11:30:00,0.0458549,0.0145664,0.0033297,1.0158145,0.005351,66.09430466,0.0047626,66.09430466,0.0037261,0.9822635,0.0427632,0.0180595,3.106520176
2020-02-24 11:40:00,0.0526666,0.0161804,0.0035767,1.0054035,0.0052167,66.02386169,0.0049886,66.02386169,0.0025527,0.9880435,0.0437953,0.0178824,3.106031895
2020-02-24 11:50:00,0.0516951,0.0171802,0.0037872,0.9880414,0.0045024,65.7067688,0.0050406,65.7067688,0.0020036,0.9904735,0.0445997,0.0129445,3.106031895
2020-02-24 12:00:00,0.0469045,0.0208925,0.0037771,1.0339186,0.0053385,65.53061333,0.0062632,65.53061333,0.0051441,1.0190164,0.0456574,0.0138432,3.106324911
2020-02-24 12:10:00,0.044995,0.0169473,0.0036994,1.0072927,0.0040502,66.05908318,0.005997,66.05908318,0.0028547,0.9832692,0.0404615,0.0153627,3.105836391
2020-02-24 12:20:00,0.0482128,0.0144938,0.0035878,0.9953886,0.0056438,66.09430466,0.0047323,66.09430466,0.00521,0.9990604,0.0433428,0.015899,3.106129408
2020-02-24 12:31:00,0.046852,0.0182481,0.0060044,1.0233689,0.0048388,66.09430466,0.0059661,66.09430466,0.0032794,0.9885061,0.0491364,0.0178296,3.106129408
2020-02-24 12:40:00,0.0513639,0.01494,0.0035097,1.0068602,0.004266,66.37617264,0.0046669,66.37617264,0.0017548,0.9704173,0.0517534,0.0174245,3.105933905
2020-02-24 12:50:00,0.0567235,0.014749,0.0029391,0.9737793,0.0038472,66.12952957,0.0046177,66.12952957,0.0027102,1.0261031,0.0455607,0.0133937,3.105640888
2020-02-24 13:00:00,0.0480421,0.0186137,0.0033672,0.9832638,0.0040196,65.95337067,0.0044764,65.95337067,0.0045638,1.0002251,0.0506374,0.0138569,3.106520176
2020-02-24 13:10:00,0.049182,0.0179353,0.0042304,0.9913531,0.0049941,65.91814919,0.0047836,65.91814919,0.002706,0.9734517,0.0454097,0.0149786,3.105836391
2020-02-24 13:20:00,0.0489151,0.0142721,0.00253,1.00117,0.0043853,65.77721519,0.0051524,65.77721519,0.0027206,1.0095633,0.0480928,0.0188893,3.105445623
2020-02-24 13:30:00,0.042233,0.0169612,0.0037267,0.9829975,0.0039883,65.84770279,0.0045185,65.84770279,0.003418,1.0084646,0.0503485,0.0139274,3.105543375
2020-02-24 13:41:00,0.043569,0.0139953,0.0022665,1.0189669,0.0039918,66.12952957,0.0041792,66.12952957,0.0029954,0.9645247,0.0420921,0.0120944,3.10534811
2020-02-24 13:50:00,0.0527141,0.0164803,0.0039034,0.9967452,0.0041909,66.12952957,0.0047863,66.12952957,0.0032253,1.0128644,0.0457878,0.0123416,3.10534811
2020-02-24 14:00:00,0.0510922,0.0153985,0.0036888,0.9798428,0.0047433,65.53061333,0.0058184,65.53061333,0.0025792,0.9801493,0.0424013,0.0152025,3.105152607
2020-02-24 14:10:00,0.0492245,0.014735,0.0030494,1.0086993,0.0043672,65.74199371,0.0047883,65.74199371,0.004437,0.9667662,0.0437555,0.0126393,3.105640888
2020-02-24 14:20:00,0.0486598,0.0154528,0.0017972,1.0159237,0.0045513,65.91814919,0.0042887,65.91814919,0.0038258,1.003076,0.0475796,0.0142342,3.10573864
2020-02-24 14:30:00,0.0551381,0.0164949,0.0035566,1.0043474,0.0049547,65.7067688,0.005017,65.7067688,0.0031841,1.0103709,0.0468504,0.0147824,3.105836391
2020-02-24 14:40:00,0.0435107,0.0157301,0.0028533,1.0036305,0.0054382,65.77721519,0.0053663,65.77721519,0.0055449,1.0153165,0.0402677,0.0173836,3.104859591
2020-02-24 14:50:00,0.0469344,0.0140789,0.0035664,0.9926824,0.0047789,66.02386169,0.005056,66.02386169,0.0030569,1.0075445,0.0494374,0.0154406,3.105152607
2020-02-24 15:01:00,0.0645426,0.0144042,0.0033416,1.0239311,0.0050345,66.30568504,0.0049174,66.30568504,0.0048569,1.0567848,0.0449873,0.014522,3.105250359
2020-02-24 15:10:00,0.0506788,0.0138419,0.0053448,0.9916832,0.0051183,66.30568504,0.0054591,66.30568504,0.0022934,1.0109826,0.0408536,0.0183215,3.105250359
2020-02-24 15:20:00,0.0473703,0.0173302,0.0051001,1.0285948,0.0048431,66.37617264,0.0051492,66.37617264,0.0035141,0.9798165,0.0494487,0.019008,3.105152607
2020-02-24 15:30:00,0.0472429,0.0189913,0.0041302,1.0084194,0.0046539,66.05908318,0.004906,66.05908318,0.0045916,1.0019651,0.0448607,0.0144463,3.105152607
2020-02-24 15:40:00,0.0458945,0.0141607,0.0031136,1.01952,0.0045312,66.27046356,0.0049235,66.27046356,0.0024785,0.9939485,0.0433463,0.0134069,3.105055094
2020-02-24 15:50:00,0.0475268,0.012752,0.0043231,0.9982406,0.0041343,66.30568504,0.0046522,66.30568504,0.0021301,0.9935276,0.0464876,0.0171889,3.104957104
2020-02-24 16:00:00,0.0526877,0.0123856,0.0052226,0.9972027,0.0047957,66.23523865,0.0049156,66.23523865,0.004231,0.9837221,0.0404032,0.0129271,3.104761839
2020-02-24 16:11:00,0.054776,0.0162361,0.0035462,1.0011313,0.0046975,65.67154732,0.0049657,65.67154732,0.0025999,1.0107673,0.0494301,0.0153281,3.10534811
2020-02-24 16:20:00,0.0543631,0.0154306,0.0046497,1.0359512,0.004913,66.34090652,0.004902,66.34090652,0.0053838,1.0003452,0.0440173,0.0150366,3.104664087
2020-02-24 16:30:00,0.0510693,0.0177981,0.0061651,0.9885876,0.0055485,66.55233154,0.0059798,66.55233154,0.005149,1.0211111,0.0501319,0.0162055,3.104566574
2020-02-24 16:40:00,0.0427561,0.0179129,0.002441,0.9804323,0.0040969,66.55233154,0.0046342,66.55233154,0.0030005,1.0092281,0.0411712,0.0128314,3.104566574
2020-02-24 16:50:00,0.0480922,0.0153909,0.0038616,0.9875611,0.0042325,66.55233154,0.0047394,66.55233154,0.002016,1.0081024,0.0416848,0.0136822,3.104566574
2020-02-24 17:00:00,0.051121,0.0183549,0.0047963,1.027145,0.0049228,66.37617264,0.0049623,66.37617264,0.0072186,1.0223152,0.0416021,0.0181028,3.104468822
2020-02-24 17:10:00,0.0501542,0.0172119,0.0047394,0.9730782,0.0047322,66.41139755,0.0052435,66.41139755,0.0034747,1.0273855,0.0417242,0.0150403,3.104175806
2020-02-24 17:21:00,0.0416143,0.0151809,0.002795,0.979597,0.00424,66.51706543,0.0050614,66.51706543,0.0022572,0.9901285,0.0430871,0.0171803,3.104566574
2020-02-24 17:30:00,0.0540637,0.0117825,0.0033633,0.9937544,0.0047611,66.51706543,0.004675,66.51706543,0.0037453,0.975622,0.0427654,0.0135785,3.104566574
2020-02-24 17:40:00,0.049725,0.0143687,0.0040448,0.9916217,0.004766,66.72848701,0.0053068,66.72848701,0.0045502,1.0136305,0.0485048,0.0189057,3.104078293
2020-02-24 17:50:00,0.0437208,0.0167891,0.0030634,0.9972323,0.0046859,66.86937637,0.0044364,66.86937637,0.0047616,1.0001739,0.0473304,0.0146797,3.103980303
2020-02-24 18:00:00,0.0441045,0.0134972,0.002208,0.9929282,0.003402,66.7637085,0.0045295,66.7637085,0.0023962,0.9747559,0.0472437,0.0095062,3.103785038
2020-02-24 18:10:00,0.0526726,0.016053,0.004197,1.0142508,0.0041705,67.01031036,0.0055309,67.01031036,0.0026711,1.0168312,0.0474223,0.0122469,3.104371309
2020-02-24 18:20:00,0.0458242,0.0158138,0.0031992,0.9925071,0.00438,66.90464249,0.004935,66.90464249,0.0030099,0.9727983,0.0459738,0.0135475,3.104078293
2020-02-24 18:31:00,0.0510406,0.016368,0.0050709,1.0016297,0.0044558,67.08080139,0.0046342,67.08080139,0.0027724,0.9943106,0.0415881,0.0140942,3.104371309
2020-02-24 18:40:00,0.0485501,0.01442,0.0050038,1.0075567,0.0044726,67.08080139,0.0048825,67.08080139,0.0044345,1.0161557,0.0453044,0.0150443,3.104371309
2020-02-24 18:50:00,0.0449223,0.017719,0.0050369,1.0200321,0.0048169,66.7637085,0.0052488,66.7637085,0.0047992,0.9777023,0.0440497,0.0152651,3.10388279
2020-02-24 19:00:00,0.0506802,0.0162636,0.0038119,0.9783315,0.0043183,67.89109459,0.0045085,67.89109459,0.0035083,0.9982921,0.0437579,0.0136112,3.104371309
2020-02-24 19:10:00,0.0498822,0.0172033,0.0036282,0.9964288,0.0042372,68.8071003,0.0053163,68.8071003,0.0034579,1.0301385,0.0584304,0.0151625,3.103785038
2020-02-24 19:20:00,0.0449721,0.0200469,0.0077152,0.981707,0.0045437,71.59038353,0.0055699,71.59038353,0.0035083,0.9856724,0.0459681,0.0130509,3.103003502
2020-02-24 19:30:00,0.0563602,0.0164737,0.0043075,0.976044,0.0046594,71.73131752,0.0046033,71.73131752,0.0041178,1.0212433,0.0470587,0.0182265,3.102710485
2020-02-24 19:41:00,0.0580229,0.0172582,0.0024199,0.9847501,0.0058707,72.18934097,0.0043897,72.18934097,0.0071035,0.9960187,0.0467254,0.0214923,3.102612972
2020-02-24 19:50:00,0.0439069,0.018689,0.0029801,1.0024287,0.0045837,72.18934097,0.0057357,72.18934097,0.0033881,1.0003721,0.0470018,0.0154663,3.102612972
2020-02-24 20:00:00,0.0458219,0.0165713,0.0046491,0.9982133,0.005049,71.90747299,0.0054806,71.90747299,0.0037889,0.9958499,0.0433273,0.0179097,3.103492022
2020-02-24 20:10:00,0.0483935,0.0136547,0.0040385,0.9848958,0.0037957,71.97791939,0.0044307,71.97791939,0.002378,1.0059513,0.0420697,0.0114401,3.103296757
2020-02-24 20:20:00,0.0517844,0.0129257,0.0058303,0.998771,0.0045813,71.41422806,0.0047654,71.41422806,0.0042883,0.9985465,0.0444201,0.0154772,3.103296757
2020-02-24 20:30:00,0.0454343,0.0128094,0.0022127,1.0078185,0.0047722,71.55516205,0.0048788,71.55516205,0.0019743,1.0015221,0.0516139,0.0193481,3.103589773
2020-02-24 20:40:00,0.7975504,0.2293227,0.0527578,31.6032579,0.03306,71.0266922,0.0545358,71.0266922,0.0376037,28.3648241,0.54377,0.1033239,3.103394508
2020-02-24 20:51:00,0.7219548,0.1477872,0.0455728,31.0439766,0.0311047,71.97791939,0.0468697,71.97791939,0.0408872,27.2281736,0.5430785,0.0819097,3.103589773
2020-02-24 21:00:00,0.0542631,0.0152317,0.0037317,0.9968522,0.0042131,71.97791939,0.0053403,71.97791939,0.0031989,1.0133221,0.0517275,0.0141637,3.103589773
2020-02-24 21:10:00,0.0510167,0.0167136,0.0038468,0.9910094,0.0044326,74.90213318,0.0054964,74.90213318,0.0031245,1.0402768,0.0425857,0.0153272,3.102710485
2020-02-24 21:20:00,0.0544841,0.0128568,0.0051125,1.0251443,0.0047321,75.7829174,0.0045941,75.7829174,0.003152,1.0070355,0.0474626,0.0155421,3.103101492
2020-02-24 21:30:00,0.0503534,0.0143041,0.001933,1.013461,0.0051384,76.31138725,0.0045391,76.31138725,0.0055318,1.0009251,0.0492492,0.0187991,3.103101492
2020-02-24 21:40:00,0.0536728,0.0154379,0.0032249,0.9942734,0.0051584,76.13523178,0.004601,76.13523178,0.0037092,1.017766,0.0457808,0.0145362,3.103101492
2020-02-24 21:50:00,0.0450014,0.0159385,0.0040648,0.9965495,0.0043885,76.13523178,0.0044997,76.13523178,0.003363,0.9955465,0.0461112,0.0146585,3.103101492
2020-02-24 22:10:00,0.7248322,0.1668978,0.0290354,31.2702197,0.0049477,76.27616577,0.0445904,76.27616577,0.002729,0.9914475,0.0456918,0.0170623,3.103101492
2020-02-24 22:20:00,0.7354508,0.1743201,0.0609224,30.0302836,0.0312491,76.48754272,0.0537414,76.48754272,0.0333638,25.4466271,0.5469393,0.0872494,3.103296757
2020-02-24 22:30:00,0.7407472,0.1339073,0.0528951,29.6514956,0.0308469,77.75586281,0.0443434,77.75586281,0.0367489,25.592077,0.5441506,0.0740389,3.103296757
2020-02-24 22:40:00,0.702316,0.1252296,0.0425552,29.341223,0.032292,79.02418289,0.0414337,79.02418289,0.0353526,26.8536003,0.5258404,0.0805447,3.101831436
2020-02-24 22:50:00,0.0541744,0.0141653,0.0023209,1.0162606,0.0040726,80.15161018,0.0045783,80.15161018,0.0029037,1.0054105,0.0388741,0.013622,3.102515221
2020-02-24 23:00:00,0.047246,0.0153411,0.0045493,0.9986936,0.0043903,82.47686996,0.0047035,82.47686996,0.0055058,1.0139534,0.0432236,0.0151353,3.102710485
2020-02-24 23:11:00,0.8232,0.1590149,0.0607001,27.8336003,0.033755,85.78861961,0.0509181,85.78861961,0.0404267,26.0558323,0.6581292,0.0905363,3.102515221
2020-02-24 23:21:00,0.0488897,0.0131937,0.0035528,1.0129216,0.0044363,86.63418236,0.0048332,86.63418236,0.0058397,0.9895877,0.0486273,0.0178975,3.103101492
2020-02-24 23:30:00,0.0490526,0.0170982,0.0023881,1.0111644,0.0049403,86.63418236,0.0056239,86.63418236,0.0038385,1.016792,0.0459563,0.0174077,3.103101492
2020-02-24 23:40:00,0.0504553,0.0136171,0.0032861,1.0112805,0.0041398,87.12738609,0.0043583,87.12738609,0.0027079,1.0251709,0.0444776,0.0139081,3.103199005
2020-02-24 23:50:00,0.7085248,0.1458937,0.0669228,28.4568426,0.0319931,87.19787369,0.047512,87.19787369,0.0372554,26.5190074,0.5587109,0.0811824,3.103003502
2020-02-25 00:00:00,0.7117088,0.1494086,0.0510503,28.2247317,0.0308324,86.59891624,0.046259,86.59891624,0.0349934,26.2383212,0.5519879,0.0935158,3.104371309
2020-02-25 00:10:00,0.0530094,0.0161998,0.0035883,1.0112919,0.0049935,86.73985023,0.0047503,86.73985023,0.0049796,0.9799071,0.0471669,0.0162711,3.104566574
2020-02-25 00:21:00,0.7891498,0.1501525,0.0449984,27.4967109,0.0317043,87.30354156,0.0504952,87.30354156,0.0303876,25.4894022,0.7479938,0.0889438,3.104468822
2020-02-25 00:31:00,0.0469664,0.013978,0.0019705,1.0262732,0.0041567,88.14910088,0.0045681,88.14910088,0.002277,0.9972522,0.0436839,0.0124548,3.104468822
2020-02-25 00:40:00,0.0454093,0.0155155,0.0044698,0.9702627,0.0044473,88.14910088,0.0054374,88.14910088,0.0030374,1.0008323,0.0482157,0.0149133,3.104468822
2020-02-25 00:50:00,0.05211,0.0147649,0.0062239,1.0065917,0.0046945,88.11387939,0.0054614,88.11387939,0.0040949,1.0054524,0.0514628,0.0133268,3.104468822
2020-02-25 01:00:00,0.055537,0.0173894,0.0047397,0.9835347,0.0049457,87.19787369,0.0056269,87.19787369,0.0070642,1.0308654,0.0509527,0.0154967,3.10573864
2020-02-25 01:10:00,0.0433779,0.0164516,0.0033677,1.0135862,0.0052647,86.88078423,0.0048837,86.88078423,0.0035867,0.9951745,0.0496338,0.0182579,3.105445623
2020-02-25 01:20:00,0.0529137,0.0195338,0.0056317,1.0015934,0.0051083,85.57723923,0.0060473,85.57723923,0.0039898,0.9938605,0.0505248,0.0192056,3.106031895
2020-02-25 01:31:00,0.045035,0.0150199,0.0040527,1.0176718,0.0055669,84.37936554,0.0050401,84.37936554,0.0036746,1.0378738,0.055405,0.0155776,3.106715441
2020-02-25 01:41:00,0.0489349,0.0170748,0.0064986,1.0241109,0.0046501,82.75873451,0.0054185,82.75873451,0.0031726,1.0034849,0.0496202,0.0139108,3.106617689
2020-02-25 01:50:00,0.0463035,0.0161507,0.0027696,0.9867395,0.0046501,82.75873451,0.0047118,82.75873451,0.0031726,1.0034849,0.0496202,0.0139108,3.106617689
2020-02-25 02:00:00,0.0524128,0.0181165,0.0038788,1.0047936,0.0051503,81.06761589,0.0050732,81.06761589,0.0028772,1.0093357,0.0516804,0.0144086,3.10759449
2020-02-25 02:10:00,0.0478208,0.0182499,0.0048828,1.007336,0.0040478,80.1163887,0.0052428,80.1163887,0.0042623,0.987542,0.0427098,0.0132684,3.10759449
2020-02-25 02:20:00,0.0504372,0.0186553,0.0050071,1.0044021,0.0046073,80.1163887,0.0059612,80.1163887,0.0033575,0.9998949,0.0471389,0.0151766,3.10759449
2020-02-25 02:30:00,0.0468371,0.0131478,0.0042738,1.0108776,0.0047921,79.83452072,0.0049245,79.83452072,0.0044106,0.9960652,0.0468122,0.0143958,3.107692242
2020-02-25 02:41:00,0.043228,0.015166,0.0039726,1.0277527,0.0036662,78.8832901,0.0044122,78.8832901,0.0016378,0.9935154,0.0417894,0.0112963,3.107106209
2020-02-25 02:51:00,0.0516275,0.0154224,0.0049929,0.9985934,0.0049249,78.8832901,0.0055514,78.8832901,0.0041662,0.9905567,0.0557115,0.0150868,3.107106209
2020-02-25 03:01:00,0.0465437,0.0145923,0.0030995,1.010716,0.00485,76.98079109,0.0043801,76.98079109,0.0032922,0.9910413,0.0435106,0.016192,3.107789993
2020-02-25 03:10:00,0.0466684,0.0173835,0.0061629,0.992366,0.0058217,76.98079109,0.0064348,76.98079109,0.004307,1.0054204,0.0502044,0.0175107,3.107789993
2020-02-25 03:20:00,0.0558848,0.0180156,0.0043305,1.0114307,0.0045926,76.41709976,0.0057245,76.41709976,0.0051543,0.9850606,0.0483282,0.0140047,3.108278513
2020-02-25 03:30:00,0.0550651,0.0179293,0.0054483,1.0178425,0.004239,75.7829174,0.0054176,75.7829174,0.0033676,0.9893797,0.0452294,0.0143494,3.10808301
2020-02-25 03:40:00,0.0468415,0.0159626,0.0053233,1.0103587,0.0045611,75.53631554,0.0052502,75.53631554,0.0032565,1.0306988,0.0467439,0.0135609,3.107496977
2020-02-25 03:51:00,0.0523468,0.0145373,0.003305,1.007163,0.0043898,75.18400116,0.0046676,75.18400116,0.0046956,0.995681,0.0462058,0.0122671,3.108669043
2020-02-25 04:01:00,0.0540193,0.0159672,0.0025378,0.9984091,0.004859,74.54982224,0.0043067,74.54982224,0.0033961,0.9973328,0.0459313,0.0176447,3.107789993
2020-02-25 04:11:00,0.0519783,0.0170303,0.0041966,1.0025448,0.0041227,73.77475052,0.0056716,73.77475052,0.0027022,0.9674684,0.0446386,0.0151797,3.107887506
2020-02-25 04:20:00,0.0492397,0.0170222,0.0046449,1.0169434,0.0037204,73.77475052,0.0052356,73.77475052,0.0035165,0.9949151,0.0427234,0.010745,3.107887506
2020-02-25 04:30:00,0.0481127,0.0166675,0.0030852,1.0108207,0.0055041,73.24628067,0.004535,73.24628067,0.0053575,0.978456,0.0450265,0.0175393,3.107887506
2020-02-25 04:40:00,0.0482728,0.0138735,0.0045985,0.9947855,0.0049545,73.24628067,0.0052798,73.24628067,0.0039629,0.9788596,0.0466073,0.0147707,3.107887506
2020-02-25 04:50:00,0.0446819,0.0163317,0.0032263,1.0001594,0.0057766,72.54165535,0.0045874,72.54165535,0.0049649,0.9823762,0.0458198,0.0189134,3.108180761
2020-02-25 05:01:00,0.0443485,0.0179935,0.004222,0.9991238,0.004491,72.29500885,0.005671,72.29500885,0.0029327,0.9726538,0.0409445,0.0150062,3.107789993
2020-02-25 05:11:00,0.049451,0.0180588,0.0043199,1.0119087,0.0047446,72.0131855,0.0057092,72.0131855,0.0047959,1.0084425,0.049013,0.0166428,3.108278513
2020-02-25 05:21:00,0.0479946,0.0225255,0.0042837,0.9919108,0.0046281,71.66087112,0.0062072,71.66087112,0.0027338,0.985041,0.0478824,0.0153565,3.108376026
2020-02-25 05:30:00,0.0491099,0.0142979,0.0026963,1.0032913,0.0050852,71.66087112,0.0047592,71.66087112,0.0027708,0.9974698,0.0445413,0.0146282,3.108376026
2020-02-25 05:40:00,0.0438346,0.0156817,0.0031992,0.9955321,0.0046064,71.766539,0.0045982,71.766539,0.0042337,1.0261888,0.0437184,0.0133595,3.108180761
2020-02-25 05:50:00,0.0221711,0.0073414,0.0020519,0.4062539,0.0044444,71.23806915,0.0023193,71.23806915,0.0046697,1.0036658,0.0428427,0.0146069,3.107887506
2020-02-25 06:00:00,0.0496778,0.0174372,0.0059543,1.016429,0.0046503,71.16762619,0.0053425,71.16762619,0.0043633,1.0001371,0.0435027,0.0135699,3.107399225
2020-02-25 06:11:00,0.0491615,0.0175511,0.0034273,0.9791122,0.0045046,70.81531181,0.0058358,70.81531181,0.0030399,1.0162658,0.0508848,0.0142218,3.107496977
2020-02-25 06:21:00,0.0467708,0.0139005,0.0031211,1.0143373,0.0045129,70.60393143,0.0051283,70.60393143,0.003915,1.0214147,0.0471936,0.0161512,3.10759449
2020-02-25 06:31:00,0.0498827,0.0172212,0.0037814,0.9848025,0.0047162,70.42777596,0.0058963,70.42777596,0.0037798,0.9732731,0.0448064,0.0146878,3.107985497
2020-02-25 06:40:00,0.05099,0.0187755,0.0046332,1.0037761,0.0050142,70.60393143,0.0054212,70.60393143,0.0040368,0.982102,0.0403749,0.0171776,3.10759449
2020-02-25 06:50:00,0.0564243,0.0169781,0.0044225,0.9951019,0.0043429,70.60393143,0.0050902,70.60393143,0.002761,0.9917387,0.0485392,0.0150314,3.10759449
2020-02-25 07:00:00,0.0433274,0.0171839,0.0060723,1.0183819,0.0049978,70.18112946,0.0055606,70.18112946,0.0028428,0.9766474,0.054196,0.0152118,3.10808301
2020-02-25 07:10:00,0.0447166,0.0203433,0.0031416,0.9800727,0.0044395,70.42777596,0.006006,70.42777596,0.0027747,0.9900796,0.040247,0.0170774,3.107008696
2020-02-25 07:21:00,0.0495649,0.015776,0.0045201,0.991608,0.0051013,69.86403999,0.0056469,69.86403999,0.0027038,1.0017668,0.0399269,0.0155446,3.108180761
2020-02-25 07:31:00,0.0479499,0.0141186,0.0032405,1.0179586,0.0047214,69.9697525,0.0047476,69.9697525,0.0030058,1.0201738,0.0433388,0.0149803,3.107399225
2020-02-25 07:41:00,0.0534399,0.0140122,0.0030652,1.0123912,0.0035741,69.61743813,0.00454,69.61743813,0.0018418,0.9960799,0.0423487,0.0122607,3.107789993
