Time,Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,Machines > Drill Press > MIB > X-Horizontal > Band 1,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,Machines > Drill Press > MIB > Y-Radial > Temperature,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,Machines > Drill Press > MIB > X-Horizontal > Temperature,Machines > Drill Press > MIB > Y-Radial > Band 1,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,Machines > Drill Press > MIB > Battery Voltage
2020-02-24 06:50:00,0.0355794,0.0113932,0.0021767,0.3734071,0.0043642,65.79174461,0.0375967,0.0168222,0.0040007,65.79174461,0.0015575,0.3587962,3.144127131
2020-02-24 07:00:00,0.0311778,0.0118179,0.0038194,0.3483155,0.0041133,66.06392746,0.0320815,0.0112285,0.0046187,66.06392746,0.0031182,0.375962,3.144224644
2020-02-24 07:09:00,0.0343267,0.0134604,0.0041225,0.3612953,0.0041647,66.02991104,0.0315572,0.0121014,0.0045948,66.02991104,0.0035035,0.3444017,3.143736124
2020-02-24 07:19:00,0.0329731,0.0146117,0.003588,0.3722952,0.0044321,66.20001717,0.0289607,0.0176591,0.0042682,66.20001717,0.0023708,0.3684146,3.144224644
2020-02-24 07:29:00,0.0292438,0.0168525,0.0031257,0.35592,0.0046538,66.20001717,0.0291945,0.0129127,0.004936,66.20001717,0.0037444,0.3562413,3.144224644
2020-02-24 07:40:00,0.0338145,0.0117047,0.0025255,0.3589114,0.0039412,66.09793701,0.0346804,0.0130744,0.0043968,66.09793701,0.001658,0.3610776,3.144127131
2020-02-24 07:50:00,0.0397745,0.0150738,0.0026705,0.3571975,0.0038178,66.06392746,0.0299093,0.0111996,0.0042319,66.06392746,0.0035632,0.3730915,3.143736124
2020-02-24 08:00:00,0.0365685,0.0139544,0.0020284,0.3642487,0.0050866,66.09793701,0.0400057,0.0171717,0.0044005,66.09793701,0.003392,0.3562774,3.143833876
2020-02-24 08:10:00,0.0367839,0.0113309,0.0041942,0.3719616,0.0040092,66.13195,0.0318747,0.0120287,0.0044422,66.13195,0.003366,0.3875853,3.143540859
2020-02-24 08:19:00,0.0369365,0.0137982,0.0024207,0.3531375,0.0050181,66.13195,0.0279675,0.013419,0.0044559,66.13195,0.0050192,0.360287,3.143540859
2020-02-24 08:29:00,0.0355597,0.0160611,0.0060284,0.3596057,0.0046839,66.02991104,0.0276984,0.0132813,0.0055716,66.02991104,0.0036198,0.3508159,3.143833876
2020-02-24 08:39:00,0.0298013,0.0141882,0.0034222,0.3615773,0.0052433,66.30205269,0.0310695,0.0184856,0.0053992,66.30205269,0.0020701,0.3496587,3.143931627
2020-02-24 08:50:00,0.0339231,0.0138565,0.0023724,0.3773911,0.0045758,65.96184731,0.0307839,0.0186251,0.0041486,65.96184731,0.0044401,0.3759891,3.143736124
2020-02-24 09:00:00,0.0312695,0.0131821,0.0045405,0.3624723,0.0049722,65.96184731,0.0288132,0.0138369,0.0044216,65.96184731,0.0033727,0.3589946,3.143931627
2020-02-24 09:10:00,0.0323665,0.0132991,0.0028747,0.3495359,0.0042652,66.09793701,0.0335276,0.0138323,0.0046926,66.09793701,0.0024716,0.3680058,3.142954826
2020-02-24 09:20:00,0.0342881,0.0141804,0.0029281,0.3715793,0.005355,66.16596298,0.034885,0.0169584,0.0048783,66.16596298,0.0041813,0.3573354,3.143443346
2020-02-24 09:29:00,0.0338621,0.0132028,0.0036175,0.3578672,0.0051507,66.16596298,0.0288088,0.0168106,0.004976,66.16596298,0.0045544,0.3648257,3.143443346
2020-02-24 09:39:00,0.0344661,0.0157208,0.0040961,0.3581412,0.0044855,65.75773163,0.030784,0.0145205,0.0050646,65.75773163,0.0029174,0.3730465,3.143247843
2020-02-24 09:49:00,0.0351907,0.0116501,0.0037991,0.3662203,0.0043232,65.85980835,0.028218,0.0122095,0.0046204,65.85980835,0.0028863,0.3682162,3.143247843
2020-02-24 09:59:00,0.0306375,0.0141868,0.0041175,0.3730275,0.0040369,66.02991104,0.0297165,0.0118786,0.0042818,66.02991104,0.0022206,0.3757095,3.142759323
2020-02-24 10:10:00,0.0307112,0.0110718,0.0018234,0.346211,0.0041962,65.99586029,0.0308515,0.0102134,0.0040362,65.99586029,0.0025466,0.3912733,3.143443346
2020-02-24 10:20:00,0.0360889,0.013972,0.0045297,0.3626187,0.004626,65.99586029,0.0348609,0.0126029,0.0050562,65.99586029,0.0031526,0.3637076,3.14315033
2020-02-24 10:30:00,0.0388778,0.012887,0.004108,0.352625,0.0040489,66.30205269,0.0286031,0.0114022,0.00388,66.30205269,0.0031903,0.373311,3.143443346
2020-02-24 10:39:00,0.0378816,0.011991,0.0043892,0.3645714,0.0046662,66.30205269,0.031583,0.0121486,0.0045054,66.30205269,0.003562,0.3692111,3.143443346
2020-02-24 10:49:00,0.03946,0.0124533,0.0051017,0.3713867,0.0036643,66.06392746,0.0267325,0.0103661,0.0047382,66.06392746,0.0021714,0.3702782,3.143247843
2020-02-24 10:59:00,0.0336895,0.0155081,0.003353,0.3650487,0.0036012,65.99586029,0.0339092,0.0101915,0.0047248,65.99586029,0.002879,0.3550059,3.142954826
2020-02-24 11:09:00,0.0345793,0.0147976,0.0030827,0.3481963,0.0043112,65.8257576,0.0310359,0.0111016,0.004774,65.8257576,0.0042063,0.3511195,3.14315033
2020-02-24 11:20:00,0.0417365,0.0134135,0.0027697,0.3848221,0.0037902,66.06392746,0.03392,0.0133808,0.0042244,66.06392746,0.0035747,0.3531123,3.14305234
2020-02-24 11:30:00,0.0399881,0.0236044,0.0035963,0.3627516,0.0045665,65.68970566,0.0320601,0.0132459,0.0049614,65.68970566,0.0022194,0.3443025,3.142759323
2020-02-24 11:40:00,0.0347021,0.0110979,0.0023279,0.373993,0.0047786,65.85980835,0.0401495,0.0155593,0.004363,65.85980835,0.0042377,0.3557394,3.142857075
2020-02-24 11:49:00,0.0309107,0.0181271,0.0049198,0.3670177,0.0039299,65.85980835,0.032603,0.0147783,0.0058982,65.85980835,0.0039214,0.377531,3.142857075
2020-02-24 11:59:00,0.0331424,0.0110681,0.0035076,0.3675546,0.0048944,65.92783432,0.0314298,0.015201,0.0041813,65.92783432,0.0027764,0.365478,3.14266181
2020-02-24 12:09:00,0.0352589,0.0187037,0.0027169,0.3633428,0.004375,65.8257576,0.0310081,0.0154833,0.0050485,65.8257576,0.0036792,0.3573775,3.142954826
2020-02-24 12:19:00,0.028822,0.012045,0.0029472,0.3521883,0.00484,65.79174461,0.037061,0.014625,0.0045778,65.79174461,0.0041065,0.3685619,3.14266181
2020-02-24 12:30:00,0.0371978,0.014361,0.00282,0.3706815,0.0036791,65.79174461,0.0291636,0.0122211,0.0044759,65.79174461,0.0045168,0.3706479,3.14266181
2020-02-24 12:40:00,0.0341431,0.0178107,0.0031783,0.3459073,0.004765,66.2680397,0.02935,0.0139549,0.0049276,66.2680397,0.0028757,0.3656283,3.142759323
2020-02-24 12:50:00,0.0314753,0.0131344,0.0037979,0.3619488,0.0046575,65.92783432,0.034848,0.0161426,0.004616,65.92783432,0.0044739,0.3638849,3.142857075
2020-02-24 13:00:00,0.0337291,0.0127122,0.005234,0.3681621,0.004075,65.89382477,0.0267007,0.0127363,0.0043902,65.89382477,0.0041559,0.3608401,3.14315033
2020-02-24 13:09:00,0.0307111,0.0123598,0.0022185,0.3653334,0.0047765,65.89382477,0.0276132,0.0128313,0.004468,65.89382477,0.0035643,0.3599234,3.14315033
2020-02-24 13:19:00,0.0321007,0.0145217,0.0025263,0.3553641,0.0040123,66.30205269,0.0308843,0.0129422,0.0043587,66.30205269,0.0018878,0.3773687,3.142368793
2020-02-24 13:29:00,0.029134,0.0102606,0.0022826,0.3655422,0.0035652,66.06392746,0.0300278,0.0107365,0.0040091,66.06392746,0.0033731,0.343007,3.142564058
2020-02-24 13:40:00,0.0336813,0.0118486,0.0027917,0.3742424,0.0044055,65.99586029,0.0319527,0.0125004,0.0039538,65.99586029,0.0033092,0.3730525,3.142954826
2020-02-24 13:50:00,0.0321681,0.0153468,0.0046846,0.3621793,0.004779,66.33606567,0.0336388,0.0151712,0.0044804,66.33606567,0.0057401,0.3567132,3.142271042
2020-02-24 14:00:00,0.0322434,0.0147647,0.0034777,0.3526791,0.0043847,65.89382477,0.0302298,0.0149675,0.0045913,65.89382477,0.0029514,0.3685438,3.142857075
2020-02-24 14:10:00,0.0343592,0.0155967,0.0027583,0.3738384,0.0048119,66.16596298,0.029727,0.0149784,0.004935,66.16596298,0.0025254,0.3573354,3.142857075
2020-02-24 14:19:00,0.0311099,0.01429,0.0029995,0.3590986,0.0048673,66.16596298,0.0321475,0.0191284,0.0045684,66.16596298,0.0027362,0.3702691,3.142857075
2020-02-24 14:29:00,0.0308669,0.0131394,0.0033496,0.362616,0.0043266,66.33606567,0.0280577,0.0128807,0.004557,66.33606567,0.0036004,0.3552164,3.14266181
2020-02-24 14:39:00,0.0337617,0.0133127,0.0043126,0.363972,0.0044549,66.50616837,0.0329073,0.0121673,0.0049286,66.50616837,0.0054281,0.3745103,3.142564058
2020-02-24 14:49:00,0.0305666,0.0180879,0.0035386,0.3476971,0.0048592,66.9484539,0.0277798,0.0173414,0.0052818,66.9484539,0.0031835,0.3483813,3.141782522
2020-02-24 15:00:00,0.0365927,0.0127599,0.0047787,0.3529504,0.003739,66.84637375,0.0288529,0.0104889,0.004691,66.84637375,0.0035083,0.3397878,3.141880274
2020-02-24 15:10:00,0.0289147,0.013968,0.002816,0.3623774,0.0042765,66.71032524,0.0354822,0.0149657,0.005031,66.71032524,0.0019481,0.3855474,3.142271042
2020-02-24 15:20:00,0.0274756,0.0156086,0.0046468,0.3514967,0.005132,66.67627106,0.035373,0.0157725,0.0059283,66.67627106,0.0048901,0.3678615,3.141880274
2020-02-24 15:29:00,0.0330364,0.0128838,0.0035188,0.3597901,0.0058404,66.67627106,0.0326038,0.0136684,0.0048096,66.67627106,0.003703,0.3593312,3.141880274
2020-02-24 15:39:00,0.4761591,0.1629795,0.069738,7.1586475,0.0474571,66.54022255,0.5574891,0.1637374,0.0530705,66.54022255,0.0384347,7.9241509,3.142173529
2020-02-24 15:49:00,0.0423665,0.0139905,0.0032882,0.377825,0.0052038,67.18657913,0.0316164,0.0154135,0.0047469,67.18657913,0.0044412,0.363909,3.141685009
2020-02-24 15:59:00,0.0331613,0.0164935,0.0049659,0.3503333,0.0040349,67.11855659,0.0345416,0.0130834,0.0055915,67.11855659,0.0027384,0.3495836,3.141978025
2020-02-24 16:10:00,0.0342937,0.0119351,0.0030525,0.3628628,0.0045175,67.49277496,0.0285273,0.0130425,0.0041877,67.49277496,0.004367,0.3606357,3.142173529
2020-02-24 16:20:00,0.0324705,0.0140513,0.0041312,0.3890772,0.0042456,68.03709602,0.0351527,0.0152921,0.0047015,68.03709602,0.0027467,0.3639571,3.141587257
2020-02-24 16:30:00,0.0320519,0.0148634,0.0029101,0.3576964,0.0043701,67.76495438,0.030216,0.0166336,0.0043367,67.76495438,0.0028766,0.3636174,3.141880274
2020-02-24 16:39:00,0.2075604,0.0378244,0.010791,2.7551788,0.0182737,67.69689064,0.2208829,0.0524353,0.009896,67.69689064,0.014812,2.257263,3.141391993
2020-02-24 16:49:00,0.0333893,0.0144244,0.0033482,0.3690299,0.0044168,67.69689064,0.0288547,0.0142586,0.0046308,67.69689064,0.0036292,0.3621416,3.141391993
2020-02-24 16:59:00,0.0324907,0.0121958,0.0019779,0.3582116,0.0047633,67.6288681,0.0321474,0.0150313,0.0041808,67.6288681,0.0033741,0.3593282,3.141782522
2020-02-24 17:09:00,0.0329283,0.0144001,0.0025091,0.3598877,0.0052618,68.10516319,0.0290689,0.0159964,0.0041253,68.10516319,0.0034173,0.3702481,3.141782522
2020-02-24 17:20:00,0.0373288,0.0136229,0.0029373,0.3756447,0.004043,68.00308304,0.0290681,0.0126521,0.0039015,68.00308304,0.0027288,0.3724663,3.142857075
2020-02-24 17:30:00,0.031127,0.0147416,0.0040935,0.3705486,0.0044867,68.41135559,0.0341204,0.0120902,0.0046691,68.41135559,0.0050786,0.3830887,3.141880274
2020-02-24 17:40:00,0.0408897,0.0139754,0.0027001,0.375311,0.0045706,68.68349724,0.0317506,0.0156578,0.0039904,68.68349724,0.0033368,0.3544529,3.141685009
2020-02-24 17:49:00,0.0392143,0.01431,0.0038562,0.3517164,0.0037495,68.68349724,0.0325175,0.013513,0.0051095,68.68349724,0.0014226,0.3455469,3.141685009
2020-02-24 17:59:00,0.0329709,0.0123966,0.002483,0.3765748,0.004202,68.51339111,0.0317099,0.0113829,0.0037517,68.51339111,0.0029169,0.3658868,3.141685009
2020-02-24 18:09:00,0.0314907,0.014568,0.0040828,0.3496796,0.0043229,68.37730484,0.0320241,0.0129216,0.0047529,68.37730484,0.003719,0.3617448,3.142368793
2020-02-24 18:19:00,0.0362787,0.0163514,0.0037166,0.3765693,0.0051001,68.68349724,0.0293473,0.0162247,0.0052084,68.68349724,0.0039302,0.3706148,3.141880274
2020-02-24 18:30:00,0.035937,0.0169234,0.0036727,0.3635327,0.0046348,68.64948425,0.0287596,0.0141209,0.0043694,68.64948425,0.0025985,0.3632447,3.142075539
2020-02-24 18:40:00,0.0345987,0.0142649,0.0046746,0.3652222,0.0039623,68.71751022,0.0361485,0.0120405,0.0051287,68.71751022,0.0026619,0.3773537,3.141196728
2020-02-24 18:50:00,0.0371581,0.0132529,0.0029606,0.3737028,0.0047647,68.71751022,0.0286905,0.0136595,0.0044005,68.71751022,0.0026972,0.3533137,3.141489744
2020-02-24 18:59:00,0.0334839,0.0129729,0.0036329,0.3648588,0.0049284,68.71751022,0.0312328,0.0163971,0.0040006,68.71751022,0.0048567,0.3589705,3.141489744
2020-02-24 19:09:00,0.0331008,0.0199533,0.0032744,0.3772664,0.0042933,68.61547127,0.0294533,0.0133808,0.005277,68.61547127,0.0022612,0.3706088,3.141489744
2020-02-24 19:19:00,0.0326654,0.0117558,0.0045252,0.3704592,0.0036088,68.61547127,0.0437678,0.0113938,0.0046928,68.61547127,0.0021947,0.3766053,3.140805721
2020-02-24 19:29:00,0.033655,0.0128746,0.003973,0.3615827,0.0043885,68.61547127,0.0386839,0.0147734,0.0043398,68.61547127,0.0032424,0.3621566,3.141098738
2020-02-24 19:40:00,0.0316643,0.0157279,0.0024502,0.3536962,0.004682,68.58145828,0.0330469,0.0149611,0.0043535,68.58145828,0.00298,0.3663647,3.141489744
2020-02-24 19:50:00,0.0346326,0.0149215,0.0046604,0.3718179,0.0046785,68.98968964,0.0291917,0.0117465,0.0047834,68.98968964,0.0033502,0.3556582,3.140610456
2020-02-24 20:00:00,0.0309563,0.0148522,0.00398,0.3480687,0.0040497,68.78557739,0.0318239,0.0135925,0.0050212,68.78557739,0.0036448,0.362355,3.14031744
2020-02-24 20:09:00,0.0420803,0.0127289,0.0032094,0.3693826,0.0040894,68.78557739,0.0278362,0.0118929,0.0043691,68.78557739,0.0030537,0.3734432,3.14031744
2020-02-24 20:19:00,0.0312747,0.01393,0.0033386,0.3626459,0.0043759,69.12578278,0.0337915,0.0142821,0.0047583,69.12578278,0.0028356,0.3845795,3.141001225
2020-02-24 20:29:00,0.0321374,0.0162358,0.0026894,0.3763632,0.0038708,68.71751022,0.0302624,0.0114935,0.0042821,68.71751022,0.002898,0.3669839,3.140708208
2020-02-24 20:39:00,0.0345869,0.0166822,0.0025332,0.3725528,0.0043398,69.05771561,0.0323923,0.0132455,0.0042832,69.05771561,0.004365,0.3701038,3.140708208
2020-02-24 20:50:00,0.0294255,0.0180027,0.0044263,0.3626919,0.0037608,68.98968964,0.0289277,0.0102101,0.0055612,68.98968964,0.0031737,0.3525803,3.140708208
2020-02-24 21:00:00,0.0349736,0.0160998,0.0044128,0.3693554,0.0042837,68.88761292,0.031868,0.0125083,0.0049769,68.88761292,0.0031032,0.35974,3.141294241
2020-02-24 21:10:00,0.0365032,0.0142899,0.0026121,0.3804177,0.0050724,68.81958694,0.0335156,0.0162882,0.0042552,68.81958694,0.0045824,0.3562383,3.141391993
2020-02-24 21:19:00,0.0355525,0.0135046,0.0049833,0.3740824,0.004752,68.81958694,0.0291481,0.0148856,0.0042981,68.81958694,0.0036766,0.3445099,3.141391993
2020-02-24 21:29:00,0.0307502,0.0139481,0.0027532,0.3658678,0.0046361,68.92166367,0.0301935,0.0145069,0.004272,68.92166367,0.0030626,0.3791,3.140512943
2020-02-24 21:39:00,0.033153,0.0143796,0.0020495,0.3750289,0.0042834,69.46598816,0.0322602,0.0126173,0.0037865,69.46598816,0.0024819,0.3839303,3.140903473
2020-02-24 21:49:00,0.0341144,0.0138471,0.0036734,0.3759239,0.004281,69.46598816,0.0301366,0.0134871,0.0046155,69.46598816,0.0038028,0.3710657,3.140903473
2020-02-24 22:00:00,0.0322618,0.0125699,0.0039373,0.3695398,0.0039069,69.39792099,0.0320885,0.0134989,0.0045473,69.39792099,0.0036919,0.3730194,3.140805721
2020-02-24 22:10:00,0.0341816,0.0129216,0.0019214,0.3529043,0.0045089,69.19380531,0.0353031,0.0131203,0.0044031,69.19380531,0.0025166,0.3630854,3.141196728
2020-02-24 22:20:00,0.0388376,0.0145021,0.0035623,0.3746059,0.0038049,69.53401413,0.0341221,0.0126504,0.0044151,69.53401413,0.0021926,0.3742067,3.140512943
2020-02-24 22:29:00,0.039475,0.0140744,0.0036619,0.3729624,0.0038049,69.70411682,0.0341221,0.0126504,0.0050039,69.70411682,0.0021926,0.3742067,3.140121937
2020-02-24 22:39:00,0.0382693,0.0122967,0.0041271,0.3719264,0.0038005,69.87421951,0.0375596,0.0128631,0.0040064,69.87421951,0.0040307,0.3512518,3.139731407
2020-02-24 22:49:00,0.0301524,0.0124176,0.0047448,0.3687316,0.0047927,70.2144249,0.0280087,0.013848,0.0047951,70.2144249,0.0060036,0.3699896,3.140512943
2020-02-24 22:59:00,0.0340391,0.0125785,0.0027229,0.3801763,0.0048663,70.3505146,0.0325124,0.0128513,0.0043389,70.3505146,0.0020552,0.368637,3.14031744
2020-02-24 23:10:00,0.0335184,0.0132933,0.0042676,0.3617238,0.0051599,70.38452759,0.0304593,0.0217726,0.0047338,70.38452759,0.0035517,0.3497248,3.140121937
2020-02-24 23:20:00,0.0308623,0.0174035,0.0024,0.3630581,0.005089,70.62269745,0.0300322,0.0159647,0.004502,70.62269745,0.0037303,0.3550661,3.140415192
2020-02-24 23:30:00,0.0330355,0.0176333,0.0021865,0.3715521,0.005522,70.86082611,0.0316419,0.0175079,0.0052088,70.86082611,0.0029531,0.3538247,3.140512943
2020-02-24 23:39:00,0.0340128,0.0147437,0.0027703,0.3702097,0.0047668,70.86082611,0.0319869,0.01441,0.0050977,70.86082611,0.0034865,0.3530853,3.140512943
2020-02-24 23:49:00,0.0303771,0.0172049,0.0051197,0.3845074,0.0048521,70.45259476,0.0272152,0.0156146,0.0051066,70.45259476,0.0055557,0.3634641,3.140708208
2020-02-24 23:59:00,0.0333682,0.0146105,0.0035405,0.3607936,0.0084833,70.52062073,0.0304733,0.0240965,0.0049633,70.52062073,0.0078138,0.3701309,3.140415192
2020-02-25 00:09:00,0.0358448,0.014314,0.0037727,0.3693961,0.0041681,70.92884865,0.0332727,0.0166419,0.0044413,70.92884865,0.002647,0.3601097,3.140610456
2020-02-25 00:20:00,0.0320696,0.0132227,0.0030169,0.3625156,0.0039665,70.96290283,0.0336841,0.0133872,0.0045814,70.96290283,0.0035797,0.3664548,3.140610456
2020-02-25 00:30:00,0.0344766,0.0148286,0.0031635,0.3549111,0.0049334,70.656707,0.0293819,0.0140034,0.0046832,70.656707,0.0059496,0.359722,3.140219927
2020-02-25 00:40:00,0.0348514,0.0139791,0.0030124,0.3786277,0.005025,70.79280014,0.0313147,0.0165884,0.0043942,70.79280014,0.0041102,0.3645492,3.140219927
2020-02-25 00:49:00,0.038072,0.0138292,0.0027661,0.3589575,0.0040941,70.79280014,0.0304895,0.0108699,0.0044984,70.79280014,0.0027608,0.369671,3.140219927
2020-02-25 00:59:00,0.0433299,0.0128329,0.0027708,0.3628954,0.0049588,70.89483566,0.0341361,0.0153954,0.0043998,70.89483566,0.0039357,0.3813604,3.140805721
2020-02-25 01:09:00,0.0356053,0.013619,0.0035787,0.3616126,0.0046115,70.99691582,0.0346494,0.0139069,0.0044775,70.99691582,0.0041098,0.3776302,3.139926672
2020-02-25 01:19:00,0.0333847,0.0120132,0.0042994,0.3669634,0.003844,70.69072342,0.0319607,0.0119257,0.0042969,70.69072342,0.0032433,0.3681531,3.140512943
2020-02-25 01:30:00,0.0374693,0.0181153,0.0038287,0.3608694,0.005036,70.38452759,0.0406053,0.0153573,0.0050193,70.38452759,0.0040511,0.3562233,3.140610456
2020-02-25 01:40:00,0.0350236,0.0158391,0.0045254,0.3774264,0.0045595,70.2144249,0.0344056,0.0129444,0.0047748,70.2144249,0.0047057,0.3778136,3.140903473
2020-02-25 01:50:00,0.0312719,0.0158403,0.0028599,0.3496309,0.0057796,70.82681313,0.0324695,0.0155008,0.0047546,70.82681313,0.0034662,0.3533468,3.141196728
2020-02-25 02:00:00,0.0301297,0.0158096,0.002016,0.3645632,0.0041802,70.62269745,0.027889,0.0122846,0.0043809,70.62269745,0.0031359,0.3697942,3.140121937
2020-02-25 02:09:00,0.0335538,0.014145,0.0055746,0.3631422,0.004807,70.656707,0.0353445,0.0125234,0.0050684,70.656707,0.0040799,0.3525322,3.139926672
2020-02-25 02:19:00,0.0395946,0.0181072,0.0020352,0.3587515,0.0042865,70.656707,0.0334726,0.0129757,0.0049258,70.656707,0.0025036,0.3723251,3.139926672
2020-02-25 02:29:00,0.0317969,0.0157517,0.0041134,0.3738926,0.0043234,70.69072342,0.0290164,0.0176659,0.0047316,70.69072342,0.0030397,0.3765662,3.140708208
2020-02-25 02:40:00,0.0343742,0.0129991,0.0033659,0.3633971,0.0038861,70.48660431,0.0320296,0.0120187,0.0045509,70.48660431,0.0030682,0.3608581,3.140903473
2020-02-25 02:50:00,0.0322374,0.0121921,0.0028152,0.3658867,0.0041003,70.28249207,0.0290331,0.0115249,0.0042591,70.28249207,0.0031719,0.3609874,3.140708208
2020-02-25 03:00:00,0.0346778,0.0132646,0.0033457,0.3721189,0.0048929,70.52062073,0.0269558,0.0145453,0.0047248,70.52062073,0.0034669,0.3630313,3.140415192
2020-02-25 03:10:00,0.0328697,0.0132836,0.0030479,0.3639286,0.0040012,70.28249207,0.0366405,0.0115275,0.0042892,70.28249207,0.0017652,0.3619913,3.140610456
2020-02-25 03:19:00,0.0327921,0.010777,0.0022997,0.3652468,0.0038194,70.28249207,0.0281125,0.0113492,0.0036224,70.28249207,0.002337,0.3563676,3.140610456
2020-02-25 03:29:00,0.0334069,0.0120361,0.0044017,0.3715168,0.0044397,70.18041191,0.0342072,0.013558,0.0047837,70.18041191,0.0032857,0.3592741,3.141294241
2020-02-25 03:39:00,0.0352552,0.0145549,0.0038094,0.3797018,0.0047943,70.01030922,0.030431,0.0165699,0.0043677,70.01030922,0.0047858,0.3716247,3.140512943
2020-02-25 03:50:00,0.0334909,0.0176859,0.0040481,0.3780691,0.0052611,70.01030922,0.0301169,0.0155355,0.0051907,70.01030922,0.0049605,0.3847088,3.140219927
2020-02-25 04:00:00,0.036939,0.0189327,0.0035321,0.3567879,0.004433,69.94228668,0.0309263,0.0148468,0.0048337,69.94228668,0.0019025,0.3533047,3.140121937
2020-02-25 04:10:00,0.0314043,0.0140974,0.0027503,0.3775891,0.0043535,69.56802368,0.0319914,0.0127629,0.0047021,69.56802368,0.0027494,0.366533,3.140708208
2020-02-25 04:20:00,0.0338263,0.0129691,0.0035742,0.3704538,0.0041049,69.67010384,0.0314395,0.012095,0.0041888,69.67010384,0.0028265,0.3586189,3.14031744
2020-02-25 04:29:00,0.0375534,0.012543,0.0024413,0.3745978,0.004096,69.67010384,0.0317662,0.0125628,0.0040288,69.67010384,0.0026562,0.3687061,3.14031744
2020-02-25 04:39:00,0.0344631,0.0157646,0.0040391,0.3795905,0.0036474,69.43197517,0.0289279,0.0118622,0.0048264,69.43197517,0.0023244,0.3546182,3.140415192
2020-02-25 04:49:00,0.0310932,0.0129033,0.0028377,0.361957,0.004053,69.46598816,0.0311687,0.0102048,0.004543,69.46598816,0.0033735,0.3633078,3.140610456
2020-02-25 05:00:00,0.0334052,0.0192085,0.0032765,0.3634513,0.0049601,69.09176979,0.0349132,0.0154323,0.0047977,69.09176979,0.0046591,0.3888687,3.140512943
2020-02-25 05:10:00,0.0393494,0.0153128,0.004569,0.3649104,0.0049546,69.05771561,0.0367751,0.0162967,0.0046158,69.05771561,0.0036226,0.3854812,3.140512943
2020-02-25 05:20:00,0.0430837,0.0149522,0.0047256,0.3881823,0.0036048,68.88761292,0.0326352,0.0119191,0.0044988,68.88761292,0.0021021,0.3714444,3.140219927
2020-02-25 05:30:00,0.0284522,0.0175256,0.0059052,0.3712701,0.0044131,68.64948425,0.0307916,0.01338,0.0052726,68.64948425,0.0026874,0.3599444,3.140610456
2020-02-25 05:39:00,0.034315,0.0149811,0.0037137,0.3722979,0.0044565,68.64948425,0.0287906,0.0147274,0.004805,68.64948425,0.0034198,0.3701279,3.140610456
2020-02-25 05:49:00,0.0364954,0.0146648,0.0054696,0.374172,0.0047588,69.12578278,0.0295622,0.0134016,0.0048117,69.12578278,0.0027318,0.3658988,3.14031744
2020-02-25 05:59:00,0.0338847,0.0161336,0.0027628,0.3659192,0.0040246,69.12578278,0.0297113,0.013178,0.0042301,69.12578278,0.0025913,0.3555259,3.140610456
2020-02-25 06:10:00,0.0307315,0.0135074,0.0028034,0.3893159,0.0056944,68.81958694,0.0322061,0.0175553,0.0043514,68.81958694,0.0038658,0.3768998,3.141098738
2020-02-25 06:20:00,0.0339118,0.0105633,0.0023408,0.3670149,0.0037414,68.75156097,0.0354799,0.0119243,0.0036439,68.75156097,0.002918,0.3636024,3.140610456
2020-02-25 06:30:00,0.0345672,0.0103884,0.0023558,0.3760025,0.0051336,68.85359993,0.0304058,0.0171002,0.0036181,68.85359993,0.0039126,0.3570469,3.141001225
2020-02-25 06:40:00,0.0328113,0.0114497,0.0032754,0.3652928,0.0048267,69.05771561,0.0301545,0.0133976,0.0044583,69.05771561,0.0044781,0.3580237,3.140610456
2020-02-25 06:49:00,0.031763,0.0141361,0.0033911,0.3733503,0.0038342,68.51339111,0.0344855,0.0116702,0.0048309,68.51339111,0.0035022,0.3573685,3.14031744
2020-02-25 06:59:00,0.0381457,0.0145194,0.0057572,0.3577262,0.0039087,68.51339111,0.0295635,0.0111225,0.0047309,68.51339111,0.0046794,0.3520904,3.14031744
2020-02-25 07:09:00,0.03066,0.0132315,0.0023637,0.3627517,0.0038522,68.61547127,0.0304839,0.0106525,0.0040406,68.61547127,0.0030162,0.3598602,3.140708208
2020-02-25 07:20:00,0.035936,0.0136569,0.0043473,0.3747143,0.0054224,68.68349724,0.0375276,0.0182752,0.0048778,68.68349724,0.0055981,0.3510173,3.14031744
2020-02-25 07:30:00,0.0362821,0.0142266,0.0055087,0.3654311,0.0044223,68.10516319,0.0316273,0.0133704,0.0048721,68.10516319,0.0038515,0.3592891,3.140708208
2020-02-25 07:40:00,0.0287583,0.0140175,0.0033337,0.3584965,0.0052764,68.30927887,0.0299324,0.0146229,0.0043176,68.30927887,0.0053458,0.3662895,3.140610456
2020-02-25 07:50:00,0.0315632,0.0150289,0.0043751,0.3733448,0.0046558,67.96907349,0.0360641,0.0147886,0.005324,67.96907349,0.0034499,0.3711588,3.140708208
