Time,Machines > Bridgeport Mill 3 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Temperature,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 3 > Spindle > Battery Voltage,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Velocity
2020-02-17 06:19:00,0.0053617,62.64335136,0.0037495,0.9780779,0.0462721,0.0139243,0.005248,62.64335136,0.0023459,1.0444442,3.187496901,0.0495857,0.0134349
2020-02-17 06:29:00,0.0055126,62.20332489,0.0058468,1.0150401,0.0469142,0.0124973,0.0037499,62.20332489,0.002621,1.0425242,3.187692165,0.0595334,0.015619
2020-02-17 06:39:00,0.0044717,62.34999924,0.0042847,0.9736717,0.0445342,0.0153092,0.0044944,62.34999924,0.0027926,1.0724805,3.187301636,0.0439677,0.01474
2020-02-17 06:49:00,0.0047378,62.38665924,0.0041943,1.0069377,0.038387,0.011861,0.0039972,62.38665924,0.0021955,1.0334351,3.187203884,0.0565528,0.0168187
2020-02-17 06:59:00,0.0048656,62.46002045,0.0033705,0.9824424,0.0404885,0.0122211,0.0042444,62.46002045,0.003173,1.041479,3.187399387,0.0493088,0.0139598
2020-02-17 07:08:00,0.004767,62.46002045,0.0044691,0.994429,0.0425189,0.0141529,0.0043826,62.46002045,0.0031701,1.0329422,3.187399387,0.0492754,0.0137073
2020-02-17 07:18:00,0.0053522,62.42331581,0.0044751,0.9751752,0.0459866,0.0157737,0.0049216,62.42331581,0.0039576,1.0554688,3.186324835,0.0448534,0.0161027
2020-02-17 07:29:00,0.0058372,62.49667358,0.0040467,1.0131607,0.0467035,0.0149105,0.0042375,62.49667358,0.0038991,1.0383074,3.18612957,0.0501765,0.0184414
2020-02-17 07:39:00,0.0054779,62.31334267,0.0027269,0.9665298,0.0436914,0.0123605,0.004115,62.31334267,0.0022798,1.0397835,3.186227083,0.0469408,0.0153809
2020-02-17 07:49:00,0.0048018,62.23998489,0.0036828,0.9960578,0.0466744,0.0154326,0.0052728,62.23998489,0.0052367,1.0237318,3.18612957,0.0443173,0.0144853
2020-02-17 07:59:00,0.0056111,62.46002045,0.0052874,1.0068541,0.0452403,0.0157609,0.0051814,62.46002045,0.0033168,1.0098478,3.185836315,0.0485982,0.0175431
2020-02-17 08:09:00,0.0049579,62.23998489,0.0036967,0.9905866,0.0496645,0.0154731,0.0046702,62.23998489,0.0033904,1.0415203,3.185934067,0.0539136,0.0140541
2020-02-17 08:18:00,0.0058121,62.23998489,0.0035573,0.9867024,0.0429261,0.0135409,0.0045266,62.23998489,0.0034576,1.0217292,3.185934067,0.0508039,0.0157303
2020-02-17 08:28:00,0.0058104,62.64335136,0.0043671,0.9631677,0.0452561,0.0172468,0.0051429,62.64335136,0.0037406,0.9984129,3.185738564,0.0509467,0.0182286
2020-02-17 08:39:00,0.0064048,62.23998489,0.002382,0.9578009,0.0419737,0.0119497,0.0039027,62.23998489,0.0020526,1.005502,3.185836315,0.0501348,0.023218
2020-02-17 08:49:00,0.0042271,62.46002045,0.003793,0.98002,0.0452974,0.0196028,0.0050583,62.46002045,0.0054742,1.0349602,3.185934067,0.0456262,0.0161732
2020-02-17 08:59:00,0.0044131,62.31334267,0.0022727,0.9958699,0.0554137,0.0171409,0.0050227,62.31334267,0.0052044,1.0370222,3.18564105,0.041565,0.0165542
2020-02-17 09:09:00,0.0054505,62.64335136,0.0036661,0.9837997,0.0439689,0.0183902,0.0052522,62.64335136,0.0057381,1.0371616,3.185348034,0.0544768,0.0220877
2020-02-17 09:19:00,0.0054201,62.31334267,0.0054866,0.98002,0.0460743,0.0133345,0.0046159,62.31334267,0.0025882,1.0199227,3.185445786,0.0466,0.0139532
2020-02-17 09:28:00,0.0043008,62.34999924,0.002932,0.9958281,0.0434439,0.0169699,0.0048114,62.34999924,0.0038239,1.0241473,3.185152769,0.0530407,0.0123918
2020-02-17 09:38:00,0.0052812,62.34999924,0.0043555,1.0085038,0.0423053,0.0199357,0.0049387,62.34999924,0.0030271,1.0435126,3.185152769,0.0634225,0.0192236
2020-02-17 09:49:00,0.0055727,62.13001175,0.0051246,0.9718131,0.0430711,0.0126888,0.0047666,62.13001175,0.0046662,1.0466455,3.184957266,0.0468721,0.0159115
2020-02-17 09:59:00,0.0052162,62.20332489,0.0032459,1.0072509,0.0412101,0.0140542,0.0044191,62.20332489,0.0039247,1.0268028,3.185348034,0.0453221,0.0165457
2020-02-17 10:09:00,0.0056142,62.34999924,0.0049289,0.9664672,0.0417311,0.0136166,0.005196,62.34999924,0.0051518,1.0155278,3.185054779,0.0449517,0.0191275
2020-02-17 10:19:00,0.0052447,62.42331581,0.0049257,1.012388,0.046205,0.0131533,0.005271,62.42331581,0.0052566,1.0292905,3.184273481,0.0460211,0.0156111
2020-02-17 10:29:00,0.0055847,62.2766861,0.0038071,0.983403,0.0423499,0.0186792,0.0049146,62.2766861,0.0036206,1.0314402,3.184371233,0.0474746,0.01528
2020-02-17 10:38:00,0.004746,62.2766861,0.005568,1.0018005,0.0489283,0.0128152,0.0038137,62.2766861,0.0022986,1.0479281,3.184371233,0.0439189,0.01448
2020-02-17 10:48:00,0.0059001,62.42331581,0.0048363,1.0175878,0.0430872,0.0161398,0.0054127,62.42331581,0.0026596,1.0591772,3.184566498,0.0411902,0.0216147
2020-02-17 10:59:00,0.0053408,62.38665924,0.0069725,0.9694952,0.0434959,0.0204435,0.0048502,62.38665924,0.0037519,1.0091691,3.183882713,0.0544555,0.0219329
2020-02-17 11:09:00,0.0052765,62.78998108,0.0045416,1.0157083,0.0402712,0.0148757,0.0043177,62.78998108,0.0030816,1.024266,3.184175968,0.0500854,0.0201771
2020-02-17 11:19:00,0.0048273,62.23998489,0.0038591,0.9902733,0.0457251,0.0121318,0.0037798,62.23998489,0.003495,1.0291279,3.184175968,0.0460099,0.0191954
2020-02-17 11:29:00,0.0064386,62.16666489,0.0061519,1.0167525,0.0422981,0.0158053,0.0047653,62.16666489,0.0060273,1.0414893,3.183687449,0.0471307,0.0194539
2020-02-17 11:39:00,0.0052468,62.31334267,0.0053202,0.9701216,0.0427729,0.0174778,0.0052402,62.31334267,0.0054273,1.0200234,3.183980465,0.0421365,0.0161216
2020-02-17 11:48:00,0.0056238,62.31334267,0.0035442,0.9827347,0.0421625,0.0208818,0.005419,62.31334267,0.0060906,1.0411332,3.183980465,0.0533802,0.0166844
2020-02-17 11:58:00,0.0060206,62.46002045,0.0037619,0.9938652,0.040262,0.0160942,0.0051834,62.46002045,0.0021194,1.0371357,3.183589697,0.0512631,0.0181638
2020-02-17 12:09:00,0.0051649,62.20332489,0.0033853,0.9897513,0.0430077,0.019287,0.0065058,62.20332489,0.0090271,1.0197963,3.182808161,0.0497114,0.0166166
2020-02-17 12:19:00,0.004782,62.2766861,0.0025533,1.0064156,0.043509,0.0153579,0.0051107,62.2766861,0.0036566,1.0491513,3.183003664,0.0451318,0.0121023
2020-02-17 12:29:00,0.0047749,62.2766861,0.0027933,0.9852198,0.0405959,0.0241557,0.0052241,62.2766861,0.0042468,1.0320183,3.18329668,0.0463704,0.0167453
2020-02-17 12:39:00,0.0048399,62.38665924,0.0034827,0.9837997,0.0495239,0.0119162,0.004315,62.38665924,0.0038225,1.0532314,3.182612896,0.0444491,0.0152931
2020-02-17 12:48:00,0.0056719,62.38665924,0.004738,0.9778273,0.0495239,0.0119162,0.004315,62.38665924,0.0038225,1.0532314,3.182612896,0.0516654,0.0168193
2020-02-17 12:58:00,0.0051296,62.38665924,0.0048944,1.0158127,0.0396107,0.0143865,0.0040575,62.38665924,0.0043665,1.0371435,3.182710648,0.0438198,0.0147801
2020-02-17 13:08:00,0.0050439,62.34999924,0.0031017,1.0111351,0.0467323,0.0193378,0.0054155,62.34999924,0.004085,1.0137859,3.183003664,0.0456245,0.0157803
2020-02-17 13:19:00,0.0053362,62.38665924,0.0047806,1.0135157,0.0419079,0.0199817,0.0054697,62.38665924,0.0046296,1.0367925,3.182808161,0.048146,0.0160712
2020-02-17 13:29:00,0.0045745,62.68000793,0.0032001,1.0043064,0.0437166,0.0137771,0.0043479,62.68000793,0.0023493,1.04487,3.182124376,0.0477259,0.0133658
2020-02-17 13:39:00,0.0052804,62.60664673,0.0037461,0.9753005,0.0466389,0.0124103,0.0051557,62.60664673,0.0042339,1.0579153,3.182124376,0.0540301,0.0158302
2020-02-17 13:49:00,0.0047427,62.38665924,0.0036444,0.9845515,0.0472021,0.0130352,0.0047631,62.38665924,0.0059106,1.0620624,3.182417631,0.0476466,0.019209
2020-02-17 13:58:00,0.0061149,62.38665924,0.0041906,1.0083994,0.0495542,0.0132144,0.0043593,62.38665924,0.0035562,1.0429577,3.182417631,0.0546023,0.0193132
2020-02-17 14:08:00,0.0046615,62.42331581,0.0033151,0.983048,0.0419338,0.014633,0.0051675,62.42331581,0.0049611,1.0460649,3.181929111,0.0523411,0.0141344
2020-02-17 14:18:00,0.0049499,62.2766861,0.0039726,0.9753632,0.0443546,0.0167051,0.0054562,62.2766861,0.0039293,1.0616392,3.182026863,0.0468576,0.016636
2020-02-17 14:29:00,0.0043181,62.42331581,0.0027749,0.9802497,0.0475222,0.0183821,0.0044906,62.42331581,0.0038484,1.0330712,3.181929111,0.0506079,0.0134283
2020-02-17 14:39:00,0.005425,62.42331581,0.0042523,1.0026358,0.0435035,0.012026,0.0040207,62.42331581,0.0034452,1.0474687,3.181733847,0.0517594,0.0157321
2020-02-17 14:49:00,0.0051051,62.60664673,0.0050445,0.9835074,0.0440911,0.0147241,0.0047599,62.60664673,0.0032892,1.0291099,3.181147575,0.0508867,0.0159069
2020-02-17 14:59:00,0.0046994,62.53333359,0.0031923,1.0039514,0.0589841,0.0136074,0.0041454,62.53333359,0.0031707,1.051941,3.18144083,0.0464875,0.013128
2020-02-17 15:08:00,0.0049864,62.53333359,0.0062546,0.9769711,0.0445184,0.0140116,0.0040918,62.53333359,0.00324,1.0253292,3.18144083,0.0518273,0.0138619
2020-02-17 15:18:00,0.0055621,62.49667358,0.0039884,0.9959325,0.0437994,0.0130046,0.0050002,62.49667358,0.0031487,1.0393603,3.181245565,0.0492139,0.0148748
2020-02-17 15:28:00,0.004879,62.56999359,0.0025452,0.9753841,0.050693,0.0167721,0.0045536,62.56999359,0.0018373,1.0357783,3.180659294,0.0462173,0.0161691
2020-02-17 15:39:00,0.0058309,62.56999359,0.0069155,0.9694743,0.0432615,0.0149234,0.0052343,62.56999359,0.0040818,1.0041832,3.180659294,0.0476246,0.0192123
2020-02-17 15:49:00,0.0051824,62.23998489,0.0029546,0.9850945,0.0441089,0.0153545,0.0042201,62.23998489,0.0028484,1.0249034,3.180854559,0.0463082,0.0179404
2020-02-17 15:59:00,0.005566,62.42331581,0.0052931,0.9696622,0.0465196,0.0173605,0.0053399,62.42331581,0.0035022,1.0081188,3.181050062,0.0516698,0.0186391
2020-02-17 16:09:00,0.0047387,62.23998489,0.0031418,1.0158127,0.044023,0.0177616,0.0047843,62.23998489,0.0042944,1.0359977,3.180952311,0.048079,0.0136992
2020-02-17 16:19:00,0.0058298,62.68000793,0.0056573,0.967574,0.0507708,0.0172685,0.0051711,62.68000793,0.005645,1.0266144,3.180757046,0.0461294,0.0172096
2020-02-17 16:28:00,0.005631,62.68000793,0.0043575,0.9613718,0.0441049,0.020521,0.004821,62.68000793,0.0029496,1.0314944,3.180757046,0.0493088,0.0158148
2020-02-17 16:38:00,0.0057648,62.53333359,0.0042323,0.9820665,0.0461572,0.0186456,0.005729,62.53333359,0.0031282,1.0338093,3.179877758,0.0576877,0.020418
2020-02-17 16:49:00,0.0048376,62.46002045,0.0035834,0.9557127,0.0421903,0.0169296,0.0053833,62.46002045,0.0035607,1.0294402,3.179780245,0.0462687,0.0154827
2020-02-17 16:59:00,0.0045022,62.49667358,0.0020865,0.9799782,0.0462708,0.014408,0.0042466,62.49667358,0.0026632,1.0245111,3.179877758,0.0550158,0.0163145
2020-02-17 17:09:00,0.0064675,62.71666794,0.0044964,0.9529144,0.0494359,0.0115697,0.0044506,62.71666794,0.0033003,1.0193859,3.179780245,0.050427,0.0186149
2020-02-17 17:19:00,0.0052666,62.60664673,0.0036447,1.0045988,0.0438948,0.0174267,0.004736,62.60664673,0.0025223,1.041848,3.179291964,0.0463342,0.0202466
2020-02-17 17:28:00,0.0047197,62.60664673,0.004092,1.0013829,0.0440656,0.0155972,0.0048987,62.60664673,0.0051511,1.0351461,3.179291964,0.0471329,0.0156016
2020-02-17 17:38:00,0.0043735,62.78998108,0.0024408,0.9808553,0.0426005,0.0142588,0.0053114,62.78998108,0.0050299,1.0441861,3.178998709,0.0459503,0.0130256
2020-02-17 17:48:00,0.0049859,62.64335136,0.0029094,1.0095271,0.0389185,0.0149994,0.0045538,62.64335136,0.0030199,1.0506971,3.179193974,0.0520899,0.0151535
2020-02-17 17:59:00,0.0047235,62.60664673,0.0045186,0.9774097,0.0522011,0.0166092,0.0051981,62.60664673,0.0064631,1.0471126,3.178803444,0.0466365,0.0187301
2020-02-17 18:09:00,0.0055108,62.60664673,0.0047078,1.0062276,0.0454009,0.0200972,0.0055879,62.60664673,0.0046692,1.0405087,3.178608179,0.0459839,0.0179686
2020-02-17 18:19:00,0.0056252,62.6983139,0.0034707,0.9958699,0.044762,0.0209061,0.0049075,62.6983139,0.0030377,1.0525217,3.178754568,0.0506874,0.0159435
2020-02-17 18:29:00,0.0044216,62.73499451,0.0027286,0.9902942,0.0450149,0.0158905,0.0047734,62.73499451,0.0023168,1.0288828,3.178461671,0.0458796,0.0157445
2020-02-17 18:38:00,0.0063442,62.73499451,0.0054745,1.0082532,0.0458355,0.0158185,0.0045519,62.73499451,0.0032301,1.0455436,3.178461671,0.0447521,0.0185286
2020-02-17 18:48:00,0.0056252,62.90000229,0.0038519,1.008483,0.0445965,0.013397,0.0045391,62.90000229,0.0037889,1.0511384,3.178608179,0.0505042,0.01781
2020-02-17 18:58:00,0.0058231,63.23001099,0.0042747,0.9670101,0.0411371,0.0162987,0.0052532,63.23001099,0.0052247,1.0014322,3.178021908,0.0556996,0.018099
2020-02-17 19:09:00,0.004922,63.11998978,0.0035426,1.004912,0.0448971,0.016042,0.0041014,63.11998978,0.0027781,1.0153188,3.177631378,0.0450446,0.0131687
2020-02-17 19:19:00,0.0045584,63.10166149,0.0047105,0.9879345,0.0449154,0.0131827,0.0044451,63.10166149,0.0029553,1.020253,3.177826643,0.0427225,0.0142782
2020-02-17 19:29:00,0.0055667,63.08333321,0.0043218,0.9886027,0.0451285,0.0189605,0.0052737,63.08333321,0.0037458,1.0112491,3.177826643,0.0441751,0.0196416
2020-02-17 19:39:00,0.0058237,63.34000473,0.0054849,0.9688687,0.0436802,0.012874,0.0046889,63.34000473,0.0035672,1.0361215,3.177582502,0.0442378,0.0199238
2020-02-17 19:49:00,0.0051954,63.44999847,0.0048117,0.9982087,0.047212,0.0128236,0.0050795,63.44999847,0.0048692,1.0215976,3.177826643,0.0475321,0.0154506
2020-02-17 19:58:00,0.0055763,63.44999847,0.006268,0.9966843,0.0408403,0.0147256,0.0045126,63.44999847,0.0039384,1.0676547,3.177826643,0.0526783,0.02081
2020-02-17 20:08:00,0.004473,63.44999847,0.0044787,0.9948675,0.0471187,0.0136119,0.005463,63.44999847,0.0040014,1.04783,3.177826643,0.0517551,0.0127876
2020-02-17 20:19:00,0.005419,63.37668533,0.0029149,0.9877048,0.0466227,0.0142361,0.0054261,63.37668533,0.0043795,1.0212879,3.177631378,0.0505266,0.0202551
2020-02-17 20:29:00,0.0045121,63.63333282,0.0034954,1.0144763,0.0435126,0.0138266,0.0044934,63.63333282,0.0036288,1.0389396,3.176947355,0.0582166,0.01236
2020-02-17 20:39:00,0.0058506,63.63333282,0.0045703,1.0057056,0.0443008,0.0118528,0.0035833,63.63333282,0.0020038,1.0111717,3.176947355,0.0490357,0.0220429
2020-02-17 20:49:00,0.0051382,63.4133419,0.0040923,0.9780988,0.0505914,0.0183454,0.0047886,63.4133419,0.0030045,1.0161395,3.177240372,0.0486132,0.0160099
2020-02-17 20:59:00,0.0057193,63.33998413,0.003686,1.0024688,0.0426715,0.0141374,0.0047343,63.33998413,0.0044423,1.0391125,3.176947355,0.0458578,0.0174173
2020-02-17 21:08:00,0.0050913,63.19335098,0.0040396,0.9921737,0.0429532,0.0117748,0.0038531,63.19335098,0.0028316,1.0404648,3.176849842,0.0459903,0.0199945
2020-02-17 21:18:00,0.0058915,63.19335098,0.0038064,0.985533,0.0446644,0.0163407,0.004761,63.19335098,0.0029987,1.0487358,3.176849842,0.0598546,0.0192802
2020-02-17 21:29:00,0.0057477,63.33998413,0.0051305,0.9793309,0.0462574,0.0179296,0.0055078,63.33998413,0.0044086,1.0269189,3.177338362,0.0496281,0.0198301
2020-02-17 21:39:00,0.0061513,63.44999847,0.0060489,1.0037426,0.0458114,0.0149835,0.0053057,63.44999847,0.0044629,1.0480494,3.17675209,0.0445823,0.0186961
2020-02-17 21:49:00,0.0047565,63.44999847,0.0027806,0.9987517,0.0438218,0.0144682,0.0046016,63.44999847,0.0031285,1.037097,3.176654577,0.0556389,0.0138727
2020-02-17 21:59:00,0.0047116,63.78000717,0.0043819,0.9811268,0.0396292,0.0160221,0.0049753,63.78000717,0.0028135,1.014044,3.176166058,0.0478865,0.0144729
2020-02-17 22:09:00,0.0053216,63.37668533,0.0049343,1.0107174,0.048479,0.0140881,0.0043584,63.37668533,0.0041184,1.043781,3.176263571,0.0442668,0.0156987
2020-02-17 22:18:00,0.005003,63.37668533,0.0030475,0.994429,0.046521,0.0154139,0.0049087,63.37668533,0.0039698,1.0413938,3.176263571,0.0518416,0.0163658
2020-02-17 22:28:00,0.0047805,63.48668079,0.0014038,1.001717,0.0524213,0.0149842,0.0048699,63.48668079,0.0030126,1.0432803,3.17601943,0.0521391,0.0167068
2020-02-17 22:39:00,0.0057993,63.63333282,0.0034258,1.0100283,0.0446621,0.0156006,0.0047203,63.63333282,0.0031236,1.0392364,3.175873041,0.0601231,0.0184612
2020-02-17 22:49:00,0.0050554,64.14667587,0.0027654,0.9733793,0.0453108,0.0170197,0.0046493,64.14667587,0.0038231,1.0529888,3.175970554,0.0498432,0.0173755
2020-02-17 22:59:00,0.0048485,64.29335022,0.0025095,0.9797694,0.0434043,0.0156447,0.0053115,64.29335022,0.0039954,1.0063097,3.175873041,0.0468653,0.0137377
2020-02-17 23:09:00,0.0052499,64.51334457,0.0050562,0.9783494,0.0476694,0.0141256,0.0049911,64.51334457,0.0045478,1.0515126,3.17489624,0.0451624,0.0164266
2020-02-17 23:19:00,0.0051013,64.33001022,0.003636,0.978767,0.0415215,0.0145058,0.0044964,64.33001022,0.0043148,1.0556882,3.175482273,0.064161,0.0143238
2020-02-17 23:28:00,0.0050418,64.33001022,0.0037861,0.9937816,0.0449688,0.0142589,0.0043091,64.33001022,0.0027126,1.0530868,3.175482273,0.0520655,0.015011
2020-02-17 23:38:00,0.0044583,64.91666641,0.0050025,0.9788714,0.0428167,0.0129215,0.0042913,64.91666641,0.0023262,1.0283796,3.175091505,0.0408432,0.014007
2020-02-17 23:48:00,0.0062041,64.98998299,0.0065783,0.9864936,0.0392911,0.0175286,0.0048012,64.98998299,0.0038865,1.0327306,3.17489624,0.0459327,0.0182485
2020-02-17 23:59:00,0.0050152,64.98998299,0.0046194,1.0149774,0.0415933,0.0167451,0.006032,64.98998299,0.0068164,1.0430687,3.17489624,0.0477861,0.016884
2020-02-18 00:09:00,0.0058489,65.10000076,0.004215,1.0019258,0.0443386,0.0162346,0.0043474,65.10000076,0.0031676,1.0294144,3.175189257,0.0505395,0.0193738
2020-02-18 00:19:00,0.0050511,65.1733139,0.0057521,0.9954731,0.0465795,0.0143313,0.0048453,65.1733139,0.0023615,1.0484287,3.174798489,0.0480636,0.0158008
2020-02-18 00:29:00,0.0048572,65.46666603,0.0037567,0.975029,0.0473374,0.0147522,0.0052042,65.46666603,0.0041531,1.0478507,3.174603224,0.0460971,0.0127518
2020-02-18 00:39:00,0.0047362,65.28333511,0.0029364,0.9970811,0.0394733,0.0142244,0.0054508,65.28333511,0.0050478,1.0521475,3.174505472,0.0443639,0.0143914
2020-02-18 00:48:00,0.0055117,65.28333511,0.0071758,1.01007,0.0400649,0.0120464,0.0037093,65.28333511,0.0023448,1.0348802,3.174505472,0.0523835,0.0179349
2020-02-18 00:58:00,0.0048906,65.1733139,0.0032444,0.9891457,0.0431416,0.0171625,0.0053156,65.1733139,0.0046613,1.0177033,3.174603224,0.0447343,0.0174063
2020-02-18 01:09:00,0.0061441,65.5399826,0.0048438,1.0071465,0.0480176,0.0153017,0.0048519,65.5399826,0.0050264,1.0451978,3.174114704,0.0549626,0.0160867
2020-02-18 01:19:00,0.0043118,65.57668381,0.0047271,0.9834239,0.0412993,0.016257,0.0052007,65.57668381,0.0050883,1.0529784,3.174016953,0.0495567,0.0204105
2020-02-18 01:29:00,0.0346909,66.34667435,0.0251332,15.5071267,0.7032545,0.1264159,0.0405678,66.34667435,0.0448543,17.2628247,3.174016953,0.8002984,0.1126195
2020-02-18 01:39:00,0.0595928,67.15332489,0.0580706,21.5504048,1.7273107,0.1466274,0.044816,67.15332489,0.0471918,29.7250499,3.173431158,1.4307749,0.1848907
2020-02-18 01:48:00,0.0437676,67.15332489,0.0195359,17.3232903,1.7273107,0.1466274,0.044816,67.15332489,0.0471918,29.7250499,3.173431158,1.0347714,0.1781709
2020-02-18 01:58:00,0.0052315,67.92331543,0.0047486,1.3649882,0.3023824,0.0217221,0.0042345,67.92331543,0.0028658,1.3390245,3.173333168,0.2862387,0.0154977
2020-02-18 02:08:00,0.005065,68.73000717,0.0025152,0.9389648,0.049711,0.0134545,0.0043095,68.73000717,0.0025173,1.0387822,3.173235655,0.0471067,0.0155387
2020-02-18 02:19:00,0.0049697,69.83000984,0.0049607,1.0352544,0.0419768,0.0135838,0.0046581,69.83000984,0.0039546,1.0366635,3.172844887,0.0487371,0.0187355
2020-02-18 02:29:00,0.0064325,70.60000038,0.0063486,0.982693,0.0495707,0.0170614,0.0052652,70.60000038,0.002821,1.024155,3.172649622,0.0612101,0.0198077
2020-02-18 02:39:00,0.0049459,70.93000908,0.003153,0.9678454,0.0393228,0.0150802,0.0049723,70.93000908,0.0031018,1.0331977,3.172649622,0.045706,0.0170338
2020-02-18 02:49:00,0.0054494,70.93000908,0.0042995,0.9769294,0.0409152,0.0156583,0.0053772,70.93000908,0.0034064,1.0364957,3.173431158,0.046481,0.0206663
2020-02-18 02:59:00,0.0046778,70.85665131,0.0040104,1.0043064,0.0455599,0.0195401,0.0056903,70.85665131,0.0049387,1.034679,3.173137903,0.0547578,0.0152475
2020-02-18 03:08:00,0.0056645,70.85665131,0.0065007,0.9747576,0.0429555,0.017976,0.0059141,70.85665131,0.0052271,1.0370971,3.173137903,0.0466104,0.0147829
2020-02-18 03:18:00,0.0047414,70.52668381,0.0034584,1.0054759,0.0430967,0.0183001,0.0057659,70.52668381,0.0029834,1.0036258,3.173333168,0.052329,0.0159716
2020-02-18 03:29:00,0.0052648,69.93998299,0.002895,0.9691193,0.0433101,0.0196715,0.0051771,69.93998299,0.0037255,1.0230531,3.172844887,0.0479307,0.0178913
2020-02-18 03:39:00,0.0049703,69.93998299,0.005282,0.9645877,0.0418586,0.0181366,0.005062,69.93998299,0.0040519,1.0507307,3.173137903,0.0476429,0.0133705
2020-02-18 03:49:00,0.0050686,69.71999207,0.0045179,1.0142883,0.0460311,0.0174506,0.005254,69.71999207,0.0037821,1.0488855,3.173137903,0.0502629,0.0171805
2020-02-18 03:59:00,0.0051249,69.61001892,0.0042869,0.9827347,0.0445664,0.014528,0.0055176,69.61001892,0.0043743,1.0432442,3.172844887,0.0415826,0.0164348
2020-02-18 04:09:00,0.0062067,69.35332336,0.0047026,0.9946378,0.0412808,0.0187607,0.0051604,69.35332336,0.0055475,1.0510662,3.17255187,0.0499647,0.0171012
2020-02-18 04:18:00,0.0054815,69.35332336,0.0056864,0.9952852,0.0428059,0.0197224,0.0058656,69.35332336,0.0058755,1.0480262,3.17255187,0.0443397,0.0192161
2020-02-18 04:28:00,0.0046843,69.02331467,0.0028646,0.9767623,0.0460688,0.014423,0.0049136,69.02331467,0.0036816,1.0366428,3.173137903,0.0596507,0.0168077
2020-02-18 04:39:00,0.0042933,68.61999283,0.0037762,0.9714999,0.0445759,0.0135421,0.0044349,68.61999283,0.0050853,1.0510197,3.172747374,0.0514184,0.0157318
2020-02-18 04:49:00,0.005729,67.99667664,0.0029486,0.9783911,0.0452659,0.0155743,0.0048903,67.99667664,0.0038375,1.033066,3.172942638,0.0480658,0.0191369
2020-02-18 04:59:00,0.0057758,67.88665543,0.004083,0.9834656,0.0499298,0.0208474,0.0057373,67.88665543,0.0066202,1.0236079,3.17255187,0.0492045,0.0181054
2020-02-18 05:09:00,0.0051739,67.66666794,0.0039509,0.9489885,0.0456548,0.0167543,0.0052266,67.66666794,0.0056137,1.0315796,3.172747374,0.0641116,0.0164381
2020-02-18 05:19:00,0.0050184,67.11666489,0.0027127,0.9713746,0.0437627,0.0155948,0.0050249,67.11666489,0.0028433,1.0703773,3.173040152,0.049375,0.0170026
2020-02-18 05:28:00,0.0057722,67.11666489,0.0026398,0.9632722,0.0488156,0.0186118,0.0057147,67.11666489,0.0046368,1.0617605,3.173040152,0.0477565,0.0189281
2020-02-18 05:38:00,0.0048983,67.00665054,0.0045584,0.9708525,0.057983,0.0151464,0.0040651,67.00665054,0.0019329,1.060883,3.172942638,0.0477002,0.0138404
2020-02-18 05:49:00,0.0046392,66.63998184,0.0021142,0.9743399,0.0426192,0.0159806,0.0049906,66.63998184,0.0032115,1.0355357,3.172649622,0.0453439,0.0142693
2020-02-18 05:59:00,0.0047322,66.5666687,0.0040449,0.999754,0.0450529,0.0151679,0.005413,66.5666687,0.0042602,1.0754251,3.173040152,0.0588448,0.0165652
2020-02-18 06:09:00,0.005391,66.34667435,0.0060721,1.004035,0.0425081,0.0186021,0.0054912,66.34667435,0.0065753,1.0431461,3.172844887,0.0532835,0.0191677
2020-02-18 06:19:00,0.0046505,65.72331696,0.0028155,0.9873498,0.0460996,0.0149195,0.0046734,65.72331696,0.0044339,1.0502713,3.171868086,0.0452382,0.0125818
2020-02-18 06:29:00,0.0053544,65.31999168,0.0038662,0.9605992,0.0393753,0.0160196,0.0049572,65.31999168,0.0031354,1.0303099,3.172258854,0.0477938,0.0146281
2020-02-18 06:38:00,0.0046883,65.31999168,0.0037325,1.0071674,0.0438415,0.0132268,0.0045957,65.31999168,0.003138,1.0305344,3.172258854,0.0495112,0.0143577
2020-02-18 06:48:00,0.0055885,65.39334946,0.0028085,0.9971228,0.0432524,0.0129597,0.0047317,65.39334946,0.0042022,1.0420803,3.172161102,0.0493831,0.021375
2020-02-18 06:59:00,0.0053464,65.43000946,0.0039539,0.9647966,0.0429489,0.0143843,0.0045431,65.43000946,0.0028163,0.9937496,3.171770573,0.0497529,0.0187166
2020-02-18 07:09:00,0.0049238,65.02668419,0.0039068,1.0109053,0.0481298,0.0179482,0.005535,65.02668419,0.0039049,1.0350661,3.172161102,0.0449218,0.0161139
